zone_id,base_income_quartile,tenure,rate
832,2,own,0.75
832,3,own,0.75
832,4,own,0.75
832,1,rent,1.0
832,2,rent,1.0
832,3,rent,1.0
832,4,rent,1.0
833,1,own,0.75
833,2,own,0.75
833,3,own,0.75
833,4,own,0.75
833,1,rent,1.0
833,2,rent,1.0
833,3,rent,1.0
833,4,rent,1.0
834,1,own,0.75
834,2,own,0.75
834,3,own,0.75
834,4,own,0.75
834,1,rent,1.0
834,2,rent,1.0
834,3,rent,1.0
834,4,rent,1.0
835,1,own,0.75
835,2,own,0.75
835,3,own,0.75
835,4,own,0.75
835,1,rent,1.0
835,2,rent,1.0
835,3,rent,1.0
835,4,rent,1.0
836,1,own,0.75
836,2,own,0.75
836,3,own,0.75
836,4,own,0.75
836,1,rent,1.0
836,2,rent,1.0
836,3,rent,1.0
836,4,rent,1.0
837,1,own,0.75
837,2,own,0.75
837,3,own,0.75
837,4,own,0.75
837,1,rent,1.0
837,2,rent,1.0
837,3,rent,1.0
837,4,rent,1.0
838,1,own,0.75
838,2,own,0.75
838,3,own,0.75
838,4,own,0.75
838,1,rent,1.0
838,2,rent,1.0
838,3,rent,1.0
838,4,rent,1.0
839,1,own,0.75
839,2,own,0.75
839,3,own,0.75
839,4,own,0.75
839,1,rent,1.0
839,2,rent,1.0
839,3,rent,1.0
839,4,rent,1.0
840,1,own,0.75
840,2,own,0.75
840,3,own,0.75
840,4,own,0.75
840,1,rent,1.0
840,2,rent,1.0
840,3,rent,1.0
840,4,rent,1.0
841,1,own,0.75
841,2,own,0.75
841,3,own,0.75
841,4,own,0.75
841,1,rent,1.0
841,2,rent,1.0
841,3,rent,1.0
841,4,rent,1.0
842,1,own,0.75
842,2,own,0.75
842,3,own,0.75
842,4,own,0.75
842,1,rent,1.0
842,2,rent,1.0
842,3,rent,1.0
842,4,rent,1.0
843,1,own,0.75
843,2,own,0.75
843,3,own,0.75
843,4,own,0.75
843,1,rent,1.0
843,2,rent,1.0
843,3,rent,1.0
843,4,rent,1.0
844,1,own,0.75
844,2,own,0.75
844,3,own,0.75
844,4,own,0.75
844,1,rent,1.0
844,2,rent,1.0
844,3,rent,1.0
844,4,rent,1.0
845,1,own,0.75
845,2,own,0.75
845,3,own,0.75
845,4,own,0.75
845,1,rent,1.0
845,2,rent,1.0
845,3,rent,1.0
845,4,rent,1.0
846,1,own,0.75
846,2,own,0.75
846,3,own,0.75
846,4,own,0.75
846,1,rent,1.0
846,2,rent,1.0
846,3,rent,1.0
846,4,rent,1.0
847,1,own,0.75
847,2,own,0.75
847,3,own,0.75
847,4,own,0.75
847,1,rent,1.0
847,2,rent,1.0
847,3,rent,1.0
847,4,rent,1.0
848,1,own,0.75
848,2,own,0.75
848,3,own,0.75
848,4,own,0.75
848,1,rent,1.0
848,2,rent,1.0
848,3,rent,1.0
848,4,rent,1.0
849,1,own,0.75
849,2,own,0.75
849,3,own,0.75
849,4,own,0.75
849,1,rent,1.0
849,2,rent,1.0
849,3,rent,1.0
849,4,rent,1.0
850,1,own,0.75
850,2,own,0.75
850,3,own,0.75
850,4,own,0.75
850,1,rent,1.0
850,2,rent,1.0
850,3,rent,1.0
850,4,rent,1.0
851,1,own,0.75
851,2,own,0.75
851,3,own,0.75
851,4,own,0.75
851,1,rent,1.0
851,2,rent,1.0
851,3,rent,1.0
851,4,rent,1.0
852,1,own,0.75
852,2,own,0.75
852,3,own,0.75
852,4,own,0.75
852,1,rent,1.0
852,2,rent,1.0
852,3,rent,1.0
852,4,rent,1.0
853,1,own,0.75
853,2,own,0.75
853,3,own,0.75
853,4,own,0.75
853,1,rent,1.0
853,2,rent,1.0
853,3,rent,1.0
853,4,rent,1.0
854,1,own,0.75
854,2,own,0.75
854,3,own,0.75
854,4,own,0.75
854,1,rent,1.0
854,2,rent,1.0
854,3,rent,1.0
854,4,rent,1.0
855,1,own,0.75
855,2,own,0.75
855,3,own,0.75
855,4,own,0.75
855,1,rent,1.0
855,2,rent,1.0
855,3,rent,1.0
855,4,rent,1.0
856,1,own,0.75
856,2,own,0.75
856,3,own,0.75
856,4,own,0.75
856,1,rent,1.0
856,2,rent,1.0
856,3,rent,1.0
856,4,rent,1.0
857,1,own,0.75
857,2,own,0.75
857,3,own,0.75
857,4,own,0.75
857,1,rent,1.0
857,2,rent,1.0
857,3,rent,1.0
857,4,rent,1.0
858,1,own,0.75
858,2,own,0.75
858,3,own,0.75
858,4,own,0.75
858,1,rent,1.0
858,2,rent,1.0
858,3,rent,1.0
858,4,rent,1.0
859,1,own,0.75
859,2,own,0.75
859,3,own,0.75
859,4,own,0.75
859,1,rent,1.0
859,2,rent,1.0
859,3,rent,1.0
859,4,rent,1.0
860,1,own,0.75
860,2,own,0.75
860,3,own,0.75
860,4,own,0.75
860,1,rent,1.0
860,2,rent,1.0
860,3,rent,1.0
860,4,rent,1.0
861,1,own,0.75
861,2,own,0.75
861,3,own,0.75
861,4,own,0.75
861,1,rent,1.0
861,2,rent,1.0
861,3,rent,1.0
861,4,rent,1.0
862,1,own,0.75
862,2,own,0.75
862,3,own,0.75
862,4,own,0.75
862,1,rent,1.0
862,2,rent,1.0
862,3,rent,1.0
862,4,rent,1.0
863,1,own,0.75
863,2,own,0.75
863,3,own,0.75
863,4,own,0.75
863,1,rent,1.0
863,2,rent,1.0
863,3,rent,1.0
863,4,rent,1.0
864,1,own,0.75
864,2,own,0.75
864,3,own,0.75
864,4,own,0.75
864,1,rent,1.0
864,2,rent,1.0
864,3,rent,1.0
864,4,rent,1.0
865,1,own,0.75
865,2,own,0.75
865,3,own,0.75
865,4,own,0.75
865,1,rent,1.0
865,2,rent,1.0
865,3,rent,1.0
865,4,rent,1.0
866,1,own,0.75
866,2,own,0.75
866,3,own,0.75
866,4,own,0.75
866,1,rent,1.0
866,2,rent,1.0
866,3,rent,1.0
866,4,rent,1.0
867,1,own,0.75
867,2,own,0.75
867,3,own,0.75
867,4,own,0.75
867,1,rent,1.0
867,2,rent,1.0
867,3,rent,1.0
867,4,rent,1.0
868,1,own,0.75
868,2,own,0.75
868,3,own,0.75
868,4,own,0.75
868,1,rent,1.0
868,2,rent,1.0
868,3,rent,1.0
868,4,rent,1.0
869,1,own,0.75
869,2,own,0.75
869,3,own,0.75
869,4,own,0.75
869,1,rent,1.0
869,2,rent,1.0
869,3,rent,1.0
869,4,rent,1.0
870,1,own,0.75
870,2,own,0.75
870,3,own,0.75
870,4,own,0.75
870,1,rent,1.0
870,2,rent,1.0
870,3,rent,1.0
870,4,rent,1.0
871,1,own,0.75
871,2,own,0.75
871,3,own,0.75
871,4,own,0.75
871,1,rent,1.0
871,2,rent,1.0
871,3,rent,1.0
871,4,rent,1.0
872,1,own,0.75
872,2,own,0.75
872,3,own,0.75
872,4,own,0.75
872,1,rent,1.0
872,2,rent,1.0
872,3,rent,1.0
872,4,rent,1.0
873,1,own,0.75
873,2,own,0.75
873,3,own,0.75
873,4,own,0.75
873,1,rent,1.0
873,2,rent,1.0
873,3,rent,1.0
873,4,rent,1.0
874,1,own,0.75
874,2,own,0.75
874,3,own,0.75
874,4,own,0.75
874,1,rent,1.0
874,2,rent,1.0
874,3,rent,1.0
874,4,rent,1.0
875,1,own,0.75
875,2,own,0.75
875,3,own,0.75
875,4,own,0.75
875,1,rent,1.0
875,2,rent,1.0
875,3,rent,1.0
875,4,rent,1.0
876,1,own,0.75
876,2,own,0.75
876,3,own,0.75
876,4,own,0.75
876,1,rent,1.0
876,2,rent,1.0
876,3,rent,1.0
876,4,rent,1.0
877,1,own,0.75
877,2,own,0.75
877,3,own,0.75
877,4,own,0.75
877,1,rent,1.0
877,2,rent,1.0
877,3,rent,1.0
877,4,rent,1.0
878,1,own,0.75
878,2,own,0.75
878,3,own,0.75
878,4,own,0.75
878,1,rent,1.0
878,2,rent,1.0
878,3,rent,1.0
878,4,rent,1.0
879,1,own,0.75
879,2,own,0.75
879,3,own,0.75
879,4,own,0.75
879,1,rent,1.0
879,2,rent,1.0
879,3,rent,1.0
879,4,rent,1.0
880,1,own,0.75
880,2,own,0.75
880,3,own,0.75
880,4,own,0.75
880,1,rent,1.0
880,2,rent,1.0
880,3,rent,1.0
880,4,rent,1.0
881,1,own,0.75
881,2,own,0.75
881,3,own,0.75
881,4,own,0.75
881,1,rent,1.0
881,2,rent,1.0
881,3,rent,1.0
881,4,rent,1.0
882,1,own,0.75
882,2,own,0.75
882,3,own,0.75
882,4,own,0.75
882,1,rent,1.0
882,2,rent,1.0
882,3,rent,1.0
882,4,rent,1.0
883,1,own,0.75
883,2,own,0.75
883,3,own,0.75
883,4,own,0.75
883,1,rent,1.0
883,2,rent,1.0
883,3,rent,1.0
883,4,rent,1.0
884,1,own,0.75
884,2,own,0.75
884,3,own,0.75
884,4,own,0.75
884,1,rent,1.0
884,2,rent,1.0
884,3,rent,1.0
884,4,rent,1.0
885,1,own,0.75
885,2,own,0.75
885,3,own,0.75
885,4,own,0.75
885,1,rent,1.0
885,2,rent,1.0
885,3,rent,1.0
885,4,rent,1.0
886,1,own,0.75
886,2,own,0.75
886,3,own,0.75
886,4,own,0.75
886,1,rent,1.0
886,2,rent,1.0
886,3,rent,1.0
886,4,rent,1.0
887,1,own,0.75
887,2,own,0.75
887,3,own,0.75
887,4,own,0.75
887,1,rent,1.0
887,2,rent,1.0
887,3,rent,1.0
887,4,rent,1.0
888,1,own,0.75
888,2,own,0.75
888,3,own,0.75
888,4,own,0.75
888,1,rent,1.0
888,2,rent,1.0
888,3,rent,1.0
888,4,rent,1.0
889,1,own,0.75
889,2,own,0.75
889,3,own,0.75
889,4,own,0.75
889,1,rent,1.0
889,2,rent,1.0
889,3,rent,1.0
889,4,rent,1.0
890,1,own,0.75
890,2,own,0.75
890,3,own,0.75
890,4,own,0.75
890,1,rent,1.0
890,2,rent,1.0
890,3,rent,1.0
890,4,rent,1.0
891,1,own,0.75
891,2,own,0.75
891,3,own,0.75
891,4,own,0.75
891,1,rent,1.0
891,2,rent,1.0
891,3,rent,1.0
891,4,rent,1.0
892,1,own,0.75
892,2,own,0.75
892,3,own,0.75
892,4,own,0.75
892,1,rent,1.0
892,2,rent,1.0
892,3,rent,1.0
892,4,rent,1.0
893,1,own,0.75
893,2,own,0.75
893,3,own,0.75
893,4,own,0.75
893,1,rent,1.0
893,2,rent,1.0
893,3,rent,1.0
893,4,rent,1.0
894,1,own,0.75
894,2,own,0.75
894,3,own,0.75
894,4,own,0.75
894,1,rent,1.0
894,2,rent,1.0
894,3,rent,1.0
894,4,rent,1.0
895,1,own,0.75
895,2,own,0.75
895,3,own,0.75
895,4,own,0.75
895,1,rent,1.0
895,2,rent,1.0
895,3,rent,1.0
895,4,rent,1.0
896,1,own,0.75
896,2,own,0.75
896,3,own,0.75
896,4,own,0.75
896,1,rent,1.0
896,2,rent,1.0
896,3,rent,1.0
896,4,rent,1.0
897,1,own,0.75
897,2,own,0.75
897,3,own,0.75
897,4,own,0.75
897,1,rent,1.0
897,2,rent,1.0
897,3,rent,1.0
897,4,rent,1.0
898,1,own,0.75
898,2,own,0.75
898,3,own,0.75
898,4,own,0.75
898,1,rent,1.0
898,2,rent,1.0
898,3,rent,1.0
898,4,rent,1.0
899,1,own,0.75
899,2,own,0.75
899,3,own,0.75
899,4,own,0.75
899,1,rent,1.0
899,2,rent,1.0
899,3,rent,1.0
899,4,rent,1.0
900,1,own,0.75
900,2,own,0.75
900,3,own,0.75
900,4,own,0.75
900,1,rent,1.0
900,2,rent,1.0
900,3,rent,1.0
900,4,rent,1.0
901,1,own,0.75
901,2,own,0.75
901,3,own,0.75
901,4,own,0.75
901,1,rent,1.0
901,2,rent,1.0
901,3,rent,1.0
901,4,rent,1.0
902,1,own,0.75
902,2,own,0.75
902,3,own,0.75
902,4,own,0.75
902,1,rent,1.0
902,2,rent,1.0
902,3,rent,1.0
902,4,rent,1.0
903,1,own,0.75
903,2,own,0.75
903,3,own,0.75
903,4,own,0.75
903,1,rent,1.0
903,2,rent,1.0
903,3,rent,1.0
903,4,rent,1.0
904,1,own,0.75
904,2,own,0.75
904,3,own,0.75
904,4,own,0.75
904,1,rent,1.0
904,2,rent,1.0
904,3,rent,1.0
904,4,rent,1.0
905,1,own,0.75
905,2,own,0.75
905,3,own,0.75
905,4,own,0.75
905,1,rent,1.0
905,2,rent,1.0
905,3,rent,1.0
905,4,rent,1.0
906,1,own,0.75
906,2,own,0.75
906,3,own,0.75
906,4,own,0.75
906,1,rent,1.0
906,2,rent,1.0
906,3,rent,1.0
906,4,rent,1.0
907,1,own,0.75
907,2,own,0.75
907,3,own,0.75
907,4,own,0.75
907,1,rent,1.0
907,2,rent,1.0
907,3,rent,1.0
907,4,rent,1.0
908,1,own,0.75
908,2,own,0.75
908,3,own,0.75
908,4,own,0.75
908,1,rent,1.0
908,2,rent,1.0
908,3,rent,1.0
908,4,rent,1.0
909,1,own,0.75
909,2,own,0.75
909,3,own,0.75
909,4,own,0.75
909,1,rent,1.0
909,2,rent,1.0
909,3,rent,1.0
909,4,rent,1.0
910,1,own,0.75
910,2,own,0.75
910,3,own,0.75
910,4,own,0.75
910,1,rent,1.0
910,2,rent,1.0
910,3,rent,1.0
910,4,rent,1.0
911,1,own,0.75
911,2,own,0.75
911,3,own,0.75
911,4,own,0.75
911,1,rent,1.0
911,2,rent,1.0
911,3,rent,1.0
911,4,rent,1.0
912,1,own,0.75
912,2,own,0.75
912,3,own,0.75
912,4,own,0.75
912,1,rent,1.0
912,2,rent,1.0
912,3,rent,1.0
912,4,rent,1.0
913,1,own,0.75
913,2,own,0.75
913,3,own,0.75
913,4,own,0.75
913,1,rent,1.0
913,2,rent,1.0
913,3,rent,1.0
913,4,rent,1.0
914,1,own,0.75
914,2,own,0.75
914,3,own,0.75
914,4,own,0.75
914,1,rent,1.0
914,2,rent,1.0
914,3,rent,1.0
914,4,rent,1.0
915,1,own,0.75
915,2,own,0.75
915,3,own,0.75
915,4,own,0.75
915,1,rent,1.0
915,2,rent,1.0
915,3,rent,1.0
915,4,rent,1.0
916,1,own,0.75
916,2,own,0.75
916,3,own,0.75
916,4,own,0.75
916,1,rent,1.0
916,2,rent,1.0
916,3,rent,1.0
916,4,rent,1.0
917,1,own,0.75
917,2,own,0.75
917,3,own,0.75
917,4,own,0.75
917,1,rent,1.0
917,2,rent,1.0
917,3,rent,1.0
917,4,rent,1.0
918,1,own,0.75
918,2,own,0.75
918,3,own,0.75
918,4,own,0.75
918,1,rent,1.0
918,2,rent,1.0
918,3,rent,1.0
918,4,rent,1.0
919,1,own,0.75
919,2,own,0.75
919,3,own,0.75
919,4,own,0.75
919,1,rent,1.0
919,2,rent,1.0
919,3,rent,1.0
919,4,rent,1.0
920,1,own,0.75
920,2,own,0.75
920,3,own,0.75
920,4,own,0.75
920,1,rent,1.0
920,2,rent,1.0
920,3,rent,1.0
920,4,rent,1.0
921,1,own,0.75
921,2,own,0.75
921,3,own,0.75
921,4,own,0.75
921,1,rent,1.0
921,2,rent,1.0
921,3,rent,1.0
921,4,rent,1.0
922,1,own,0.75
922,2,own,0.75
922,3,own,0.75
922,4,own,0.75
922,1,rent,1.0
922,2,rent,1.0
922,3,rent,1.0
922,4,rent,1.0
923,1,own,0.75
923,2,own,0.75
923,3,own,0.75
923,4,own,0.75
923,1,rent,1.0
923,2,rent,1.0
923,3,rent,1.0
923,4,rent,1.0
924,1,own,0.75
924,2,own,0.75
924,3,own,0.75
924,4,own,0.75
924,1,rent,1.0
924,2,rent,1.0
924,3,rent,1.0
924,4,rent,1.0
925,1,own,0.75
925,2,own,0.75
925,3,own,0.75
925,4,own,0.75
925,1,rent,1.0
925,2,rent,1.0
925,3,rent,1.0
925,4,rent,1.0
926,1,own,0.75
926,2,own,0.75
926,3,own,0.75
926,4,own,0.75
926,1,rent,1.0
926,2,rent,1.0
926,3,rent,1.0
926,4,rent,1.0
927,1,own,0.75
927,2,own,0.75
927,3,own,0.75
927,4,own,0.75
927,1,rent,1.0
927,2,rent,1.0
927,3,rent,1.0
927,4,rent,1.0
928,1,own,0.75
928,2,own,0.75
928,3,own,0.75
928,4,own,0.75
928,1,rent,1.0
928,2,rent,1.0
928,3,rent,1.0
928,4,rent,1.0
929,1,own,0.75
929,2,own,0.75
929,3,own,0.75
929,4,own,0.75
929,1,rent,1.0
929,2,rent,1.0
929,3,rent,1.0
929,4,rent,1.0
930,1,own,0.75
930,2,own,0.75
930,3,own,0.75
930,4,own,0.75
930,1,rent,1.0
930,2,rent,1.0
930,3,rent,1.0
930,4,rent,1.0
931,1,own,0.75
931,2,own,0.75
931,3,own,0.75
931,4,own,0.75
931,1,rent,1.0
931,2,rent,1.0
931,3,rent,1.0
931,4,rent,1.0
932,1,own,0.75
932,2,own,0.75
932,3,own,0.75
932,4,own,0.75
932,1,rent,1.0
932,2,rent,1.0
932,3,rent,1.0
932,4,rent,1.0
933,1,own,0.75
933,2,own,0.75
933,3,own,0.75
933,4,own,0.75
933,1,rent,1.0
933,2,rent,1.0
933,3,rent,1.0
933,4,rent,1.0
934,1,own,0.75
934,2,own,0.75
934,3,own,0.75
934,4,own,0.75
934,1,rent,1.0
934,2,rent,1.0
934,3,rent,1.0
934,4,rent,1.0
935,1,own,0.75
935,2,own,0.75
935,3,own,0.75
935,4,own,0.75
935,1,rent,1.0
935,2,rent,1.0
935,3,rent,1.0
935,4,rent,1.0
936,1,own,0.75
936,2,own,0.75
936,3,own,0.75
936,4,own,0.75
936,1,rent,1.0
936,2,rent,1.0
936,3,rent,1.0
936,4,rent,1.0
937,1,own,0.75
937,2,own,0.75
937,3,own,0.75
937,4,own,0.75
937,1,rent,1.0
937,2,rent,1.0
937,3,rent,1.0
937,4,rent,1.0
938,1,own,0.75
938,2,own,0.75
938,3,own,0.75
938,4,own,0.75
938,1,rent,1.0
938,2,rent,1.0
938,3,rent,1.0
938,4,rent,1.0
939,1,own,0.75
939,2,own,0.75
939,3,own,0.75
939,4,own,0.75
939,1,rent,1.0
939,2,rent,1.0
939,3,rent,1.0
939,4,rent,1.0
940,1,own,0.75
940,2,own,0.75
940,3,own,0.75
940,4,own,0.75
940,1,rent,1.0
940,2,rent,1.0
940,3,rent,1.0
940,4,rent,1.0
941,1,own,0.75
941,2,own,0.75
941,3,own,0.75
941,4,own,0.75
941,1,rent,1.0
941,2,rent,1.0
941,3,rent,1.0
941,4,rent,1.0
942,1,own,0.75
942,2,own,0.75
942,3,own,0.75
942,4,own,0.75
942,1,rent,1.0
942,2,rent,1.0
942,3,rent,1.0
942,4,rent,1.0
943,1,own,0.75
943,2,own,0.75
943,3,own,0.75
943,4,own,0.75
943,1,rent,1.0
943,2,rent,1.0
943,3,rent,1.0
943,4,rent,1.0
944,1,own,0.75
944,2,own,0.75
944,3,own,0.75
944,4,own,0.75
944,1,rent,1.0
944,2,rent,1.0
944,3,rent,1.0
944,4,rent,1.0
945,1,own,0.75
945,2,own,0.75
945,3,own,0.75
945,4,own,0.75
945,1,rent,1.0
945,2,rent,1.0
945,3,rent,1.0
945,4,rent,1.0
946,1,own,0.75
946,2,own,0.75
946,3,own,0.75
946,4,own,0.75
946,1,rent,1.0
946,2,rent,1.0
946,3,rent,1.0
946,4,rent,1.0
947,1,own,0.75
947,2,own,0.75
947,3,own,0.75
947,4,own,0.75
947,1,rent,1.0
947,2,rent,1.0
947,3,rent,1.0
947,4,rent,1.0
948,1,own,0.75
948,2,own,0.75
948,3,own,0.75
948,4,own,0.75
948,1,rent,1.0
948,2,rent,1.0
948,3,rent,1.0
948,4,rent,1.0
949,1,own,0.75
949,2,own,0.75
949,3,own,0.75
949,4,own,0.75
949,1,rent,1.0
949,2,rent,1.0
949,3,rent,1.0
949,4,rent,1.0
950,1,own,0.75
950,2,own,0.75
950,3,own,0.75
950,4,own,0.75
950,1,rent,1.0
950,2,rent,1.0
950,3,rent,1.0
950,4,rent,1.0
951,1,own,0.75
951,2,own,0.75
951,3,own,0.75
951,4,own,0.75
951,1,rent,1.0
951,2,rent,1.0
951,3,rent,1.0
951,4,rent,1.0
952,1,own,0.75
952,2,own,0.75
952,3,own,0.75
952,4,own,0.75
952,1,rent,1.0
952,2,rent,1.0
952,3,rent,1.0
952,4,rent,1.0
953,1,own,0.75
953,2,own,0.75
953,3,own,0.75
953,4,own,0.75
953,1,rent,1.0
953,2,rent,1.0
953,3,rent,1.0
953,4,rent,1.0
954,1,own,0.75
954,2,own,0.75
954,3,own,0.75
954,4,own,0.75
954,1,rent,1.0
954,2,rent,1.0
954,3,rent,1.0
954,4,rent,1.0
955,1,own,0.75
955,2,own,0.75
955,3,own,0.75
955,4,own,0.75
955,1,rent,1.0
955,2,rent,1.0
955,3,rent,1.0
955,4,rent,1.0
956,1,own,0.75
956,2,own,0.75
956,3,own,0.75
956,4,own,0.75
956,1,rent,1.0
956,2,rent,1.0
956,3,rent,1.0
956,4,rent,1.0
957,1,own,0.75
957,2,own,0.75
957,3,own,0.75
957,4,own,0.75
957,1,rent,1.0
957,2,rent,1.0
957,3,rent,1.0
957,4,rent,1.0
958,1,own,0.75
958,2,own,0.75
958,3,own,0.75
958,4,own,0.75
958,1,rent,1.0
958,2,rent,1.0
958,3,rent,1.0
958,4,rent,1.0
959,1,own,0.75
959,2,own,0.75
959,3,own,0.75
959,4,own,0.75
959,1,rent,1.0
959,2,rent,1.0
959,3,rent,1.0
959,4,rent,1.0
960,1,own,0.75
960,2,own,0.75
960,3,own,0.75
960,4,own,0.75
960,1,rent,1.0
960,2,rent,1.0
960,3,rent,1.0
960,4,rent,1.0
961,1,own,0.75
961,2,own,0.75
961,3,own,0.75
961,4,own,0.75
961,1,rent,1.0
961,2,rent,1.0
961,3,rent,1.0
961,4,rent,1.0
962,1,own,0.75
962,2,own,0.75
962,3,own,0.75
962,4,own,0.75
962,1,rent,1.0
962,2,rent,1.0
962,3,rent,1.0
962,4,rent,1.0
963,1,own,0.75
963,2,own,0.75
963,3,own,0.75
963,4,own,0.75
963,1,rent,1.0
963,2,rent,1.0
963,3,rent,1.0
963,4,rent,1.0
964,1,own,0.75
964,2,own,0.75
964,3,own,0.75
964,4,own,0.75
964,1,rent,1.0
964,2,rent,1.0
964,3,rent,1.0
964,4,rent,1.0
965,1,own,0.75
965,2,own,0.75
965,3,own,0.75
965,4,own,0.75
965,1,rent,1.0
965,2,rent,1.0
965,3,rent,1.0
965,4,rent,1.0
966,1,own,0.75
966,2,own,0.75
966,3,own,0.75
966,4,own,0.75
966,1,rent,1.0
966,2,rent,1.0
966,3,rent,1.0
966,4,rent,1.0
967,1,own,0.75
967,2,own,0.75
967,3,own,0.75
967,4,own,0.75
967,1,rent,1.0
967,2,rent,1.0
967,3,rent,1.0
967,4,rent,1.0
968,1,own,0.75
968,2,own,0.75
968,3,own,0.75
968,4,own,0.75
968,1,rent,1.0
968,2,rent,1.0
968,3,rent,1.0
968,4,rent,1.0
969,1,own,0.75
969,2,own,0.75
969,3,own,0.75
969,4,own,0.75
969,1,rent,1.0
969,2,rent,1.0
969,3,rent,1.0
969,4,rent,1.0
970,1,own,0.75
970,2,own,0.75
970,3,own,0.75
970,4,own,0.75
970,1,rent,1.0
970,2,rent,1.0
970,3,rent,1.0
970,4,rent,1.0
971,1,own,0.75
971,2,own,0.75
971,3,own,0.75
971,4,own,0.75
971,1,rent,1.0
971,2,rent,1.0
971,3,rent,1.0
971,4,rent,1.0
972,1,own,0.75
972,2,own,0.75
972,3,own,0.75
972,4,own,0.75
972,1,rent,1.0
972,2,rent,1.0
972,3,rent,1.0
972,4,rent,1.0
973,1,own,0.75
973,2,own,0.75
973,3,own,0.75
973,4,own,0.75
973,1,rent,1.0
973,2,rent,1.0
973,3,rent,1.0
973,4,rent,1.0
974,1,own,0.75
974,2,own,0.75
974,3,own,0.75
974,4,own,0.75
974,1,rent,1.0
974,2,rent,1.0
974,3,rent,1.0
974,4,rent,1.0
975,1,own,0.75
975,2,own,0.75
975,3,own,0.75
975,4,own,0.75
975,1,rent,1.0
975,2,rent,1.0
975,3,rent,1.0
975,4,rent,1.0
976,1,own,0.75
976,2,own,0.75
976,3,own,0.75
976,4,own,0.75
976,1,rent,1.0
976,2,rent,1.0
976,3,rent,1.0
976,4,rent,1.0
977,1,own,0.75
977,2,own,0.75
977,3,own,0.75
977,4,own,0.75
977,1,rent,1.0
977,2,rent,1.0
977,3,rent,1.0
977,4,rent,1.0
978,1,own,0.75
978,2,own,0.75
978,3,own,0.75
978,4,own,0.75
978,1,rent,1.0
978,2,rent,1.0
978,3,rent,1.0
978,4,rent,1.0
979,1,own,0.75
979,2,own,0.75
979,3,own,0.75
979,4,own,0.75
979,1,rent,1.0
979,2,rent,1.0
979,3,rent,1.0
979,4,rent,1.0
980,1,own,0.75
980,2,own,0.75
980,3,own,0.75
980,4,own,0.75
980,1,rent,1.0
980,2,rent,1.0
980,3,rent,1.0
980,4,rent,1.0
981,1,own,0.75
981,2,own,0.75
981,3,own,0.75
981,4,own,0.75
981,1,rent,1.0
981,2,rent,1.0
981,3,rent,1.0
981,4,rent,1.0
982,1,own,0.75
982,2,own,0.75
982,3,own,0.75
982,4,own,0.75
982,1,rent,1.0
982,2,rent,1.0
982,3,rent,1.0
982,4,rent,1.0
983,1,own,0.75
983,2,own,0.75
983,3,own,0.75
983,4,own,0.75
983,1,rent,1.0
983,2,rent,1.0
983,3,rent,1.0
983,4,rent,1.0
984,1,own,0.75
984,2,own,0.75
984,3,own,0.75
984,4,own,0.75
984,1,rent,1.0
984,2,rent,1.0
984,3,rent,1.0
984,4,rent,1.0
985,1,own,0.75
985,2,own,0.75
985,3,own,0.75
985,4,own,0.75
985,1,rent,1.0
985,2,rent,1.0
985,3,rent,1.0
985,4,rent,1.0
986,1,own,0.75
986,2,own,0.75
986,3,own,0.75
986,4,own,0.75
986,1,rent,1.0
986,2,rent,1.0
986,3,rent,1.0
986,4,rent,1.0
987,1,own,0.75
987,2,own,0.75
987,3,own,0.75
987,4,own,0.75
987,1,rent,1.0
987,2,rent,1.0
987,3,rent,1.0
987,4,rent,1.0
988,1,own,0.75
988,2,own,0.75
988,3,own,0.75
988,4,own,0.75
988,1,rent,1.0
988,2,rent,1.0
988,3,rent,1.0
988,4,rent,1.0
989,1,own,0.75
989,2,own,0.75
989,3,own,0.75
989,4,own,0.75
989,1,rent,1.0
989,2,rent,1.0
989,3,rent,1.0
989,4,rent,1.0
990,1,own,0.75
990,2,own,0.75
990,3,own,0.75
990,4,own,0.75
990,1,rent,1.0
990,2,rent,1.0
990,3,rent,1.0
990,4,rent,1.0
991,1,own,0.75
991,2,own,0.75
991,3,own,0.75
991,4,own,0.75
991,1,rent,1.0
991,2,rent,1.0
991,3,rent,1.0
991,4,rent,1.0
992,1,own,0.75
992,2,own,0.75
992,3,own,0.75
992,4,own,0.75
992,1,rent,1.0
992,2,rent,1.0
992,3,rent,1.0
992,4,rent,1.0
993,1,own,0.75
993,2,own,0.75
993,3,own,0.75
993,4,own,0.75
993,1,rent,1.0
993,2,rent,1.0
993,3,rent,1.0
993,4,rent,1.0
994,1,own,0.75
994,2,own,0.75
994,3,own,0.75
994,4,own,0.75
994,1,rent,1.0
994,2,rent,1.0
994,3,rent,1.0
994,4,rent,1.0
995,1,own,0.75
995,2,own,0.75
995,3,own,0.75
995,4,own,0.75
995,1,rent,1.0
995,2,rent,1.0
995,3,rent,1.0
995,4,rent,1.0
996,1,own,0.75
996,2,own,0.75
996,3,own,0.75
996,4,own,0.75
996,1,rent,1.0
996,2,rent,1.0
996,3,rent,1.0
996,4,rent,1.0
997,1,own,0.75
997,2,own,0.75
997,3,own,0.75
997,4,own,0.75
997,1,rent,1.0
997,2,rent,1.0
997,3,rent,1.0
997,4,rent,1.0
998,1,own,0.75
998,2,own,0.75
998,3,own,0.75
998,4,own,0.75
