fbpzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,job_out_cat
unincorporated_napaNANADISNAexp1NA,2408,14,30.45837181,55,1306,unincorporated_napa,NA,NA,DIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAexp1sfd,2409,36,129.4131025,55,1306,unincorporated_napa,NA,NA,DIS,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_napaNANADISNAexp2_npNA,2410,5,135.0874281,55,1309,unincorporated_napa,NA,NA,DIS,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAexp2_npsfd,2411,5,13.24967602,55,1309,unincorporated_napa,NA,NA,DIS,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_napaNANADISNAexp3_ausfd,2412,2,24.94070716,55,1291,unincorporated_napa,NA,NA,DIS,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_napaNANADISNAexpmax_npNA,2413,3,409.7906909,97,1324,unincorporated_napa,NA,NA,DIS,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAinunNA,2414,36,41.60638324,55,1316,unincorporated_napa,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_napaNANADISNAinunsfd,2415,594,180.5002209,55,1304,unincorporated_napa,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_napaNANADISNAoutNA,2416,3983,302554.0054,55,1313,unincorporated_napa,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_napaNANADISNAoutsfd,2417,2180,34806.62505,55,1312,unincorporated_napa,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppaexp0NA,2418,254,886.2885944,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp0,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaexp0sfd,2419,1,45.75506638,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp0,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppaexp1_npNA,2420,11,468.171503,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp1_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaexp1_npsfd,2421,4,16.14492379,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp1_np,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppaexp1NA,2422,22,245.2865152,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp1,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaexp1sfd,2423,4,13.18700721,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp1,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppaexp2_npNA,2424,1,9.930002497,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp2_np,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaexp2_npsfd,2425,1,2.179399374,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp2_np,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppaexp3_auNA,2426,2,4.900163674,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp3_au,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaexp3_ausfd,2427,1,1.244815194,55,1292,unincorporated_napa,NA,NA,DIS,ppa,exp3_au,sfd,,,,,0,0,,,,
unincorporated_napaNANADISppainunNA,2428,1,21.27585064,55,1292,unincorporated_napa,NA,NA,DIS,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_napaNANADISppaoutNA,2429,25,746.1466013,55,1292,unincorporated_napa,NA,NA,DIS,ppa,out,NA,,,,,0,0,,,,
unincorporated_napaNANADISppaoutsfd,2430,1,23.89009415,55,1292,unincorporated_napa,NA,NA,DIS,ppa,out,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRADISNAinunsfd,2431,1,0.157944185,55,1310,unincorporated_napa,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_napaNANAHRADISNAoutNA,2432,450,6566.923572,55,1316,unincorporated_napa,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_napaNANAHRADISNAoutsfd,2433,294,2889.519216,55,1316,unincorporated_napa,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp1_npNA,2434,187,3768.664163,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp1_npsfd,2435,337,1873.234828,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp1NA,2436,45,281.5397178,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp1sfd,2437,198,353.1279944,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp2_npNA,2438,30,1409.170436,55,1308,unincorporated_napa,NA,NA,HRA,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp2_npsfd,2439,34,133.4835212,55,1308,unincorporated_napa,NA,NA,HRA,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp3_auNA,2440,6,7.823639376,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAexp3_ausfd,2441,19,57.02821829,55,1311,unincorporated_napa,NA,NA,HRA,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAexpmax_npNA,2442,94,3089.519724,55,1311,unincorporated_napa,NA,NA,HRA,NA,expmax_np,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAexpmax_npsfd,2443,174,577.7828006,55,1311,unincorporated_napa,NA,NA,HRA,NA,expmax_np,sfd,,,,,0,0,,,,
unincorporated_napaNANAHRANAinunNA,2444,5,64.71611999,55,1315,unincorporated_napa,NA,NA,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_napaNANAHRANAinunsfd,2445,9,16.46914289,55,1308,unincorporated_napa,NA,NA,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_napaNANAHRANAoutNA,2446,1955,55154.96429,55,1311,unincorporated_napa,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_napaNANAHRANAoutsfd,2447,1690,18957.81262,55,1311,unincorporated_napa,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAexp0_npNA,2448,4,47.44754697,55,1296,unincorporated_napa,NA,NA,NA,NA,exp0_np,NA,,,,,0,0,,,,
unincorporated_napaNANANANAexp0_npsfd,2449,2,8.903157546,55,1296,unincorporated_napa,NA,NA,NA,NA,exp0_np,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAexp0NA,2450,2,157.5754583,55,1311,unincorporated_napa,NA,NA,NA,NA,exp0,NA,,,,,0,0,,,,
unincorporated_napaNANANANAexp1_npNA,2451,52,2282.077177,55,1302,unincorporated_napa,NA,NA,NA,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_napaNANANANAexp1_npsfd,2452,64,500.7106746,55,1293,unincorporated_napa,NA,NA,NA,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAexp1NA,2453,60,1604.433217,55,1291,unincorporated_napa,NA,NA,NA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_napaNANANANAexp1sfd,2454,73,650.7708446,55,1296,unincorporated_napa,NA,NA,NA,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAexp2_npsfd,2455,2,10.32379316,55,1302,unincorporated_napa,NA,NA,NA,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAexp3_auNA,2456,4,31.46393561,55,1291,unincorporated_napa,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_napaNANANANAexp3_ausfd,2457,3,21.1187068,55,1296,unincorporated_napa,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_napaNANANANAinunNA,2458,45,142.5349862,55,1295,unincorporated_napa,NA,NA,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_napaNANANANAinunsfd,2459,203,368.5220862,55,1293,unincorporated_napa,NA,NA,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_napaNANANANAoutNA,2460,1038,26443.15125,55,1311,unincorporated_napa,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_napaNANANANAoutsfd,2461,901,4894.859838,55,1315,unincorporated_napa,NA,NA,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_napaNANANAppaexp0NA,2462,4,2.257355069,55,1292,unincorporated_napa,NA,NA,NA,ppa,exp0,NA,,,,,0,0,,,,
unincorporated_napaNANANAppaexp1NA,2463,4,328.663482,55,1291,unincorporated_napa,NA,NA,NA,ppa,exp1,NA,,,,,0,0,,,,
unincorporated_napaNANANAppainunNA,2464,2,40.99840324,55,1291,unincorporated_napa,NA,NA,NA,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_napaNAtra3NANAinunNA,2465,1,1.885930538,55,1295,unincorporated_napa,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoGGNADISNAinunNA,2466,167,43.71592817,81,328,unincorporated_san_mateo,GG,NA,DIS,NA,inun,NA,,,25,1.5,,,,,,
unincorporated_san_mateoGGNADISNAinunsfd,2467,849,127.7112001,81,328,unincorporated_san_mateo,GG,NA,DIS,NA,inun,sfd,,,25,1.5,,,,,,
unincorporated_san_mateoGGNADISNAoutNA,2468,1,6.465431812,81,332,unincorporated_san_mateo,GG,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoGGNAHRADISNAinunsfd,2469,3,0.617054387,81,306,unincorporated_san_mateo,GG,NA,HRADIS,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_san_mateoGGNAHRANAinunNA,2470,9,7.690961369,81,303,unincorporated_san_mateo,GG,NA,HRA,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_san_mateoGGNAHRANAinunsfd,2471,81,13.48678893,81,303,unincorporated_san_mateo,GG,NA,HRA,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_san_mateoGGNANANAinunNA,2472,262,108.0000377,81,329,unincorporated_san_mateo,GG,NA,NA,NA,inun,NA,,,25,1.5,,,,,,
unincorporated_san_mateoGGNANANAinunsfd,2473,769,96.40297267,81,329,unincorporated_san_mateo,GG,NA,NA,NA,inun,sfd,,,25,1.5,,,,,,
unincorporated_san_mateoGGtra1NANAinunNA,2474,115,48.50902243,81,201,unincorporated_san_mateo,GG,tra1,NA,NA,inun,NA,HM,,150,5,,,,,,
unincorporated_san_mateoGGtra1NANAinunsfd,2475,44,5.573383654,81,201,unincorporated_san_mateo,GG,tra1,NA,NA,inun,sfd,HM,,50,2,,,,,,
unincorporated_san_mateoGGtra2aHRADISNAinunNA,2476,1,0.818609854,85,356,unincorporated_san_mateo,GG,tra2a,HRADIS,NA,inun,NA,HM,,100,2.5,,,,,,
unincorporated_san_mateoGGtra2bHRADISNAinunNA,2477,52,46.10030708,81,310,unincorporated_san_mateo,GG,tra2b,HRADIS,NA,inun,NA,HM,,65,2.5,,,,,,
unincorporated_san_mateoGGtra3DISNAinunNA,2478,91,13.16425163,81,328,unincorporated_san_mateo,GG,tra3,DIS,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_san_mateoGGtra3DISNAinunsfd,2479,87,13.40191213,81,328,unincorporated_san_mateo,GG,tra3,DIS,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_san_mateoGGtra3HRADISNAinunNA,2480,5,4.174413394,81,310,unincorporated_san_mateo,GG,tra3,HRADIS,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_san_mateoGGtra3HRANAinunNA,2481,5,3.728661219,81,191,unincorporated_san_mateo,GG,tra3,HRA,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_san_mateoGGtra3HRANAinunsfd,2482,31,4.710366233,81,191,unincorporated_san_mateo,GG,tra3,HRA,NA,inun,sfd,HM,,50,2.5,,,,,,
unincorporated_san_mateoGGtra3NANAinunNA,2483,149,45.67799867,81,329,unincorporated_san_mateo,GG,tra3,NA,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_san_mateoGGtra3NANAinunsfd,2484,890,133.1081643,81,193,unincorporated_san_mateo,GG,tra3,NA,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_san_mateoNANADISNAinunNA,2485,567,3502.477102,81,293,unincorporated_san_mateo,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNANADISNAinunsfd,2486,364,98.35758627,81,294,unincorporated_san_mateo,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNANADISNAoutNA,2487,2431,121943.3824,81,297,unincorporated_san_mateo,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoNANADISNAoutsfd,2488,633,5891.224721,81,296,unincorporated_san_mateo,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_san_mateoNANAHRADISNAinunNA,2489,2055,2131.939754,81,293,unincorporated_san_mateo,NA,NA,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNANAHRADISNAinunsfd,2490,5978,1433.900895,81,293,unincorporated_san_mateo,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNANAHRADISNAoutNA,2491,991,41842.159,81,295,unincorporated_san_mateo,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoNANAHRADISNAoutsfd,2492,322,943.3721721,81,296,unincorporated_san_mateo,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_san_mateoNANAHRANAinunNA,2493,529,3550.238083,81,298,unincorporated_san_mateo,NA,NA,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNANAHRANAinunsfd,2494,3124,1059.33115,81,246,unincorporated_san_mateo,NA,NA,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNANAHRANAoutNA,2495,274,7033.193493,81,298,unincorporated_san_mateo,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoNANAHRANAoutsfd,2496,277,1074.180191,81,246,unincorporated_san_mateo,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_san_mateoNANANANAinunNA,2497,311,2188.364169,81,200,unincorporated_san_mateo,NA,NA,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNANANANAinunsfd,2498,1542,328.1235966,81,337,unincorporated_san_mateo,NA,NA,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNANANANAoutNA,2499,166,60390.33697,81,297,unincorporated_san_mateo,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoNANANANAoutsfd,2500,3,7.739280167,81,297,unincorporated_san_mateo,NA,NA,NA,NA,out,sfd,,,,,0,0,,,,
unincorporated_san_mateoNAtra2bNANAinunNA,2501,2,45.62005544,81,238,unincorporated_san_mateo,NA,tra2b,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3DISNAinunNA,2502,9,32.8222501,81,327,unincorporated_san_mateo,NA,tra3,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3DISNAinunsfd,2503,2,0.170749402,81,206,unincorporated_san_mateo,NA,tra3,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3HRADISNAinunNA,2504,9,101.5718776,81,273,unincorporated_san_mateo,NA,tra3,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3HRADISNAoutNA,2505,7,46.44568302,81,312,unincorporated_san_mateo,NA,tra3,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_san_mateoNAtra3HRANAinunNA,2506,11,34.27604419,81,311,unincorporated_san_mateo,NA,tra3,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3NANAinunNA,2507,717,264.4485995,81,327,unincorporated_san_mateo,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3NANAinunsfd,2508,431,88.91499304,81,193,unincorporated_san_mateo,NA,tra3,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_san_mateoNAtra3NANAoutNA,2509,5,119.2999759,81,208,unincorporated_san_mateo,NA,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRADISNAexp0NA,2510,1,0.345543117,85,514,unincorporated_santa_clara,GG,NA,HRADIS,NA,exp0,NA,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRADISNAexp0sfd,2511,33,12.34899764,85,514,unincorporated_santa_clara,GG,NA,HRADIS,NA,exp0,sfd,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRADISNAinunNA,2512,36,16.32643346,85,519,unincorporated_santa_clara,GG,NA,HRADIS,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_santa_claraGGNAHRADISNAinunsfd,2513,342,73.21384899,85,519,unincorporated_santa_clara,GG,NA,HRADIS,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_santa_claraGGNAHRANAexp0NA,2514,33,8.620176708,85,518,unincorporated_santa_clara,GG,NA,HRA,NA,exp0,NA,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRANAexp0sfd,2515,113,27.8220266,85,518,unincorporated_santa_clara,GG,NA,HRA,NA,exp0,sfd,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRANAinunNA,2516,156,155.0928124,85,521,unincorporated_santa_clara,GG,NA,HRA,NA,inun,NA,HM,,35,1,,,,,,
unincorporated_santa_claraGGNAHRANAinunsfd,2517,416,110.4002863,85,521,unincorporated_santa_clara,GG,NA,HRA,NA,inun,sfd,HM,,35,1,,,,,,
unincorporated_santa_claraGGNAHRANAoutNA,2518,2,0.486575802,85,402,unincorporated_santa_clara,GG,NA,HRA,NA,out,NA,,,,,0,0,,,,
unincorporated_santa_claraGGNAHRANAoutsfd,2519,3,1.66548222,85,384,unincorporated_santa_clara,GG,NA,HRA,NA,out,sfd,,,,,0,0,,,,
unincorporated_santa_claraGGtra2aHRANAinunNA,2520,2,0.167722177,85,377,unincorporated_santa_clara,GG,tra2a,HRA,NA,inun,NA,HM,,100,2.5,,,,,,
unincorporated_santa_claraGGtra2bHRADISNAinunNA,2521,1,0.356125183,85,365,unincorporated_santa_clara,GG,tra2b,HRADIS,NA,inun,NA,HM,,65,2.5,,,,,,
unincorporated_santa_claraGGtra2cDISNAinunNA,2522,10,5.126226112,85,678,unincorporated_santa_clara,GG,tra2c,DIS,NA,inun,NA,HM,,40,2,,,,,,
unincorporated_santa_claraGGtra2cDISNAinunsfd,2523,9,1.240176486,85,534,unincorporated_santa_clara,GG,tra2c,DIS,NA,inun,sfd,HM,,35,1.5,,,,,,
unincorporated_santa_claraGGtra2cHRADISNAinunNA,2524,3,16.01027382,85,625,unincorporated_santa_clara,GG,tra2c,HRADIS,NA,inun,NA,HM,,65,2.5,,,,,,
unincorporated_santa_claraGGtra2cHRANAinunNA,2525,7,2.325997393,85,521,unincorporated_santa_clara,GG,tra2c,HRA,NA,inun,NA,HM,,65,2.5,,,,,,
unincorporated_santa_claraGGtra2cHRANAinunsfd,2526,10,2.543445986,85,521,unincorporated_santa_clara,GG,tra2c,HRA,NA,inun,sfd,HM,,50,2,,,,,,
unincorporated_santa_claraGGtra2cNANAinunNA,2527,706,113.3434406,85,634,unincorporated_santa_clara,GG,tra2c,NA,NA,inun,NA,HM,,40,2,,,,,,
unincorporated_santa_claraGGtra2cNANAinunsfd,2528,1278,186.6365499,85,535,unincorporated_santa_clara,GG,tra2c,NA,NA,inun,sfd,HM,,35,1.5,,,,,,
unincorporated_santa_claraGGtra3DISNAinunNA,2529,21,61.44216666,85,534,unincorporated_santa_clara,GG,tra3,DIS,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_santa_claraGGtra3DISNAinunsfd,2530,6,4.337621748,85,534,unincorporated_santa_clara,GG,tra3,DIS,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_santa_claraGGtra3HRADISNAinunNA,2531,16,153.1278662,85,354,unincorporated_santa_clara,GG,tra3,HRADIS,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_santa_claraGGtra3HRANAinunNA,2532,67,16.11249159,85,521,unincorporated_santa_clara,GG,tra3,HRA,NA,inun,NA,HM,,50,2.5,,,,,,
unincorporated_santa_claraGGtra3HRANAinunsfd,2533,88,22.39171349,85,521,unincorporated_santa_clara,GG,tra3,HRA,NA,inun,sfd,HM,,50,2.5,,,,,,
unincorporated_santa_claraGGtra3NANAexp1NA,2534,159,214.7998594,85,712,unincorporated_santa_clara,GG,tra3,NA,NA,exp1,NA,,,,,0,0,,,,
unincorporated_santa_claraGGtra3NANAexp1sfd,2535,135,100.8135672,85,713,unincorporated_santa_clara,GG,tra3,NA,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_santa_claraGGtra3NANAexp3_auNA,2536,1,4.024304408,85,712,unincorporated_santa_clara,GG,tra3,NA,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_santa_claraGGtra3NANAinunNA,2537,73,48.10306099,85,566,unincorporated_santa_clara,GG,tra3,NA,NA,inun,NA,HM,,35,2,,,,,,
unincorporated_santa_claraGGtra3NANAinunsfd,2538,179,30.41867284,85,633,unincorporated_santa_clara,GG,tra3,NA,NA,inun,sfd,HM,,35,2,,,,,,
unincorporated_santa_claraGGtra3NANAoutNA,2539,2,18.58475003,85,712,unincorporated_santa_clara,GG,tra3,NA,NA,out,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp0NA,2540,1,15.09329984,85,642,unincorporated_santa_clara,NA,NA,DIS,NA,exp0,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp0sfd,2541,2,6.784660227,85,642,unincorporated_santa_clara,NA,NA,DIS,NA,exp0,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp1_npNA,2542,15,788.3139232,85,656,unincorporated_santa_clara,NA,NA,DIS,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp1_npsfd,2543,2,51.05796968,85,705,unincorporated_santa_clara,NA,NA,DIS,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp1NA,2544,2,8.35709376,85,656,unincorporated_santa_clara,NA,NA,DIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp1sfd,2545,3,5.578169653,85,656,unincorporated_santa_clara,NA,NA,DIS,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAexp2_npNA,2546,1,2.717558684,85,696,unincorporated_santa_clara,NA,NA,DIS,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAinunNA,2547,472,2706.844976,85,630,unincorporated_santa_clara,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_santa_claraNANADISNAinunsfd,2548,1479,802.9505422,85,630,unincorporated_santa_clara,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_santa_claraNANADISNAoutNA,2549,746,20586.27506,85,637,unincorporated_santa_clara,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAoutsfd,2550,942,2691.277692,85,642,unincorporated_santa_clara,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAubz_npsfd,2551,1,12.57075135,85,698,unincorporated_santa_clara,NA,NA,DIS,NA,ubz_np,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAubzNA,2552,55,474.670213,85,699,unincorporated_santa_clara,NA,NA,DIS,NA,ubz,NA,,,,,0,0,,,,
unincorporated_santa_claraNANADISNAubzsfd,2553,66,166.8263925,85,699,unincorporated_santa_clara,NA,NA,DIS,NA,ubz,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANADISppainunNA,2554,1,5.977616632,85,698,unincorporated_santa_clara,NA,NA,DIS,ppa,inun,NA,HS,,2.75,,,,,,,
unincorporated_santa_claraNANAHRADISNAexp0_npNA,2555,1,1.633118535,85,513,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp0_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp0NA,2556,77,273.1517279,85,514,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp0,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp0sfd,2557,358,447.9107171,85,514,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp0,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp1_npNA,2558,44,719.9257489,85,696,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp1_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp1_npsfd,2559,91,339.0238627,85,696,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp1_np,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp1NA,2560,41,160.0567817,85,711,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp1,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp1sfd,2561,48,98.41749579,85,711,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp1,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp2_npNA,2562,1,6.051428552,85,696,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp2_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp2_npsfd,2563,2,3.516511529,85,696,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp2_np,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp3_auNA,2564,2,2.318827264,85,347,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp3_au,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAexp3_ausfd,2565,1,2.450436858,85,711,unincorporated_santa_clara,NA,NA,HRADIS,NA,exp3_au,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAinunNA,2566,224,1847.82057,85,513,unincorporated_santa_clara,NA,NA,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_santa_claraNANAHRADISNAinunsfd,2567,462,677.9058633,85,695,unincorporated_santa_clara,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_santa_claraNANAHRADISNAoutNA,2568,3804,123285.9626,85,512,unincorporated_santa_clara,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAoutsfd,2569,2413,9345.359288,85,704,unincorporated_santa_clara,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAubz_npNA,2570,6,10.98426111,85,347,unincorporated_santa_clara,NA,NA,HRADIS,NA,ubz_np,NA,,,,,0,0,,,,
unincorporated_santa_claraNANAHRADISNAubzNA,2571,40,305.8455954,85,488,unincorporated_santa_clara,NA,NA,HRADIS,NA,ubz,NA,,,,,0,0,,,,
