zone_id,totacre_abag,resacre10_abag,ciacre10_abag,meanhhsize,gqpop10,gqpop15,gqpop20,gqpop25,gqpop30,gqpop35,gqpop40,zonal_emp_sh_resid10,sh_age0004,sh_age0519,sh_age2044,sh_age4564,sh_age65p,sh_62plus,perf1re1gt1,perfareagt10,perfareagt50
1265,411.0,127,119,3.0295,181,192,203,214,227,240,254,-0.0932,0.088,0.217,0.341,0.198,0.155,0.179,1,1,1
1266,348.0,173,44,3.2606,105,111,117,124,131,139,147,-0.1228,0.075,0.244,0.323,0.201,0.157,0.180,1,1,1
1267,446.0,231,37,2.6382,0,0,0,0,0,0,0,0.0618,0.047,0.202,0.254,0.369,0.128,0.171,1,1,0
1268,8690.0,1360,53,2.6563,31,33,35,37,39,41,43,0.0699,0.063,0.194,0.278,0.327,0.138,0.176,0,0,0
1269,2243.0,478,98,2.5183,117,124,131,139,147,155,164,0.0028,0.051,0.168,0.275,0.253,0.253,0.282,0,0,0
1270,8545.0,1054,552,3.2218,129,136,144,153,162,171,181,0.0022,0.058,0.226,0.328,0.294,0.094,0.128,1,0,0
1271,4587.0,744,325,3.0418,0,0,0,0,0,0,0,0.0051,0.088,0.246,0.386,0.228,0.051,0.078,1,1,0
1272,890.0,0,463,0.0000,7810,8261,8739,9244,9778,10343,10941,0.0000,0.000,0.007,0.732,0.220,0.040,0.066,1,1,0
1273,2115.0,326,56,2.6922,4,4,5,5,5,6,6,0.0488,0.028,0.094,0.574,0.260,0.044,0.075,1,0,0
1274,625.0,342,122,2.6678,0,0,0,0,0,0,0,-0.0040,0.074,0.224,0.368,0.226,0.108,0.135,1,1,1
1275,275.0,169,17,2.5831,1,1,1,1,1,1,1,0.0965,0.074,0.223,0.401,0.239,0.064,0.092,1,1,1
1276,267.0,153,17,2.8218,0,0,0,0,0,0,0,0.0238,0.063,0.249,0.370,0.257,0.061,0.091,1,1,1
1277,430.0,276,14,2.9168,11,12,12,13,14,14,15,0.0117,0.073,0.265,0.344,0.249,0.069,0.098,1,1,0
1278,1390.0,228,56,3.0037,0,0,0,0,0,0,0,0.0825,0.065,0.252,0.348,0.271,0.063,0.095,1,1,0
1279,13849.0,5011,792,2.6162,21,22,23,25,26,27,29,0.0269,0.048,0.183,0.269,0.364,0.135,0.178,1,0,0
1280,1678.0,759,302,2.2355,104,110,116,123,130,138,146,-0.0312,0.041,0.177,0.236,0.248,0.298,0.327,1,1,0
1281,612.0,226,126,2.5055,0,0,0,0,0,0,0,-0.0094,0.083,0.202,0.410,0.193,0.112,0.135,1,1,1
1282,2907.0,1122,180,3.0989,4,4,5,5,5,6,6,-0.0124,0.095,0.243,0.374,0.224,0.064,0.090,1,0,0
1283,457.0,238,84,2.6710,63,67,70,74,79,83,88,-0.0342,0.065,0.213,0.324,0.218,0.179,0.205,1,1,0
1284,1511.0,460,157,2.5008,20,21,22,24,25,26,28,-0.0404,0.053,0.167,0.287,0.287,0.204,0.238,1,1,0
1285,1246.0,496,61,2.5902,5,5,6,6,6,7,7,0.0745,0.041,0.181,0.226,0.396,0.155,0.202,0,0,0
1286,56212.0,10421,96,2.7718,8,8,9,9,10,10,11,0.0564,0.041,0.184,0.231,0.410,0.134,0.182,0,0,0
1287,109722.0,2606,3460,2.9577,15,16,17,18,19,20,21,-0.0165,0.063,0.220,0.315,0.283,0.118,0.151,0,0,0
1288,2502.0,785,126,3.1592,1,1,1,1,1,1,1,-0.0010,0.084,0.231,0.344,0.259,0.082,0.113,0,0,0
1289,4140.0,473,437,3.0776,0,0,0,0,0,0,0,-0.0767,0.081,0.228,0.343,0.220,0.129,0.154,1,1,0
1290,149505.0,4043,3135,2.1959,116,123,130,138,146,154,163,-0.1909,0.059,0.174,0.270,0.271,0.225,0.257,0,0,0
1291,18433.0,1148,60,3.2795,6,6,7,7,7,8,8,-0.2404,0.061,0.180,0.257,0.266,0.237,0.272,1,0,0
1292,10156.0,719,1703,3.5210,51,54,57,60,64,67,71,-0.1779,0.066,0.259,0.326,0.240,0.109,0.141,1,0,0
1293,3647.0,399,22,2.4758,100,106,112,118,125,132,140,0.0017,0.062,0.167,0.332,0.233,0.206,0.237,0,0,0
1294,1242.0,486,230,1.4091,0,0,0,0,0,0,0,-0.4515,0.000,0.041,0.566,0.359,0.035,0.082,1,0,0
1295,1204.0,504,139,2.9344,44,47,49,52,55,59,62,-0.0093,0.073,0.211,0.385,0.225,0.106,0.136,1,1,0
1296,1610.0,692,17,2.3147,6,6,7,7,7,8,8,0.0496,0.056,0.159,0.301,0.318,0.166,0.208,1,1,0
1297,637.0,388,22,2.6806,313,331,350,371,392,415,439,0.0078,0.078,0.201,0.355,0.223,0.143,0.173,0,0,0
1298,337.0,95,64,2.5186,12,13,13,14,15,16,17,-0.0194,0.092,0.182,0.460,0.181,0.085,0.109,1,1,1
1299,250.0,103,36,2.1750,243,257,272,287,304,321,340,-0.0571,0.066,0.187,0.445,0.210,0.092,0.120,1,1,1
1300,212.0,124,7,2.9538,1,1,1,1,1,1,1,0.0285,0.089,0.241,0.400,0.192,0.078,0.103,1,0,0
1301,328.0,160,29,2.6179,82,87,92,97,103,109,115,-0.0409,0.090,0.196,0.379,0.192,0.143,0.169,1,1,0
1302,1566.0,576,22,3.2254,20,21,22,24,25,26,28,0.0161,0.100,0.229,0.372,0.208,0.092,0.119,0,0,0
1303,562.0,407,5,2.6364,1,1,1,1,1,1,1,0.0826,0.042,0.208,0.220,0.341,0.188,0.234,0,0,0
1304,698.0,548,12,2.8051,8,8,9,9,10,10,11,-0.0250,0.066,0.214,0.306,0.220,0.195,0.224,0,0,0
1305,480.0,232,71,3.0158,36,38,40,42,45,47,50,-0.0643,0.091,0.208,0.388,0.190,0.123,0.148,1,1,0
1306,1317.0,727,83,2.7420,56,59,63,66,70,74,78,0.0074,0.061,0.216,0.288,0.252,0.184,0.217,0,0,0
1307,830.0,495,36,2.5907,36,38,40,42,45,47,50,0.0376,0.062,0.219,0.280,0.282,0.156,0.194,0,0,0
1308,37851.0,1183,141,2.4888,59,62,66,70,74,78,83,0.0826,0.052,0.184,0.246,0.354,0.164,0.211,0,0,0
1309,14722.0,838,261,2.3927,11,12,12,13,14,14,15,-0.0285,0.047,0.166,0.163,0.292,0.332,0.371,0,0,0
1310,1041.0,156,340,1.8524,987,1044,1104,1168,1236,1307,1383,-0.1180,0.025,0.072,0.263,0.218,0.423,0.452,0,0,0
1311,92029.0,3184,239,2.3589,74,78,83,88,93,98,104,0.1479,0.043,0.167,0.213,0.377,0.199,0.249,0,0,0
1312,187154.0,1192,392,2.4772,10,11,11,12,13,13,14,0.0494,0.064,0.200,0.282,0.334,0.119,0.163,0,0,0
1313,43845.0,1828,446,2.3803,1066,1128,1193,1262,1334,1411,1493,0.1738,0.049,0.198,0.364,0.265,0.125,0.160,0,0,0
1314,3031.0,823,99,2.3807,98,104,110,116,123,130,137,0.0537,0.064,0.198,0.287,0.264,0.188,0.223,0,0,0
1315,32879.0,629,217,2.3588,14,15,16,17,18,19,20,0.1818,0.051,0.163,0.260,0.349,0.177,0.223,0,0,0
1316,44316.0,1228,140,2.2025,63,67,70,74,79,83,88,0.1580,0.036,0.151,0.282,0.364,0.167,0.215,0,0,0
1317,1662.0,711,58,2.5260,54,57,61,64,68,72,76,-0.0137,0.075,0.173,0.311,0.229,0.212,0.243,0,0,0
1318,24850.0,6420,1741,2.1867,704,745,788,833,881,932,986,0.0912,0.035,0.156,0.275,0.384,0.150,0.203,0,0,0
1319,3884.0,1330,117,2.9058,15,16,17,18,19,20,21,0.0074,0.082,0.216,0.371,0.233,0.099,0.131,0,0,0
1320,7896.0,2195,334,2.1127,42,44,47,50,53,56,59,0.0026,0.044,0.121,0.229,0.328,0.278,0.323,0,0,0
1321,752.0,489,30,2.7501,28,30,31,33,35,37,39,0.0172,0.064,0.203,0.324,0.258,0.151,0.187,0,0,0
1322,15493.0,3507,1197,1.9494,12,13,13,14,15,16,17,-0.0659,0.024,0.089,0.128,0.293,0.466,0.506,0,0,0
1323,1786.0,1109,208,2.1253,227,240,254,269,284,301,318,-0.0115,0.046,0.130,0.205,0.288,0.332,0.371,0,0,0
1324,39085.0,3090,1094,2.3663,4,4,5,5,5,6,6,0.0658,0.052,0.156,0.251,0.341,0.200,0.247,0,0,0
1325,43455.0,2898,1017,2.7452,0,0,0,0,0,0,0,0.0308,0.069,0.216,0.336,0.271,0.108,0.146,0,0,0
1326,5043.0,1365,453,2.5905,4,4,5,5,5,6,6,0.0428,0.057,0.190,0.248,0.328,0.177,0.222,0,0,0
1327,3413.0,694,97,2.4005,277,293,310,328,347,367,388,0.0074,0.056,0.143,0.325,0.258,0.217,0.252,0,0,0
1328,29862.0,2982,933,2.6122,423,447,473,501,530,561,593,0.0010,0.066,0.205,0.338,0.258,0.133,0.168,0,0,0
1329,3862.0,2372,202,2.4931,30,32,34,35,38,40,42,-0.0168,0.047,0.187,0.272,0.328,0.165,0.211,1,0,0
1330,559.0,449,41,2.3997,0,0,0,0,0,0,0,0.0401,0.050,0.186,0.296,0.330,0.138,0.183,0,0,0
1331,754.0,344,231,2.4494,9,10,10,11,12,12,13,0.0200,0.070,0.185,0.372,0.241,0.132,0.165,1,1,0
1332,893.0,259,533,2.1819,254,269,284,301,318,337,356,0.0296,0.065,0.159,0.374,0.246,0.156,0.190,1,1,0
1333,301.0,282,19,3.0824,11,12,12,13,14,14,15,-0.0374,0.060,0.192,0.331,0.284,0.133,0.172,0,0,0
1334,410.0,316,91,2.8354,0,0,0,0,0,0,0,0.0208,0.054,0.195,0.311,0.307,0.132,0.175,0,0,0
1335,843.0,520,203,2.7703,121,128,136,143,152,161,170,0.0082,0.066,0.201,0.319,0.233,0.180,0.213,0,0,0
1336,3624.0,1865,443,2.7304,47,50,53,56,59,62,66,-0.0215,0.080,0.221,0.319,0.221,0.159,0.189,1,1,0
1337,7050.0,3431,900,2.4193,69,73,77,82,87,92,97,0.0001,0.059,0.172,0.327,0.278,0.164,0.202,1,0,0
1338,811.0,662,75,2.3269,2,2,2,2,3,3,3,0.0120,0.057,0.175,0.391,0.248,0.130,0.164,1,1,0
1339,593.0,433,59,2.5921,9,10,10,11,12,12,13,0.0583,0.069,0.221,0.376,0.257,0.077,0.112,1,1,0
1340,1042.0,481,281,2.7274,0,0,0,0,0,0,0,0.0658,0.085,0.228,0.456,0.183,0.048,0.073,1,1,0
1341,8834.0,1648,78,2.6142,0,0,0,0,0,0,0,0.1438,0.055,0.234,0.364,0.265,0.081,0.118,0,0,0
1342,542.0,182,279,2.6389,2306,2439,2580,2730,2887,3054,3231,-0.0431,0.050,0.302,0.393,0.189,0.066,0.092,1,1,0
1343,306.0,176,45,2.7943,174,184,195,206,218,231,244,0.0250,0.065,0.220,0.421,0.204,0.090,0.118,1,1,0
1344,431.0,178,137,2.3800,1,1,1,1,1,1,1,-0.0006,0.078,0.177,0.432,0.169,0.143,0.167,1,1,1
1345,275.0,172,19,2.3323,1,1,1,1,1,1,1,0.0754,0.067,0.161,0.354,0.258,0.160,0.196,1,1,0
1346,735.0,316,170,2.3196,12,13,13,14,15,16,17,0.0966,0.036,0.175,0.297,0.240,0.252,0.285,1,1,0
1347,1032.0,286,40,2.7668,1,1,1,1,1,1,1,0.1011,0.055,0.213,0.322,0.282,0.128,0.167,1,0,0
1348,2113.0,476,600,2.8039,28,30,31,33,35,37,39,-0.0587,0.096,0.197,0.392,0.191,0.124,0.150,1,1,1
1349,2993.0,1333,88,3.3269,50,53,56,59,63,66,70,-0.0506,0.096,0.228,0.400,0.193,0.082,0.109,1,1,0
1350,5640.0,1772,57,2.2462,14,15,16,17,18,19,20,0.0714,0.049,0.169,0.304,0.303,0.175,0.217,1,0,0
1351,386.0,354,27,2.5125,146,154,163,173,183,194,205,-0.0147,0.045,0.164,0.235,0.291,0.265,0.305,0,0,0
1352,3558.0,1203,24,2.5131,20,21,22,24,25,26,28,0.1358,0.037,0.197,0.188,0.410,0.168,0.225,0,0,0
1353,21662.0,3821,330,1.6815,143,151,160,169,179,189,200,-0.2302,0.008,0.053,0.053,0.165,0.721,0.744,0,0,0
1354,30337.0,8901,574,2.5756,33,35,37,39,41,44,46,0.0563,0.050,0.179,0.230,0.356,0.185,0.234,0,0,0
1355,451.0,367,65,2.4038,43,45,48,51,54,57,60,-0.0347,0.052,0.186,0.279,0.268,0.215,0.252,0,0,0
1356,688.0,606,73,2.3321,70,74,78,83,88,93,98,-0.0062,0.054,0.167,0.273,0.249,0.257,0.292,1,0,0
1357,494.0,452,36,2.4862,27,29,30,32,34,36,38,0.0405,0.068,0.229,0.316,0.259,0.127,0.162,0,0,0
1358,1405.0,827,133,2.2990,275,291,308,325,344,364,385,-0.0369,0.056,0.151,0.295,0.230,0.268,0.300,1,1,0
1359,615.0,480,114,2.3572,183,194,205,216,229,242,256,-0.0253,0.060,0.159,0.305,0.259,0.216,0.252,1,1,1
1360,229.0,151,62,2.1545,299,316,335,354,374,396,419,-0.0214,0.063,0.138,0.385,0.216,0.198,0.227,1,1,1
1361,305.0,73,226,1.8561,260,275,291,308,325,344,364,0.0499,0.065,0.114,0.490,0.227,0.104,0.135,1,1,1
1362,328.0,259,69,1.9231,0,0,0,0,0,0,0,0.0380,0.040,0.115,0.349,0.274,0.222,0.260,1,1,1
1363,510.0,146,357,2.2311,0,0,0,0,0,0,0,-0.1275,0.046,0.131,0.446,0.220,0.157,0.187,1,1,1
1364,291.0,244,31,2.2002,43,45,48,51,54,57,60,0.0691,0.067,0.162,0.435,0.237,0.099,0.132,1,1,1
1365,862.0,673,134,2.2053,171,181,191,203,214,227,240,-0.0562,0.044,0.114,0.204,0.284,0.355,0.394,1,1,1
1366,5217.0,4044,556,2.4044,84,89,94,100,105,112,118,0.0732,0.040,0.165,0.205,0.385,0.205,0.258,1,1,0
1367,3352.0,921,79,2.5243,22,23,25,26,28,29,31,0.0959,0.050,0.207,0.260,0.279,0.205,0.243,0,0,0
1368,5122.0,564,2186,2.5818,0,0,0,0,0,0,0,0.0261,0.046,0.192,0.343,0.269,0.150,0.187,1,0,0
1369,1288.0,426,286,2.7991,31,33,35,37,39,41,43,0.0128,0.069,0.226,0.348,0.258,0.099,0.135,1,1,0
1370,6797.0,6648,34,2.6775,15,16,17,18,19,20,21,0.0016,0.065,0.194,0.325,0.252,0.163,0.198,0,0,0
1371,550.0,501,45,2.6915,8,8,9,9,10,10,11,-0.0076,0.056,0.204,0.335,0.283,0.121,0.160,0,0,0
1372,418.0,346,20,3.3526,19,20,21,23,24,25,27,-0.0689,0.088,0.255,0.371,0.196,0.091,0.118,1,1,0
1373,499.0,296,196,2.4448,96,101,107,113,120,127,134,-0.0803,0.083,0.159,0.419,0.161,0.178,0.200,1,1,1
1374,617.0,356,252,2.7127,14,15,16,17,18,19,20,-0.0082,0.068,0.161,0.383,0.228,0.160,0.191,1,1,1
1375,843.0,625,204,2.5916,31,33,35,37,39,41,43,-0.0230,0.061,0.181,0.317,0.242,0.200,0.233,1,1,0
1376,541.0,380,133,3.2929,251,266,281,297,314,333,352,-0.0886,0.085,0.222,0.401,0.200,0.092,0.120,1,1,1
1377,403.0,341,53,2.8155,24,25,27,29,30,32,34,-0.0553,0.073,0.201,0.396,0.232,0.098,0.130,1,1,0
1378,796.0,677,114,3.4919,94,99,105,111,118,125,132,-0.1448,0.096,0.244,0.401,0.169,0.090,0.114,1,1,1
1379,305.0,289,16,4.0291,199,211,223,236,249,264,279,-0.1467,0.098,0.273,0.373,0.167,0.089,0.112,1,1,1
1380,3167.0,1376,819,3.5092,43,45,48,51,54,57,60,-0.0472,0.100,0.215,0.399,0.210,0.077,0.106,1,1,1
1381,7886.0,3004,519,3.0692,237,251,265,281,297,314,332,-0.0534,0.076,0.200,0.361,0.242,0.122,0.155,1,1,0
1382,6085.0,1694,83,2.7490,48,51,54,57,60,63,67,0.0209,0.062,0.208,0.289,0.268,0.174,0.211,1,0,0
1383,10243.0,4778,197,2.3520,108,114,121,128,135,143,151,0.0982,0.041,0.186,0.264,0.358,0.151,0.201,0,0,0
1384,2712.0,1380,327,2.3213,26,27,29,31,32,34,36,0.0129,0.040,0.198,0.266,0.317,0.180,0.223,1,1,1
1385,2130.0,1398,83,2.3250,12,13,13,14,15,16,17,0.0424,0.050,0.197,0.234,0.322,0.196,0.241,1,0,0
1386,2077.0,1286,201,2.2812,147,156,165,174,184,195,206,0.0221,0.041,0.171,0.267,0.292,0.229,0.269,1,1,0
1387,11005.0,3928,96,2.4047,16,17,18,19,20,21,22,0.1219,0.041,0.185,0.266,0.371,0.138,0.189,0,0,0
1388,17124.0,4547,39,2.3390,0,0,0,0,0,0,0,0.1171,0.036,0.186,0.229,0.398,0.152,0.207,0,0,0
1389,36280.0,5317,554,2.0902,16,17,18,19,20,21,22,-0.2016,0.032,0.154,0.241,0.389,0.184,0.237,0,0,0
1390,18508.0,2311,278,1.9191,74,78,83,88,93,98,104,0.0295,0.040,0.145,0.297,0.374,0.144,0.196,0,0,0
1391,14817.0,1838,450,1.9871,43,45,48,51,54,57,60,0.0318,0.043,0.159,0.320,0.349,0.129,0.177,0,0,0
1392,10141.0,3592,402,2.2742,2,2,2,2,3,3,3,0.0468,0.039,0.165,0.260,0.369,0.167,0.218,0,0,0
1393,11502.0,1896,302,2.2334,33,35,37,39,41,44,46,0.0593,0.044,0.184,0.266,0.366,0.140,0.191,0,0,0
1394,7847.0,2745,821,3.2491,60,63,67,71,75,79,84,-0.0107,0.075,0.247,0.356,0.234,0.087,0.119,1,1,0
1395,1718.0,911,411,2.8187,23,24,26,27,29,30,32,-0.0760,0.077,0.204,0.307,0.220,0.193,0.223,1,1,0
1396,15393.0,2471,172,2.8358,18,19,20,21,22,24,25,-0.0415,0.081,0.223,0.310,0.223,0.164,0.194,1,0,0
1397,16208.0,3065,1244,2.4474,164,174,184,194,205,217,230,-0.0613,0.041,0.170,0.257,0.289,0.243,0.282,0,0,0
1398,807.0,614,77,2.3873,0,0,0,0,0,0,0,-0.0443,0.046,0.196,0.254,0.306,0.199,0.241,0,0,0
1399,791.0,266,499,2.7806,54,57,61,64,68,72,76,-0.0653,0.083,0.226,0.352,0.212,0.127,0.156,0,0,0
1400,55176.0,3366,1309,2.3265,82,87,92,97,103,109,115,0.1697,0.049,0.167,0.260,0.356,0.169,0.218,0,0,0
1401,142961.0,3682,2348,2.5870,103,109,115,122,129,136,144,0.1143,0.048,0.184,0.296,0.311,0.161,0.204,0,0,0
1402,53379.0,3184,1688,2.6501,112,118,125,133,140,148,157,-0.1123,0.063,0.202,0.296,0.241,0.199,0.232,1,1,0
1403,280405.0,12859,1278,2.0314,111,117,124,132,139,147,156,-0.2604,0.036,0.126,0.213,0.389,0.237,0.291,0,0,0
1404,7265.0,1047,858,2.4374,0,0,0,0,0,0,0,-0.0123,0.041,0.176,0.189,0.408,0.185,0.243,1,0,0
1405,2603.0,518,189,2.6233,1,1,1,1,1,1,1,-0.1880,0.044,0.203,0.250,0.323,0.181,0.227,1,1,0
1406,2559.0,205,97,2.2928,4,4,5,5,5,6,6,-0.0809,0.026,0.150,0.200,0.349,0.276,0.325,1,0,0
1407,2370.0,745,506,2.5359,98,104,110,116,123,130,137,-0.1971,0.070,0.156,0.344,0.186,0.245,0.271,1,1,1
1408,4314.0,824,54,2.4043,7,7,8,8,9,9,10,-0.1451,0.041,0.146,0.246,0.305,0.262,0.305,1,1,0
1409,1468.0,656,268,2.5566,30,32,34,35,38,40,42,-0.1852,0.049,0.184,0.251,0.294,0.221,0.263,1,1,0
1410,529.0,159,69,2.4809,13,14,14,15,16,17,18,-0.1968,0.059,0.181,0.356,0.266,0.138,0.175,1,1,1
1411,1157.0,867,62,2.4226,352,372,394,417,441,466,493,-0.1878,0.042,0.153,0.235,0.252,0.318,0.354,1,1,0
1412,1349.0,723,150,2.5884,98,104,110,116,123,130,137,-0.1918,0.047,0.204,0.269,0.280,0.199,0.239,1,1,0
1413,2388.0,289,102,2.4677,0,0,0,0,0,0,0,-0.1316,0.036,0.223,0.203,0.390,0.148,0.203,1,0,0
1414,10312.0,1400,59,2.6405,27,29,30,32,34,36,38,-0.1447,0.039,0.222,0.203,0.344,0.192,0.240,0,0,0
1415,126275.0,3686,2001,2.2528,27,29,30,32,34,36,38,-0.0504,0.038,0.174,0.223,0.355,0.210,0.260,0,0,0
1416,74340.0,1673,78,1.9821,6,6,7,7,7,8,8,-0.0105,0.038,0.160,0.199,0.356,0.247,0.297,0,0,0
1417,17892.0,274,15,2.3810,0,0,0,0,0,0,0,0.0124,0.031,0.143,0.277,0.363,0.186,0.236,0,0,0
1418,6296.0,1443,72,2.2386,17,18,19,20,21,23,24,-0.0123,0.036,0.199,0.241,0.400,0.124,0.181,0,0,0
1419,1120.0,241,43,2.2302,16,17,18,19,20,21,22,-0.0370,0.038,0.170,0.260,0.318,0.213,0.258,1,1,1
1420,2561.0,1120,48,2.5951,83,88,93,98,104,110,116,-0.0580,0.044,0.195,0.205,0.331,0.225,0.272,1,1,0
1421,1238.0,672,220,2.1969,263,278,294,311,329,348,368,-0.1052,0.030,0.118,0.187,0.223,0.442,0.473,1,1,1
1422,1649.0,648,87,2.4473,38,40,42,45,47,50,53,-0.0572,0.035,0.160,0.182,0.315,0.307,0.352,1,1,1
1423,4392.0,624,69,2.5630,83,88,93,98,104,110,116,0.0231,0.044,0.207,0.189,0.304,0.257,0.300,0,0,0
1424,2662.0,139,202,1.8774,343,363,384,406,430,455,481,-0.0417,0.028,0.109,0.302,0.217,0.345,0.376,1,1,0
1425,2772.0,503,281,2.4251,186,197,208,220,233,247,261,-0.0594,0.036,0.146,0.258,0.286,0.274,0.315,1,1,0
1426,2250.0,874,344,2.3995,0,0,0,0,0,0,0,0.0006,0.038,0.155,0.156,0.351,0.301,0.351,1,0,0
1427,1717.0,671,116,2.1880,740,783,828,876,927,980,1037,-0.0196,0.035,0.150,0.256,0.282,0.277,0.318,1,1,1
1428,1037.0,120,281,4.0199,103,109,115,122,129,136,144,-0.1714,0.085,0.241,0.444,0.162,0.068,0.091,1,1,1
1429,715.0,336,147,2.3453,9,10,10,11,12,12,13,-0.0082,0.044,0.123,0.334,0.318,0.180,0.226,1,1,0
1430,569.0,247,117,2.0628,396,419,443,469,496,525,555,0.0493,0.044,0.124,0.394,0.284,0.154,0.194,1,1,1
1431,1179.0,590,74,2.1876,20,21,22,24,25,26,28,0.0199,0.046,0.119,0.315,0.291,0.229,0.271,1,1,0
1432,672.0,388,72,2.1945,25,26,28,30,31,33,35,0.0103,0.047,0.151,0.283,0.327,0.192,0.239,1,1,1
1433,343.0,235,18,2.3372,13,14,14,15,16,17,18,0.0260,0.049,0.173,0.288,0.338,0.152,0.200,1,1,1
1434,1928.0,559,52,2.2243,7,7,8,8,9,9,10,0.0112,0.044,0.154,0.281,0.382,0.140,0.194,1,1,1
1435,982.0,610,34,2.9511,52,55,58,62,65,69,73,-0.1413,0.057,0.233,0.171,0.336,0.204,0.251,1,1,1
1436,1557.0,829,105,2.4525,14,15,16,17,18,19,20,0.1152,0.049,0.186,0.184,0.331,0.249,0.296,1,1,1
1437,752.0,446,81,2.0826,122,129,137,144,153,162,171,0.8822,0.027,0.120,0.164,0.282,0.406,0.446,1,1,1
1438,1637.0,393,393,2.3173,0,0,0,0,0,0,0,0.2750,0.060,0.172,0.282,0.290,0.196,0.237,1,1,1
1439,26.0,0,13,0.0000,0,0,0,0,0,0,0,0.0000,0.001,0.020,0.741,0.216,0.021,0.052,1,1,1
1440,1260.0,544,120,2.1284,9,10,10,11,12,12,13,1.2193,0.044,0.133,0.238,0.348,0.236,0.285,1,1,1
1441,886.0,445,114,2.3555,0,0,0,0,0,0,0,-0.0603,0.046,0.146,0.260,0.322,0.226,0.272,1,1,1
1442,1299.0,541,62,2.4694,0,0,0,0,0,0,0,-0.0514,0.057,0.163,0.241,0.323,0.216,0.262,1,1,1
1443,832.0,283,132,2.0361,71,75,79,84,89,94,99,-0.0843,0.031,0.158,0.190,0.300,0.321,0.364,1,1,1
1444,557.0,320,100,2.1004,245,259,274,290,307,324,343,0.0310,0.048,0.125,0.301,0.330,0.197,0.244,1,1,1
1445,1403.0,724,57,2.4086,0,0,0,0,0,0,0,0.0096,0.052,0.176,0.220,0.329,0.223,0.270,1,1,1
1446,2515.0,875,197,2.2734,38,40,42,45,47,50,53,-0.0371,0.037,0.126,0.174,0.360,0.304,0.355,1,0,0
1447,298.0,207,6,2.2325,0,0,0,0,0,0,0,-0.0173,0.030,0.140,0.105,0.327,0.397,0.444,1,1,1
1448,1865.0,656,341,1.7121,13,14,14,15,16,17,18,0.2116,0.024,0.047,0.311,0.412,0.206,0.265,1,1,1
1449,328.0,183,29,2.3426,1,1,1,1,1,1,1,0.0021,0.065,0.214,0.366,0.214,0.141,0.171,1,1,1
1450,1320.0,630,69,2.3590,14,15,16,17,18,19,20,0.0979,0.045,0.153,0.271,0.382,0.149,0.203,1,1,0
1451,664.0,379,43,2.3790,0,0,0,0,0,0,0,0.0373,0.046,0.153,0.250,0.382,0.169,0.224,1,1,1
1452,1068.0,602,35,2.2996,6,6,7,7,7,8,8,-0.0319,0.038,0.152,0.244,0.364,0.202,0.254,1,1,1
1453,14195.0,429,4,2.1870,115,122,129,136,144,152,161,-0.0561,0.026,0.110,0.302,0.398,0.163,0.218,1,0,0
1454,10469.0,1114,27,1.9794,195,206,218,231,244,258,273,-0.0447,0.026,0.175,0.214,0.417,0.169,0.228,0,0,0
