fbpzoningm,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,exp_on
santa_claraGGNAHRADISNAinsfd,1815,201,31.5718729,85,461,santa_clara,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
santa_claraGGNAHRANAinNA,1816,205,168.2798852,85,460,santa_clara,GG,NA,HRA,NA,in,NA,,,,,,,,,,
santa_claraGGNAHRANAinsfd,1817,60,8.605508564,85,436,santa_clara,GG,NA,HRA,NA,in,sfd,,,,,,,,,,
santa_claraGGNANANAinNA,1818,5,80.18829462,85,416,santa_clara,GG,NA,NA,NA,in,NA,,,,,,,,,,
santa_claraGGNANANAinsfd,1819,3,0.257060897,85,416,santa_clara,GG,NA,NA,NA,in,sfd,,,,,,,,,,
santa_claraGGtra1DISNAinNA,1820,132,174.8234852,85,543,santa_clara,GG,tra1,DIS,NA,in,NA,,,,,,,,,,
santa_claraGGtra1DISNAinsfd,1821,103,15.15168701,85,545,santa_clara,GG,tra1,DIS,NA,in,sfd,,,,,,,,,,
santa_claraGGtra1NANAinNA,1822,55,145.6579541,85,543,santa_clara,GG,tra1,NA,NA,in,NA,,,,,,,,,,
santa_claraGGtra1NANAinsfd,1823,1,0.371691051,85,545,santa_clara,GG,tra1,NA,NA,in,sfd,,,,,,,,,,
santa_claraGGtra2bDISNAinNA,1824,204,173.7345784,85,414,santa_clara,GG,tra2b,DIS,NA,in,NA,,,,,,,,,,
santa_claraGGtra2bDISNAinsfd,1825,288,47.13179298,85,414,santa_clara,GG,tra2b,DIS,NA,in,sfd,,,,,,,,,,
santa_claraGGtra2bHRANAinNA,1826,105,50.83476517,85,413,santa_clara,GG,tra2b,HRA,NA,in,NA,,,,,,,,,,
santa_claraGGtra2bHRANAinsfd,1827,4,0.149620943,85,413,santa_clara,GG,tra2b,HRA,NA,in,sfd,,,,,,,,,,
santa_claraGGtra2bNANAinNA,1828,23,1.116575029,85,416,santa_clara,GG,tra2b,NA,NA,in,NA,,,,,,,,,,
santa_claraGGtra2bNANAinsfd,1829,7,0.349410543,85,416,santa_clara,GG,tra2b,NA,NA,in,sfd,,,,,,,,,,
santa_claraGGtra3DISNAinNA,1830,617,171.2026028,85,545,santa_clara,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
santa_claraGGtra3DISNAinsfd,1831,956,133.0490376,85,438,santa_clara,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
santa_claraGGtra3HRADISNAinNA,1832,725,303.0874971,85,441,santa_clara,GG,tra3,HRADIS,NA,in,NA,,,,,,,,,,
santa_claraGGtra3HRADISNAinsfd,1833,867,156.2276787,85,465,santa_clara,GG,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
santa_claraGGtra3HRANAinNA,1834,1167,577.4543247,85,439,santa_clara,GG,tra3,HRA,NA,in,NA,,,,,,,,,,
santa_claraGGtra3HRANAinsfd,1835,2609,395.9670144,85,462,santa_clara,GG,tra3,HRA,NA,in,sfd,,,,,,,,,,
santa_claraGGtra3HRANAoutNA,1836,2,0.446739773,85,440,santa_clara,GG,tra3,HRA,NA,out,NA,,,,,,,,,,
santa_claraGGtra3NANAinNA,1837,947,1004.774913,85,433,santa_clara,GG,tra3,NA,NA,in,NA,,,,,,,,,,
santa_claraGGtra3NANAinsfd,1838,656,93.84433167,85,416,santa_clara,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
santa_claraNANADISNAinNA,1839,474,416.0436877,85,444,santa_clara,NA,NA,DIS,NA,in,NA,,,,,,,,,,
santa_claraNANADISNAinsfd,1840,596,89.51554617,85,443,santa_clara,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
santa_claraNANAHRADISNAinNA,1841,294,125.4223724,85,464,santa_clara,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
santa_claraNANAHRADISNAinsfd,1842,1015,145.2768734,85,464,santa_clara,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
santa_claraNANAHRANAinNA,1843,765,194.5318873,85,413,santa_clara,NA,NA,HRA,NA,in,NA,,,,,,,,,,
santa_claraNANAHRANAinsfd,1844,638,92.40441709,85,460,santa_clara,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
santa_claraNANANANAinNA,1845,1213,1283.58787,85,431,santa_clara,NA,NA,NA,NA,in,NA,,,,,,,,,,
santa_claraNANANANAinsfd,1846,652,95.17125957,85,415,santa_clara,NA,NA,NA,NA,in,sfd,,,,,,,,,,
santa_claraNAtra1DISNAinNA,1847,2,4.48530358,85,545,santa_clara,NA,tra1,DIS,NA,in,NA,,,,,,,,,,
santa_claraNAtra1NANAinNA,1848,1,0.359928805,85,432,santa_clara,NA,tra1,NA,NA,in,NA,,,,,,,,,,
santa_claraNAtra2bDISNAinNA,1849,2,1.103807159,85,416,santa_clara,NA,tra2b,DIS,NA,in,NA,,,,,,,,,,
santa_claraNAtra2bDISNAoutNA,1850,1,19.94947862,85,414,santa_clara,NA,tra2b,DIS,NA,out,NA,,,,,,,,,,
santa_claraNAtra2bHRANAinNA,1851,26,31.32722161,85,413,santa_clara,NA,tra2b,HRA,NA,in,NA,,,,,,,,,,
santa_claraNAtra2bNANAinNA,1852,5,10.00207358,85,416,santa_clara,NA,tra2b,NA,NA,in,NA,,,,,,,,,,
santa_claraNAtra3DISNAinNA,1853,1269,495.9994008,85,438,santa_clara,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
santa_claraNAtra3DISNAinsfd,1854,2394,351.4501656,85,444,santa_clara,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
santa_claraNAtra3HRADISNAinNA,1855,910,343.3017389,85,464,santa_clara,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
santa_claraNAtra3HRADISNAinsfd,1856,1505,230.8963967,85,465,santa_clara,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
santa_claraNAtra3HRADISNAoutsfd,1857,1,0.262354214,85,416,santa_clara,NA,tra3,HRADIS,NA,out,sfd,,,,,,,,,,
santa_claraNAtra3HRANAinNA,1858,907,304.6515225,85,413,santa_clara,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
santa_claraNAtra3HRANAinsfd,1859,1591,235.0438326,85,439,santa_clara,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
santa_claraNAtra3NANAinNA,1860,721,1182.217486,85,429,santa_clara,NA,tra3,NA,NA,in,NA,,,,,,,,,,
santa_claraNAtra3NANAinsfd,1861,527,74.40243463,85,437,santa_clara,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
santa_claraNAtra3NANAoutNA,1862,2,12.74703737,85,416,santa_clara,NA,tra3,NA,NA,out,NA,,,,,,,,,,
santa_rosaGGNADISNAinNA,1863,671,380.1246351,97,1378,santa_rosa,GG,NA,DIS,NA,in,NA,,,,,,,,,,
santa_rosaGGNADISNAinsfd,1864,1079,216.6396955,97,1378,santa_rosa,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
santa_rosaGGNAHRADISNAinNA,1865,100,79.24663615,97,1352,santa_rosa,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
santa_rosaGGNAHRADISNAinsfd,1866,1470,307.9195571,97,1352,santa_rosa,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
santa_rosaGGNANANAinNA,1867,1099,1250.774962,97,1381,santa_rosa,GG,NA,NA,NA,in,NA,,,,,,,,,,
santa_rosaGGNANANAinsfd,1868,1508,286.2148457,97,1380,santa_rosa,GG,NA,NA,NA,in,sfd,,,,,,,,,,
santa_rosaGGtra3DISNAinNA,1869,1073,605.0280585,97,1378,santa_rosa,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
santa_rosaGGtra3DISNAinsfd,1870,1411,248.0845671,97,1366,santa_rosa,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
santa_rosaGGtra3NANAinNA,1871,1854,1032.715206,97,1373,santa_rosa,GG,tra3,NA,NA,in,NA,,,,,,,,,,
santa_rosaGGtra3NANAinsfd,1872,1852,249.6200147,97,1373,santa_rosa,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
santa_rosaNANADISNAexp1_npNA,1873,2,14.33609697,97,1382,santa_rosa,NA,NA,DIS,NA,exp1_np,NA,HS,,2.75,,,,,,,1
santa_rosaNANADISNAinNA,1874,7138,7111.288171,97,1349,santa_rosa,NA,NA,DIS,NA,in,NA,,,,,,,,,,
santa_rosaNANADISNAinsfd,1875,19050,5095.427304,97,1362,santa_rosa,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
santa_rosaNANADISNAoutNA,1876,20,638.7765189,97,1382,santa_rosa,NA,NA,DIS,NA,out,NA,,,,,,,,,,
santa_rosaNANAHRADISNAinNA,1877,58,195.0743608,97,1351,santa_rosa,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
santa_rosaNANAHRADISNAinsfd,1878,951,322.1692725,97,1352,santa_rosa,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
santa_rosaNANAHRADISNAoutNA,1879,1,3.375199031,97,1382,santa_rosa,NA,NA,HRADIS,NA,out,NA,,,,,,,,,,
santa_rosaNANAHRANAexp1_npNA,1880,1,34.25653506,97,1381,santa_rosa,NA,NA,HRA,NA,exp1_np,NA,HS,,2.75,,,,,,,1
santa_rosaNANANANAexp1_npNA,1881,3,34.97214529,97,1381,santa_rosa,NA,NA,NA,NA,exp1_np,NA,HS,,2.75,,,,,,,1
santa_rosaNANANANAinNA,1882,1184,1340.486117,97,1376,santa_rosa,NA,NA,NA,NA,in,NA,,,,,,,,,,
santa_rosaNANANANAinsfd,1883,5155,1153.908054,97,1359,santa_rosa,NA,NA,NA,NA,in,sfd,,,,,,,,,,
santa_rosaNANANANAoutNA,1884,10,1168.373542,97,1381,santa_rosa,NA,NA,NA,NA,out,NA,,,,,,,,,,
santa_rosaNAtra3DISNAinNA,1885,483,344.6318104,97,1362,santa_rosa,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
santa_rosaNAtra3DISNAinsfd,1886,1023,195.1513964,97,1362,santa_rosa,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
santa_rosaNAtra3NANAinNA,1887,188,113.0637912,97,1365,santa_rosa,NA,tra3,NA,NA,in,NA,,,,,,,,,,
santa_rosaNAtra3NANAinsfd,1888,639,127.2045735,97,1359,santa_rosa,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
saratogaGGNAHRADISNAinNA,1889,30,44.33164302,85,494,saratoga,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
saratogaGGNAHRADISNAinsfd,1890,613,177.5658134,85,493,saratoga,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
saratogaGGNAHRANAinNA,1891,108,36.64900543,85,498,saratoga,GG,NA,HRA,NA,in,NA,,,,,,,,,,
saratogaGGNAHRANAinsfd,1892,162,46.08841126,85,498,saratoga,GG,NA,HRA,NA,in,sfd,,,,,,,,,,
saratogaGGtra3HRADISNAinNA,1893,168,164.172666,85,497,saratoga,GG,tra3,HRADIS,NA,in,NA,,,,,,,,,,
saratogaGGtra3HRADISNAinsfd,1894,819,304.4092642,85,497,saratoga,GG,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
saratogaGGtra3HRANAinNA,1895,90,93.17878155,85,498,saratoga,GG,tra3,HRA,NA,in,NA,,,,,,,,,,
saratogaGGtra3HRANAinsfd,1896,1138,278.8799758,85,498,saratoga,GG,tra3,HRA,NA,in,sfd,,,,,,,,,,
saratogaNANAHRADISNAinNA,1897,737,1147.550585,85,494,saratoga,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
saratogaNANAHRADISNAinsfd,1898,5890,3390.792313,85,493,saratoga,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
saratogaNANAHRADISNAoutNA,1899,1,44.02867985,85,489,saratoga,NA,NA,HRADIS,NA,out,NA,,,,,,,,,,
saratogaNANAHRADISNAoutsfd,1900,1,5.965947401,85,489,saratoga,NA,NA,HRADIS,NA,out,sfd,,,,,,,,,,
saratogaNANAHRANAinNA,1901,303,278.1039362,85,496,saratoga,NA,NA,HRA,NA,in,NA,,,,,,,,,,
saratogaNANAHRANAinsfd,1902,561,563.0316176,85,496,saratoga,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
saratogaNANAHRANAoutNA,1903,4,2.963368868,85,496,saratoga,NA,NA,HRA,NA,out,NA,,,,,,,,,,
saratogaNANAHRANAoutsfd,1904,8,9.679185085,85,496,saratoga,NA,NA,HRA,NA,out,sfd,,,,,,,,,,
saratogaNAtra3HRADISNAinNA,1905,72,193.3002249,85,494,saratoga,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
saratogaNAtra3HRADISNAinsfd,1906,227,168.8954077,85,497,saratoga,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
saratogaNAtra3HRANAinNA,1907,1,6.711687411,85,498,saratoga,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
saratogaNAtra3HRANAinsfd,1908,5,0.971113759,85,498,saratoga,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
sausalitoGGtra3HRANAinNA,1909,345,53.66865951,41,1448,sausalito,GG,tra3,HRA,NA,in,NA,,,,,,,,,,
sausalitoGGtra3HRANAinsfd,1910,377,50.58728715,41,1448,sausalito,GG,tra3,HRA,NA,in,sfd,,,,,,,,,,
sausalitoGGtra3HRANAoutNA,1911,2,2.804419988,41,1448,sausalito,GG,tra3,HRA,NA,out,NA,,,,,,,,,,
sausalitoGGtra3NANAinNA,1912,2,2.217398448,41,1448,sausalito,GG,tra3,NA,NA,in,NA,,,,,,,,,,
sausalitoGGtra3NANAinsfd,1913,1,0.05758431,41,1448,sausalito,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
sausalitoGGtra3NANAoutNA,1914,1,0.512545197,41,1448,sausalito,GG,tra3,NA,NA,out,NA,,,,,,,,,,
sausalitoNANANANAinNA,1915,1,163.6935669,41,1453,sausalito,NA,NA,NA,NA,in,NA,,,,,,,,,,
sausalitoNAtra3HRADISNAinsfd,1916,1,0.003404343,41,1448,sausalito,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
sausalitoNAtra3HRANAinNA,1917,970,342.4974817,41,1448,sausalito,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
sausalitoNAtra3HRANAinsfd,1918,1568,145.302021,41,1448,sausalito,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
sausalitoNAtra3HRANAoutNA,1919,18,44.53954355,41,1448,sausalito,NA,tra3,HRA,NA,out,NA,,,,,,,,,,
sausalitoNAtra3HRANAoutsfd,1920,15,0.197313603,41,1448,sausalito,NA,tra3,HRA,NA,out,sfd,,,,,,,,,,
sausalitoNAtra3NANAinNA,1921,7,2.213214973,41,1448,sausalito,NA,tra3,NA,NA,in,NA,,,,,,,,,,
sausalitoNAtra3NANAinsfd,1922,9,1.106924728,41,1448,sausalito,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
sausalitoNAtra3NANAoutNA,1923,2,0.22631408,41,1448,sausalito,NA,tra3,NA,NA,out,NA,,,,,,,,,,
sausalitoNAtra3NANAoutsfd,1924,5,0.142030473,41,1448,sausalito,NA,tra3,NA,NA,out,sfd,,,,,,,,,,
sebastopolGGNADISNAinNA,1925,1,2.472641499,97,1382,sebastopol,GG,NA,DIS,NA,in,NA,,,,,,,,,,
sebastopolGGNAHRADISNAinNA,1926,13,22.70943467,97,1386,sebastopol,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
sebastopolGGNAHRADISNAinsfd,1927,9,4.557435308,97,1385,sebastopol,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
sebastopolGGNAHRANAinNA,1928,683,404.6295495,97,1384,sebastopol,GG,NA,HRA,NA,in,NA,,,,,,,,,,
sebastopolGGNAHRANAinsfd,1929,818,158.8809185,97,1384,sebastopol,GG,NA,HRA,NA,in,sfd,,,,,,,,,,
sebastopolGGNANANAinNA,1930,2,5.599878342,97,1382,sebastopol,GG,NA,NA,NA,in,NA,,,,,,,,,,
sebastopolNANADISNAinNA,1931,2,59.88239455,97,1382,sebastopol,NA,NA,DIS,NA,in,NA,,,,,,,,,,
sebastopolNANAHRADISNAexp1NA,1932,1,3.439384115,97,1385,sebastopol,NA,NA,HRADIS,NA,exp1,NA,HS,,2.75,,,,,,,1
sebastopolNANAHRADISNAinNA,1933,87,52.54516499,97,1385,sebastopol,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
sebastopolNANAHRADISNAinsfd,1934,299,93.61617394,97,1385,sebastopol,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
sebastopolNANAHRANAexp1sfd,1935,1,0.502087543,97,1384,sebastopol,NA,NA,HRA,NA,exp1,sfd,HS,,2.75,,,,,,,1
sebastopolNANAHRANAinNA,1936,170,70.79305332,97,1384,sebastopol,NA,NA,HRA,NA,in,NA,,,,,,,,,,
sebastopolNANAHRANAinsfd,1937,574,130.6531632,97,1384,sebastopol,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
sonomaNANADISNAexp1NA,1938,1,2.338243829,97,1324,sonoma,NA,NA,DIS,NA,exp1,NA,HS,,2.75,,,,,,,1
sonomaNANADISNAinNA,1939,1265,769.6029429,97,1323,sonoma,NA,NA,DIS,NA,in,NA,,,,,,,,,,
sonomaNANADISNAinsfd,1940,1346,279.0869605,97,1320,sonoma,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
sonomaNANADISNAoutNA,1941,2,1.408203948,97,1324,sonoma,NA,NA,DIS,NA,out,NA,,,,,,,,,,
sonomaNANAHRADISNAinNA,1942,19,26.41002973,97,1320,sonoma,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
sonomaNANAHRADISNAinsfd,1943,35,9.364476039,97,1320,sonoma,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
sonomaNANANANAinNA,1944,866,220.6751665,97,1323,sonoma,NA,NA,NA,NA,in,NA,,,,,,,,,,
sonomaNANANANAinsfd,1945,697,150.6999991,97,1323,sonoma,NA,NA,NA,NA,in,sfd,,,,,,,,,,
sonomaNANANANAoutNA,1946,1,6.17250273,97,1323,sonoma,NA,NA,NA,NA,out,NA,,,,,,,,,,
south_san_franciscoGGNADISNAinsfd,1947,2,0.328728338,81,231,south_san_francisco,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGNAHRADISNAinNA,1948,513,238.6148272,81,230,south_san_francisco,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
south_san_franciscoGGNAHRADISNAinsfd,1949,2357,243.7862308,81,231,south_san_francisco,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGNANANAinNA,1950,11,15.08605845,81,214,south_san_francisco,GG,NA,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoGGNANANAinsfd,1951,467,71.37939529,81,214,south_san_francisco,GG,NA,NA,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra1DISNAinNA,1952,9,10.29493741,81,217,south_san_francisco,GG,tra1,DIS,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra1DISNAinsfd,1953,115,16.08183219,81,217,south_san_francisco,GG,tra1,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra1NANAinNA,1954,169,319.6063335,81,215,south_san_francisco,GG,tra1,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra1NANAinsfd,1955,1052,118.6918511,81,216,south_san_francisco,GG,tra1,NA,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra2bDISNAinNA,1956,26,3.710037699,81,209,south_san_francisco,GG,tra2b,DIS,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra2bDISNAinsfd,1957,88,9.644444584,81,209,south_san_francisco,GG,tra2b,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra2bNANAinNA,1958,790,357.647687,81,211,south_san_francisco,GG,tra2b,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra2bNANAinsfd,1959,116,10.67404144,81,210,south_san_francisco,GG,tra2b,NA,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra3DISNAinNA,1960,13,4.164004898,81,209,south_san_francisco,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra3DISNAinsfd,1961,304,37.18502488,81,217,south_san_francisco,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoGGtra3NANAinNA,1962,444,462.0444778,81,213,south_san_francisco,GG,tra3,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoGGtra3NANAinsfd,1963,1393,175.9310836,81,214,south_san_francisco,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
south_san_franciscoNANADISNAinNA,1964,94,122.5349572,81,209,south_san_francisco,NA,NA,DIS,NA,in,NA,,,,,,,,,,
south_san_franciscoNANADISNAinsfd,1965,695,75.25968822,81,209,south_san_francisco,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoNANAHRADISNAinNA,1966,6,21.28677837,81,230,south_san_francisco,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
south_san_franciscoNANAHRADISNAinsfd,1967,25,3.551630844,81,231,south_san_francisco,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoNANANANAinNA,1968,545,1307.846496,81,212,south_san_francisco,NA,NA,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoNANANANAinsfd,1969,1233,154.833492,81,213,south_san_francisco,NA,NA,NA,NA,in,sfd,,,,,,,,,,
south_san_franciscoNANANANAoutNA,1970,1,0.23607261,81,212,south_san_francisco,NA,NA,NA,NA,out,NA,,,,,,,,,,
south_san_franciscoNAtra2bNANAinNA,1971,2,1.358025023,81,212,south_san_francisco,NA,tra2b,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoNAtra3DISNAinNA,1972,182,152.6095014,81,217,south_san_francisco,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
south_san_franciscoNAtra3DISNAinsfd,1973,2107,251.0319727,81,217,south_san_francisco,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
south_san_franciscoNAtra3HRANAinNA,1974,1,0.079416709,81,218,south_san_francisco,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
south_san_franciscoNAtra3NANAinNA,1975,1284,429.3955723,81,208,south_san_francisco,NA,tra3,NA,NA,in,NA,,,,,,,,,,
south_san_franciscoNAtra3NANAinsfd,1976,1726,194.4367279,81,215,south_san_francisco,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
st_helenaNANADISNAinNA,1977,189,269.2568644,55,1314,st_helena,NA,NA,DIS,NA,in,NA,,,,,,,,,,
st_helenaNANADISNAinsfd,1978,121,150.7107234,55,1314,st_helena,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
st_helenaNANADISNAoutNA,1979,22,246.8198298,55,1314,st_helena,NA,NA,DIS,NA,out,NA,,,,,,,,,,
st_helenaNANADISNAoutsfd,1980,12,225.9208158,55,1314,st_helena,NA,NA,DIS,NA,out,sfd,,,,,,,,,,
st_helenaNANAHRADISNAinNA,1981,188,219.9368881,55,1314,st_helena,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
st_helenaNANAHRADISNAinsfd,1982,242,59.70190286,55,1314,st_helena,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
st_helenaNANAHRADISNAoutNA,1983,35,217.1643478,55,1314,st_helena,NA,NA,HRADIS,NA,out,NA,,,,,,,,,,
st_helenaNANAHRADISNAoutsfd,1984,14,52.45721946,55,1314,st_helena,NA,NA,HRADIS,NA,out,sfd,,,,,,,,,,
st_helenaNANAHRANAinNA,1985,272,113.6211696,55,1314,st_helena,NA,NA,HRA,NA,in,NA,,,,,,,,,,
st_helenaNANAHRANAinsfd,1986,325,106.5786901,55,1314,st_helena,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
st_helenaNANAHRANAoutNA,1987,21,413.4651914,55,1314,st_helena,NA,NA,HRA,NA,out,NA,,,,,,,,,,
st_helenaNANAHRANAoutsfd,1988,20,33.25512358,55,1314,st_helena,NA,NA,HRA,NA,out,sfd,,,,,,,,,,
st_helenaNANANANAinNA,1989,183,110.1824689,55,1314,st_helena,NA,NA,NA,NA,in,NA,,,,,,,,,,
st_helenaNANANANAinsfd,1990,531,184.9941821,55,1314,st_helena,NA,NA,NA,NA,in,sfd,,,,,,,,,,
st_helenaNANANANAoutNA,1991,41,294.8587123,55,1314,st_helena,NA,NA,NA,NA,out,NA,,,,,,,,,,
st_helenaNANANANAoutsfd,1992,38,215.3491573,55,1314,st_helena,NA,NA,NA,NA,out,sfd,,,,,,,,,,
suisun_cityGGNADISNAinNA,1993,56,69.48612583,95,1251,suisun_city,GG,NA,DIS,NA,in,NA,,,,,,,,,,
suisun_cityGGNADISNAinsfd,1994,377,56.86231294,95,1251,suisun_city,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
suisun_cityGGtra3DISNAinNA,1995,202,133.9563546,95,1251,suisun_city,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
suisun_cityGGtra3DISNAinsfd,1996,290,31.49612949,95,1251,suisun_city,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
suisun_cityNANADISNAinNA,1997,613,656.008473,95,1261,suisun_city,NA,NA,DIS,NA,in,NA,,,,,,,,,,
suisun_cityNANADISNAinsfd,1998,7029,1078.294614,95,1256,suisun_city,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
suisun_cityNANADISNAoutNA,1999,1,0.086486932,95,1251,suisun_city,NA,NA,DIS,NA,out,NA,,,,,,,,,,
suisun_cityNAtra3DISNAinNA,2000,7,25.52217091,95,1261,suisun_city,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
sunnyvaleGGNADISNAinNA,2001,23,35.65640389,85,428,sunnyvale,GG,NA,DIS,NA,in,NA,,,,,,,,,,
sunnyvaleGGNAHRADISNAinNA,2002,800,224.5323298,85,446,sunnyvale,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
sunnyvaleGGNAHRADISNAinsfd,2003,1385,211.2546351,85,459,sunnyvale,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
sunnyvaleGGNAHRANAinNA,2004,539,278.9633968,85,457,sunnyvale,GG,NA,HRA,NA,in,NA,,,,,,,,,,
sunnyvaleGGNAHRANAinsfd,2005,4408,758.6979942,85,394,sunnyvale,GG,NA,HRA,NA,in,sfd,,,,,,,,,,
sunnyvaleGGNANANAinNA,2006,18,320.7819093,85,404,sunnyvale,GG,NA,NA,NA,in,NA,,,,,,,,,,
sunnyvaleGGNANANAinsfd,2007,20,2.437623873,85,423,sunnyvale,GG,NA,NA,NA,in,sfd,,,,,,,,,,
sunnyvaleGGtra2aDISNAinNA,2008,175,120.3910972,85,426,sunnyvale,GG,tra2a,DIS,NA,in,NA,,,,,,,,,,
sunnyvaleGGtra2aDISNAinsfd,2009,258,38.22726373,85,426,sunnyvale,GG,tra2a,DIS,NA,in,sfd,,,,,,,,,,
sunnyvaleGGtra2aHRADISNAinNA,2010,295,120.0231883,85,450,sunnyvale,GG,tra2a,HRADIS,NA,in,NA,,,,,,,,,,
sunnyvaleGGtra2aHRADISNAinsfd,2011,132,17.01518458,85,450,sunnyvale,GG,tra2a,HRADIS,NA,in,sfd,,,,,,,,,,
sunnyvaleGGtra2aHRANAinNA,2012,86,64.1621377,85,394,sunnyvale,GG,tra2a,HRA,NA,in,NA,,,,,,,,,,
sunnyvaleGGtra2aHRANAinsfd,2013,318,43.57267061,85,394,sunnyvale,GG,tra2a,HRA,NA,in,sfd,,,,,,,,,,
