development_projects_id,raw_id,building_name,site_name,action,scen0,scen3,scen1,scen2,scen4,scen5,address,city,zip,county,x,y,geom_id,year_built,duration,building_type_id,building_type,building_sqft,non_residential_sqft,residential_units,unit_ave_sqft,tenure,rent_type,stories,parking_spaces,Average Weighted Rent,rent_ave_sqft,rent_ave_unit,last_sale_year,last_sale_price,source,apn
1105,85,Park Merced Phase 3 - Demolition,Park Merced,demolish,1,1,1,1,1,1,,,,San Francisco,-122.4791939,37.71557338,4495833038755,2024,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-7341001
1106,86,Park Merced Phase 3 - Demolition,Park Merced,demolish,1,1,1,1,1,1,,,,San Francisco,-122.4782084,37.71659039,13406279697552,2024,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-7343001
1107,87,Park Merced Phase 3 - Demolition,Park Merced,subtract,1,1,1,1,1,1,,,,San Francisco,-122.474508,37.7149874,4911030994681,2024,,,,0.0,,65.0,,,,,,,,,,,,San Francisco-7331005
1108,88,Park Merced Phase 3 - Demolition,Park Merced,subtract,1,1,1,1,1,1,,,,San Francisco,-122.4809081,37.71826626,3769978412545,2024,,,,0.0,,45.0,,,,,,,,,,,,San Francisco-7335001
1109,89,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.474508,37.7149874,4911030994681,2025,,3.0,HM,673200.0,0.0,561.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7331005
1110,90,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4809081,37.71826626,3769978412545,2025,,3.0,HM,673200.0,0.0,561.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7335001
1111,91,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4791939,37.71557338,4495833038755,2025,,10.0,RS,64000.0,64000.0,0.0,,,,4.0,,,,,,,,San Francisco-7341001
1112,92,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4770037,37.716716,2943537749193,2025,,12.0,MR,377000.0,41000.0,280.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7344001
1113,93,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.48081,37.71967894,12445755072749,2025,,3.0,HM,336000.0,0.0,280.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7311001
1114,94,Park Merced Phase 3,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4782084,37.71659039,13406279697552,2025,,3.0,HM,336000.0,0.0,280.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7343001
1115,95,Park Merced Phase 4 - Demolition,Park Merced,demolish,1,1,1,1,1,1,,,,San Francisco,-122.4809939,37.71686323,4519155341974,2029,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-7339001
1116,96,Park Merced Phase 4 - Demolition,Park Merced,demolish,1,1,1,1,1,1,,,,San Francisco,-122.4824095,37.71687594,11879774407047,2029,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-7336001
1117,97,Park Merced Phase 4 - Demolition,Park Merced,demolish,1,1,1,1,1,1,,,,San Francisco,-122.4822195,37.71976347,9317524767968,2029,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-7310001
1118,98,Park Merced Phase 4,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4724622,37.71388209,16629925703562,2029,,3.0,HM,838800.0,0.0,699.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7330001
1119,99,Park Merced Phase 4,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4809939,37.71686323,4519155341974,2030,,3.0,HM,418800.0,0.0,349.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7339001
1120,100,Park Merced Phase 4,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4824095,37.71687594,11879774407047,2030,,3.0,HM,418800.0,0.0,349.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7336001
1121,101,Park Merced Phase 4,Park Merced,build,1,1,1,1,1,1,,,,San Francisco,-122.4822195,37.71976347,9317524767968,2030,,3.0,HM,420000.0,0.0,350.0,1200.0,rent,,6.0,,,,,,,,San Francisco-7310001
1122,102,Moscone Center,Moscone Center,add,1,1,1,1,1,1,,,,San Francisco,-122.4008134,37.78351336,8788404141928,2018,,4.0,OF,105000.0,105000.0,0.0,,,,4.0,,,,,,,,San Francisco-3734091
1123,103,Treasure Island - Demolition,Treasure Island,demolish,1,1,1,1,1,1,,,,San Francisco,-122.3712581,37.82324842,16017463623230,2020,,,,0.0,,0.0,,,,,,,,,,,,San Francisco-8052001
1124,104,TI_Phase 1_1YA,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3685943,37.81075851,12226182883485,2014,,3.0,HM,240000.0,0.0,200.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8317001
1125,105,TI_Phase 1_1A (around 400 affordable),Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.367611,37.81847357,7421705466043,2014,,12.0,MR,637250.0,61250.0,480.0,1200.0,own,Market/Affordable,60.0,,,,,,350000.0,,San Francisco-8048001
1126,106,TI_Phase 1_1B,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3710472,37.8170964,3511510537245,2015,,12.0,MR,637250.0,61250.0,480.0,1200.0,own,,40.0,,,,,,900000.0,,San Francisco-8073001
1127,107,TI_Phase 1_1C,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3717145,37.81911139,7016206280149,2016,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8074001-1
1128,108,TI_Phase 1_1D,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3686864,37.81966215,15697457207184,2017,,12.0,MR,583500.0,7500.0,480.0,1200.0,own,,40.0,,,,,,900000.0,,San Francisco-8049001
1129,109,TI_Phase 1_1E,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3730004,37.82077974,3296985159891,2018,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8075001
1130,110,TI_Phase 1_1F,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3662703,37.82071168,9105622600336,2019,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8028001
1131,111,TI_Phase 1_1YB,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3654492,37.81110311,12265278081312,2020,,5.0,HO,1740000.0,1740000.0,0.0,,,,2.0,,,,,,,,San Francisco-8320001
1132,112,TI_Phase 2_2A,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3662703,37.82071168,9105622600336,2020,,12.0,MR,676000.0,100000.0,480.0,1200.0,own,,40.0,,,,,,900000.0,,San Francisco-8028001
1133,113,TI_Phase 2_2B,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3741417,37.82246722,11516206395227,2021,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8076001
1134,114,TI_Phase 2_2C,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3651358,37.82119702,9433913931319,2022,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8024001
1135,115,TI_Phase 3_3A,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3641687,37.82259134,7586366277115,2023,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8006001
1136,116,TI_Phase 3_3B,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3728223,37.82513929,3250618240732,2024,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8054001
1137,117,TI_Phase 3_3C,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3728223,37.82513929,3250618240732,2025,,12.0,MR,586000.0,10000.0,480.0,1200.0,own,,40.0,,,,,,900000.0,,San Francisco-8054001
1138,118,TI_Phase 4_4A,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3762165,37.82375859,12048404359915,2026,,3.0,HM,826800.0,0.0,689.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8077001
1139,119,TI_Phase 4_4B,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3742039,37.82430444,3558070814770,2027,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8069001
1140,120,TI_Phase 4_4C,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3765072,37.8251966,5726859996106,2028,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8078001
1141,121,TI_Phase 4_4D,Treasure Island,build,1,1,1,1,1,1,,,,San Francisco,-122.3758806,37.8269905,12602459444886,2029,,3.0,HM,576000.0,0.0,480.0,1200.0,own,,6.0,,,,,,900000.0,,San Francisco-8066001
1142,122,Residential Market Rate 1-Bedroom A (on 720 acres incl stadium) 2013-20,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3803861,37.71496144,9009204060039,2018,,3.0,HM,476000.0,0.0,595.0,800.0,own,Market,3.0,,,,,,400000.0,,San Francisco-4886008
1143,123,Residential Market Rate 1-Bedroom B,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3851069,37.71334402,9575037943655,2019,,3.0,HM,476000.0,0.0,595.0,800.0,own,Market,3.0,,,,,,400000.0,,San Francisco-5000001
1144,124,Residential Market Rate 1-Bedroom C,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,3.0,HM,476000.0,0.0,595.0,800.0,own,Market,3.0,,,,,,400000.0,,San Francisco-4591A079-1
1145,125,Residential Market Rate 1-Bedroom D,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,3.0,HM,476000.0,0.0,595.0,800.0,own,Market,3.0,,,,,,400000.0,,San Francisco-4591A079-1
1146,126,Residential Market Rate 2-Bedroom A,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3803861,37.71496144,9009204060039,2018,,3.0,HM,654500.0,0.0,595.0,1100.0,own,Market,3.0,,,,,,550000.0,,San Francisco-4886008
1147,127,Residential Market Rate 2-Bedroom B,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3851069,37.71334402,9575037943655,2019,,3.0,HM,654500.0,0.0,595.0,1100.0,own,Market,3.0,,,,,,550000.0,,San Francisco-5000001
1148,128,Residential Market Rate 2-Bedroom C,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,3.0,HM,654500.0,0.0,595.0,1100.0,own,Market,3.0,,,,,,550000.0,,San Francisco-4591A079-1
1149,129,Residential Market Rate 2-Bedroom D,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,3.0,HM,654500.0,0.0,595.0,1100.0,own,Market,3.0,,,,,,550000.0,,San Francisco-4591A079-1
1150,130,Residential Market Rate 3-Bedroom A,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3803861,37.71496144,9009204060039,2018,,3.0,HM,833000.0,0.0,595.0,1400.0,own,Market,3.0,,,,,,700000.0,,San Francisco-4886008
1151,131,Residential Market Rate 3-Bedroom B,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3851069,37.71334402,9575037943655,2019,,3.0,HM,833000.0,0.0,595.0,1400.0,own,Market,3.0,,,,,,700000.0,,San Francisco-5000001
1152,132,Residential Market Rate 3-Bedroom C,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,3.0,HM,833000.0,0.0,595.0,1400.0,own,Market,3.0,,,,,,700000.0,,San Francisco-4591A079-1
1153,133,Residential Market Rate 3-Bedroom D,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,3.0,HM,833000.0,0.0,595.0,1400.0,own,Market,3.0,,,,,,700000.0,,San Francisco-4591A079-1
1154,134,Residential Affordable A,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3803861,37.71496144,9009204060039,2018,,3.0,HM,924000.0,0.0,840.0,1100.0,own,Affordable,3.0,,,,,,300000.0,,San Francisco-4886008
1155,135,Residential Affordable B,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3851069,37.71334402,9575037943655,2019,,3.0,HM,924000.0,0.0,840.0,1100.0,own,Affordable,3.0,,,,,,300000.0,,San Francisco-5000001
1156,136,Residential Affordable C,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,3.0,HM,924000.0,0.0,840.0,1100.0,own,Affordable,3.0,,,,,,300000.0,,San Francisco-4591A079-1
1157,137,Residential Affordable D,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,3.0,HM,924000.0,0.0,840.0,1100.0,own,Affordable,3.0,,,,,,300000.0,,San Francisco-4591A079-1
1158,138,Retail,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2018,,10.0,RS,400000.0,400000.0,0.0,,,,3.0,,,,,,,,San Francisco-4591A079-1
1159,139,Retail,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2019,,10.0,RS,400000.0,400000.0,0.0,,,,3.0,,,,,,,,San Francisco-4591A079-1
1160,140,Retail,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,11.0,RB,400000.0,400000.0,0.0,,,,3.0,,,,,,,,San Francisco-4591A079-1
1161,141,Retail,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,10.0,RS,400000.0,400000.0,0.0,,,,3.0,,,,,,,,San Francisco-4591A079-1
1162,142,Greentech Office,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2018,,4.0,OF,500000.0,500000.0,0.0,,,,7.0,,,,,,,,San Francisco-4591A079-1
1163,143,Greentech Office,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2019,,4.0,OF,500000.0,500000.0,0.0,,,,7.0,,,,,,,,San Francisco-4591A079-1
1164,144,Greentech Office,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,4.0,OF,500000.0,500000.0,0.0,,,,7.0,,,,,,,,San Francisco-4591A079-1
1165,145,Greentech Office,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,4.0,OF,500000.0,500000.0,0.0,,,,7.0,,,,,,,,San Francisco-4591A079-1
1166,146,Greentech Light Industry,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2018,,7.0,IL,175000.0,175000.0,0.0,,,,2.0,,,,,,,,San Francisco-4591A079-1
1167,147,Greentech Light Industry,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2019,,7.0,IL,175000.0,175000.0,0.0,,,,2.0,,,,,,,,San Francisco-4591A079-1
1168,148,Greentech Light Industry,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2020,,7.0,IL,175000.0,175000.0,0.0,,,,2.0,,,,,,,,San Francisco-4591A079-1
1169,149,Greentech Light Industry,Hunters Point,build,1,1,1,1,1,1,,,,San Francisco,-122.3675653,37.72409651,4819703201229,2021,,7.0,IL,175000.0,175000.0,0.0,,,,2.0,,,,,,,,San Francisco-4591A079-1
1170,150,,Richmond BART Transit Village,build,1,1,1,1,1,1,,,,Contra Costa,-122.3530297,37.93771215,10074736064118,2015,,12.0,MR,159800.0,41000.0,99.0,1200.0,own,,3.0,,,,,,300000.0,,Richmond-159995
1171,151,Contra Costa Centre Avalon II,Pleasant Hill BART Transit Village,build,1,1,1,1,1,1,,,,Contra Costa,-122.0550536,37.92835673,8984361971351,2016,,12.0,HM,200000.0,0.0,200.0,1000.0,rent,,6.0,,,,,,420000.0,,Unincorporated Contra Costa-107783
1172,152,Contra Costa Centre office,Pleasant Hill BART Transit Village,build,1,1,1,1,1,1,,,,Contra Costa,-122.0568068,37.92873332,9541735866063,2015,,4.0,OF,290000.0,290000.0,0.0,,,,,,,,,,,,Unincorporated Contra Costa-133413
1173,153,Parcel 1 - Below Market Rate,South Hayward BART Transit Village,build,1,1,1,1,1,1,,,,Alameda,-122.056354,37.63454767,12164867167736,2015,,12.0,MR,249100.0,61600.0,125.0,1500.0,rent,Affordable,4.0,,,,,,,,Hayward-078C044100400
1174,154,Parcel 2 - Below Market Rate,South Hayward BART Transit Village,build,1,1,1,1,1,1,,,,Alameda,-122.056354,37.63454767,12164867167736,2016,,3.0,HM,97200.0,0.0,81.0,1200.0,rent,Affordable,4.0,,,,,,,,Hayward-078C044100400
1175,155,Parcel 3N,South Hayward BART Transit Village,build,1,1,1,1,1,1,,,,Alameda,-122.056354,37.63454767,12164867167736,2017,,3.0,HM,165600.0,0.0,138.0,1200.0,rent,,4.0,,,,,,,,Hayward-078C044100400
1176,156,Parcel 3S,South Hayward BART Transit Village,build,1,1,1,1,1,1,,,,Alameda,-122.056354,37.63454767,12164867167736,2018,,3.0,HM,123600.0,0.0,103.0,1200.0,rent,,4.0,,,,,,,,Hayward-078C044100400
1177,157,Perry Parcel,South Hayward BART Transit Village,build,1,1,1,1,1,1,,,,Alameda,-122.0537218,37.63446987,5247456654385,2019,,14.0,ME,412200.0,3000.0,341.0,1200.0,own,,4.0,,,,,,420000.0,,Hayward-078C044100117
1178,158,Berryessa BART Flea Market Mixed Use,Berryessa BART Flea Market Mixed Use,build,1,1,1,1,1,1,,,,Santa Clara,-121.8772618,37.36811826,10727962277360,2017,,12.0,MR,1250000.0,50000.0,1000.0,1200.0,,,,,,,,,,,San Jose-25417084-2
1179,159,Berryessa BART Flea Market Mixed Use,Berryessa BART Flea Market Mixed Use,build,1,1,1,1,1,1,,,,Santa Clara,-121.8751918,37.36589071,4684265540435,2018,,12.0,MR,1250000.0,50000.0,1000.0,1200.0,,,,,,,,,,,San Jose-25417095
1180,160,Berryessa BART Flea Market Mixed Use,Berryessa BART Flea Market Mixed Use,build,1,1,1,1,1,1,,,,Santa Clara,-121.8742473,37.36430784,12603518855923,2019,,12.0,MR,741200.0,50000.0,576.0,1200.0,,,,,,,,,,,San Jose-25417034
1181,161,Berryessa BART Flea Market Mixed Use,Berryessa BART Flea Market Mixed Use,build,1,1,1,1,1,1,,,,Santa Clara,-121.8821137,37.36973428,13591235263413,2015,,3.0,HM,145200.0,0.0,121.0,1200.0,,,,,,,,,,,San Jose-24104007-2
1182,162,Berryessa BART Flea Market Mixed Use,Berryessa BART Flea Market Mixed Use,build,1,1,1,1,1,1,,,,Santa Clara,-121.8800891,37.37133823,12290243629603,2016,,3.0,HM,145200.0,0.0,121.0,1200.0,,,,,,,,,,,San Jose-24104006
1183,262,Retail,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,10.0,RS,300000.0,300000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1184,263,Retail,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,10.0,RS,200000.0,200000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1185,264,Retail,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,10.0,RS,200000.0,200000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1186,265,Retail,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,10.0,RS,200000.0,200000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1187,266,Retail,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,200000.0,200000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1188,267,Entertainment,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,95000.0,95000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1189,268,Entertainment,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,95000.0,95000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1190,269,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9707696,37.40525513,2125940546970,2019,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403039
1191,270,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9687956,37.40612401,15799052295923,2019,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403038
1192,271,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1193,272,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1194,273,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1195,274,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1196,275,Restaurants,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,10.0,RS,35000.0,35000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1197,276,Apartments,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9687956,37.40612401,15799052295923,2021,,3.0,HM,251600.0,,272.0,925.0,rent,,,,,,,,,,Santa Clara-10403038
1198,277,Apartments,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,3.0,HM,251600.0,,272.0,925.0,rent,,,,,,,,,,Santa Clara-10403036
1199,278,Apartments,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2023,,3.0,HM,251600.0,,272.0,925.0,rent,,,,,,,,,,Santa Clara-10403036
1200,279,Apartments,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2025,,3.0,HM,251600.0,,272.0,925.0,rent,,,,,,,,,,Santa Clara-10403036
1201,280,Apartments,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2027,,3.0,HM,251600.0,,272.0,925.0,rent,,,,,,,,,,Santa Clara-10403036
1202,281,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9707696,37.40525513,2125940546970,2019,,4.0,OF,500000.0,500000.0,0.0,,,,,,,,,,,,Santa Clara-10403039
1203,282,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2021,,4.0,OF,500000.0,500000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1204,283,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2023,,4.0,OF,500000.0,500000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1205,284,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2025,,4.0,OF,1000000.0,1000000.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1206,285,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9670111,37.41237955,8344696464503,2027,,4.0,OF,1000000.0,1000000.0,0.0,,,,,,,,,,,,Santa Clara-9701039
1207,286,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9697012,37.41592972,6276063038354,2029,,4.0,OF,1000000.0,1000000.0,0.0,,,,,,,,,,,,Santa Clara-9701069
1208,287,Offices,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.973258,37.41241704,11559117943922,2031,,4.0,OF,1200000.0,1200000.0,0.0,,,,,,,,,,,,Santa Clara-10401102
1209,288,Hotel,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9687956,37.40612401,15799052295923,2019,,5.0,HO,143500.0,143500.0,0.0,,,,,,,,,,,,Santa Clara-10403038
1210,289,Hotel,City Place Santa Clara,build,1,1,1,1,1,1,,,,Santa Clara,-121.9722941,37.40850724,2325196212882,2019,,5.0,HO,143500.0,143500.0,0.0,,,,,,,,,,,,Santa Clara-10403036
1211,163,STA1,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2015,,4.0,OF,98059.0,98059.0,0.0,,,,,,,,,,,,San Mateo-40030240
1212,164,STA1,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2015,,10.0,RS,6365.0,6365.0,0.0,,,,,,,,,,,,San Mateo-40030240
1213,165,STA2,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2016,,4.0,OF,176915.0,176915.0,0.0,,,,,,,,,,,,San Mateo-40030240
1214,166,STA2,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2016,,10.0,RS,13939.0,13939.0,0.0,,,,,,,,,,,,San Mateo-40030240
1215,167,STA3,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2017,,4.0,OF,159415.0,159415.0,0.0,,,,,,,,,,,,San Mateo-40030240
1216,168,STA3,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2017,,10.0,RS,12050.0,12050.0,0.0,,,,,,,,,,,,San Mateo-40030240
1217,169,STA4,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2018,,4.0,OF,186690.0,186690.0,0.0,,,,,,,,,,,,San Mateo-40030240
1218,170,STA4,Bay Meadows,build,1,1,1,1,1,1,,,,San Mateo,-122.2996784,37.54207019,10379181807728,2018,,10.0,RS,12104.0,12104.0,0.0,,,,,,,,,,,,San Mateo-40030240
