serialno,puma1,asian,black,hisp,white
8556139,40,0,0,0,1
8561285,40,0,0,0,1
8561936,40,1,0,0,0
8562342,40,0,0,0,1
8566383,40,0,0,0,1
8568787,40,0,0,0,1
8569689,40,0,0,0,1
8572842,40,0,0,0,1
8575422,40,0,0,0,1
8579453,40,0,0,0,1
8582329,40,0,0,0,1
8587768,40,0,0,0,1
8588789,40,0,1,0,0
8592239,40,0,0,0,1
8609827,40,0,0,0,1
8617096,40,0,0,0,1
8621973,40,0,0,0,1
8622497,40,0,0,1,0
8623167,40,1,0,0,0
8627687,40,0,0,0,1
8631856,40,0,0,1,1
8634308,40,0,0,1,1
8644281,40,0,0,0,1
8647581,40,0,0,0,1
8648716,40,0,0,0,1
8651178,40,0,0,1,0
8655765,40,0,0,0,1
8657969,40,0,0,0,1
8664472,40,0,0,0,1
8666469,40,0,0,0,1
8676069,40,0,0,0,1
8677180,40,0,0,0,1
8677660,40,0,0,0,1
8679099,40,0,0,0,1
8683085,40,0,0,0,1
8685617,40,0,0,0,1
8686823,40,0,0,0,1
8690369,40,0,0,0,1
8701790,40,0,0,0,1
8705797,40,1,0,0,0
8713836,40,0,0,0,1
8720339,40,1,0,0,1
8724404,40,0,0,0,1
8727010,40,0,0,0,1
8727233,40,0,0,0,1
8732042,40,0,0,0,1
8732210,40,0,0,0,1
8733236,40,0,0,0,1
8733319,40,0,0,0,1
8735643,40,0,0,0,1
8742215,40,0,0,0,1
8745267,40,0,0,0,1
8745851,40,0,0,0,1
8747369,40,0,0,0,1
8750267,40,0,0,0,1
8750565,40,0,0,0,1
8751104,40,0,0,0,1
8753389,40,0,0,0,1
8755151,40,0,0,0,1
8760585,40,1,0,0,1
8763688,40,0,0,0,1
8768344,40,0,0,0,1
8780404,40,0,1,0,0
8781946,40,0,0,0,1
8783495,40,0,0,0,1
8786286,40,0,0,0,1
8787437,40,0,0,0,1
8787468,40,0,0,0,1
8792522,40,0,0,0,1
8795014,40,0,0,0,1
8796316,40,0,0,0,1
8802256,40,0,0,0,1
8803816,40,0,0,0,1
8804000,40,0,0,0,1
8804522,40,0,0,0,1
8809216,40,0,0,0,1
8809234,40,0,0,0,1
8810546,40,0,0,0,1
8811657,40,0,0,0,1
8816146,40,0,0,0,1
8819706,40,0,0,0,0
8825693,40,0,0,1,1
8826176,40,0,0,0,1
8829142,40,1,0,0,0
8845510,40,0,0,0,1
8850574,40,0,0,0,1
8859458,40,0,0,0,1
8876195,40,0,0,0,1
8886568,40,0,0,0,1
8888844,40,0,0,0,1
8896549,40,0,0,0,1
8900538,40,0,0,0,1
8902701,40,0,0,0,1
8903475,40,0,0,0,1
8904809,40,0,0,0,1
8905309,40,0,0,0,1
8906695,40,0,0,0,1
8908695,40,0,0,0,1
8912814,40,0,0,0,1
8913727,40,0,0,0,1
8914156,40,0,0,1,0
8916247,40,0,0,0,1
8919196,40,0,0,0,1
8927325,40,0,0,0,1
8938411,40,0,0,0,1
8940518,40,0,0,0,1
8943308,40,0,0,1,1
8943351,40,0,0,0,1
8943420,40,0,0,0,1
8947917,40,0,0,0,1
8951698,40,0,0,0,1
8952000,40,0,0,0,1
8952870,40,0,0,0,1
8953317,40,0,0,0,1
8962695,40,0,0,0,1
8964375,40,1,0,0,0
8965798,40,0,0,0,1
8967790,40,0,0,0,1
8978393,40,0,0,0,1
8982016,40,0,0,0,1
8982363,40,0,0,0,1
8983719,40,0,0,0,1
8988812,40,0,0,0,1
9002342,40,0,0,0,1
9002376,40,0,0,0,1
9015342,40,0,0,0,1
9020756,40,0,0,0,1
9027978,40,0,0,0,1
9030127,40,0,0,0,1
9030289,40,0,0,0,1
9032385,40,0,0,0,1
9033132,40,0,0,0,1
9035163,40,0,0,1,1
9035235,40,0,0,0,1
9038344,40,0,0,0,1
9043446,40,0,0,0,1
9044903,40,0,0,0,1
9045468,40,0,0,0,1
9050435,40,0,0,0,1
9055708,40,0,0,0,1
9062732,40,0,0,0,1
9065358,40,0,0,0,1
9067205,40,0,0,0,1
9072253,40,0,0,0,1
9077338,40,0,0,0,1
9080588,40,0,0,0,1
9083210,40,0,0,0,1
9084803,40,0,0,0,1
9086965,40,0,0,0,1
9089588,40,0,0,0,1
9090503,40,0,0,0,1
9092756,40,0,1,1,0
9098634,40,0,0,0,1
9098673,40,0,0,0,1
9106716,40,0,0,0,1
9106737,40,0,0,0,1
9116604,40,0,0,0,1
9117356,40,0,0,0,1
9118322,40,0,0,0,1
9118772,40,0,0,0,1
9123782,40,0,0,0,1
9127289,40,0,0,0,1
9130519,40,0,0,0,1
9132037,40,0,0,0,1
9134093,40,0,0,0,1
9141152,40,0,0,0,1
9141932,40,0,0,0,1
9142068,40,0,0,0,1
9145072,40,0,0,0,1
9149846,40,0,0,0,1
9151823,40,0,0,0,1
9153124,40,0,0,0,1
9156323,40,0,0,1,0
9156894,40,0,0,1,1
9163195,40,0,0,0,1
9166547,40,0,0,0,1
9167198,40,0,0,0,1
9168315,40,0,0,1,1
9168578,40,0,0,0,1
9169759,40,0,0,1,1
9171472,40,0,0,0,1
9172923,40,0,0,0,1
9175125,40,0,1,0,0
9179701,40,0,0,0,1
9179909,40,0,0,0,1
9180030,40,0,0,0,1
9180894,40,0,0,0,1
9181557,40,0,0,0,1
9187153,40,0,0,0,1
9189135,40,0,0,0,1
9191512,40,0,0,1,1
9191749,40,0,0,0,1
9196379,40,0,0,0,1
9198264,40,0,0,0,1
9199958,40,0,0,0,1
9200277,40,0,0,1,1
9202814,40,0,0,0,1
9212475,40,0,0,0,1
9214574,40,0,0,0,1
9217175,40,0,0,0,1
9228525,40,0,0,0,1
9230996,40,0,0,0,1
9239167,40,1,0,0,0
9245699,40,0,0,0,1
9247891,40,0,0,0,1
9250065,40,0,0,0,1
9252425,40,0,0,0,1
9254301,40,0,0,0,1
9255218,40,0,0,0,1
9255767,40,0,0,0,1
9261849,40,0,0,0,1
9262117,40,0,0,0,1
9262585,40,0,0,0,1
9272074,40,0,0,0,1
9274631,40,0,0,0,1
9274670,40,0,0,0,1
9274771,40,0,0,0,1
9275353,40,0,0,1,0
9280476,40,0,0,0,1
9283265,40,0,0,0,1
9290962,40,0,0,0,1
9295948,40,0,0,0,1
9299312,40,0,0,0,1
9299985,40,0,0,0,1
9304352,40,0,0,0,1
9306063,40,0,0,0,1
9307732,40,0,0,0,1
9310287,40,0,0,0,1
9310652,40,0,0,0,1
9323325,40,0,0,0,1
9325811,40,0,0,0,1
9328147,40,0,0,0,1
9328562,40,0,0,0,1
9329044,40,0,0,0,1
9331553,40,0,0,0,1
9334982,40,0,0,0,1
9340442,40,0,0,0,1
9344907,40,0,0,1,1
9355021,40,0,0,1,0
9357448,40,0,0,0,1
9362410,40,0,0,0,1
9366056,40,0,0,0,1
9370970,40,0,0,0,1
9374241,40,0,0,0,1
9376601,40,0,0,0,1
9379432,40,0,0,0,1
9379599,40,0,0,0,1
9386202,40,0,0,0,1
9386649,40,0,0,0,1
9391486,40,0,0,0,1
9396087,40,0,0,0,1
9396791,40,0,0,0,1
9397432,40,0,0,0,1
9397682,40,0,0,0,1
9398514,40,0,0,1,1
9398878,40,0,0,0,1
9408703,40,0,0,1,1
9412006,40,0,0,0,1
9412472,40,0,0,0,1
9423238,40,0,0,0,1
9427021,40,0,0,0,1
9427232,40,0,0,0,1
9428499,40,0,0,0,1
9429344,40,0,0,0,1
9431338,40,1,0,0,0
9432348,40,0,0,0,1
9441704,40,0,0,0,1
9442335,40,0,0,0,1
9447273,40,0,0,0,1
9450818,40,0,0,0,1
9461155,40,0,0,0,1
9465497,40,0,0,0,1
9470054,40,0,0,0,1
9471889,40,0,0,0,1
9476193,40,0,0,0,1
9479992,40,0,0,0,1
9483255,40,0,0,0,1
9485353,40,0,0,0,1
9488212,40,0,0,0,1
9491281,40,0,0,0,1
9491843,40,0,0,0,1
9494869,40,0,0,0,1
9496427,40,0,0,1,1
9498053,40,0,0,0,1
9500175,40,0,0,0,1
9500237,40,0,0,0,1
9500631,40,0,0,0,1
9502220,40,0,0,0,1
9505446,40,1,0,0,0
9507251,40,0,0,0,1
9509254,40,0,0,0,1
9515722,40,0,0,0,1
9515831,40,0,0,0,1
9517254,40,0,0,0,1
9518208,40,0,0,0,1
9522524,40,0,0,1,1
9526528,40,0,0,0,1
9532286,40,0,0,0,1
9534064,40,0,0,0,1
9536953,40,0,0,0,1
9538845,40,0,0,0,1
9545318,40,1,0,0,0
9547925,40,0,0,0,1
9554354,40,0,0,0,1
9557675,40,0,0,0,1
9558978,40,0,0,0,1
9560703,40,0,0,0,1
9561107,40,0,0,0,1
9564690,40,0,0,0,1
9567145,40,1,0,0,0
9569100,40,0,0,0,1
9570753,40,0,0,0,1
9574422,40,0,0,0,1
9581969,40,0,0,0,1
9583255,40,0,0,0,1
9593485,40,0,0,0,1
9593553,40,0,0,0,1
9598736,40,0,0,0,1
9598900,40,1,0,0,0
9603719,40,0,0,0,1
9604178,40,0,0,0,1
9607398,40,0,0,0,1
9607775,40,0,0,0,1
9609553,40,0,0,0,1
9610322,40,0,0,0,1
9616528,40,0,0,0,1
9621892,40,0,0,0,1
9622742,40,0,1,0,0
9626227,40,0,0,0,1
9627364,40,0,0,0,1
9627673,40,0,0,0,1
9631000,40,0,0,0,1
9638506,40,0,0,0,1
9640205,40,0,0,0,1
9640664,40,0,0,0,1
9648750,40,0,0,0,1
9654550,40,0,0,0,1
9658115,40,0,0,1,1
9658765,40,0,0,0,1
9658856,40,0,0,0,1
9665500,40,0,0,0,0
9671051,40,0,0,0,1
9676023,40,0,0,0,1
9688598,40,0,0,0,1
9700638,40,0,0,0,1
9703752,40,0,0,0,1
9705357,40,0,0,0,1
9707752,40,0,0,0,1
9708086,40,0,0,0,1
9717811,40,0,0,0,1
9726635,40,0,0,0,1
9728727,40,0,0,0,1
9730388,40,0,0,0,1
9734169,40,0,0,0,1
9735175,40,0,0,0,1
9736369,40,0,0,0,1
9736673,40,0,0,0,1
9737194,40,0,0,0,1
9742226,40,0,0,0,1
9744502,40,0,0,0,1
9746649,40,0,0,1,1
9754411,40,0,0,0,1
9758854,40,0,0,0,1
9771666,40,0,0,0,1
9779786,40,0,0,0,1
9780523,40,0,0,0,1
9781426,40,0,0,0,1
9782765,40,0,0,0,1
9782806,40,0,0,0,1
9789661,40,0,0,0,1
9794482,40,0,0,0,1
9796429,40,0,0,0,1
9798785,40,0,0,0,1
9799608,40,0,0,1,1
9800970,40,0,0,0,1
9804493,40,0,0,0,1
9806081,40,0,0,0,1
9807586,40,0,0,0,1
9808158,40,0,0,0,1
9808585,40,0,0,0,1
9819059,40,0,0,0,1
9819591,40,0,0,0,1
9835721,40,0,0,0,1
9838134,40,0,0,0,1
9848756,40,0,0,0,1
9849831,40,0,0,0,1
9855844,40,0,0,0,1
9856218,40,0,0,0,1
9858855,40,0,0,0,1
9859703,40,0,0,0,1
9865669,40,0,0,0,1
9869201,40,0,0,0,1
9874267,40,0,0,0,1
9876343,40,0,0,0,1
9877182,40,0,0,0,1
9883189,40,0,0,0,1
9883384,40,0,0,1,1
9884560,40,0,0,1,1
9891949,40,0,0,0,1
9895254,40,0,0,0,1
9895379,40,0,0,0,1
9900378,40,0,0,0,1
9901006,40,0,0,0,1
9904792,40,0,0,0,1
9907921,40,0,0,0,1
9909346,40,0,0,0,1
9912477,40,0,0,0,1
9915284,40,0,0,0,1
9929421,40,0,0,0,1
9933913,40,0,0,0,0
9936100,40,0,0,0,1
9937254,40,0,0,0,1
9940791,40,0,0,0,1
9946962,40,0,0,0,1
9948847,40,0,0,0,1
9965856,40,0,0,0,1
9969791,40,0,0,0,1
9972646,40,0,0,0,1
9973742,40,0,0,0,1
9974691,40,0,0,0,1
9978116,40,0,0,0,1
9979668,40,0,0,0,1
9984008,40,0,0,0,1
9985410,40,0,0,0,1
9987293,40,0,0,0,1
9988081,40,0,0,0,1
9992917,40,0,0,0,1
9995358,40,0,0,0,1
9997551,40,0,0,0,1
9999657,40,0,1,0,0
8038,50,0,0,0,1
11279,50,0,0,0,1
12136,50,0,0,0,1
16855,50,0,0,0,1
32420,50,0,0,0,1
32930,50,0,0,0,1
37058,50,0,0,0,1
38107,50,0,0,1,0
41828,50,0,0,0,1
42868,50,0,0,0,1
46706,50,0,0,0,1
50439,50,0,0,0,1
50531,50,0,0,0,1
50532,50,0,0,0,1
52241,50,0,0,1,0
62283,50,0,0,0,1
65622,50,0,0,0,1
69777,50,0,0,0,1
71207,50,0,0,1,0
72196,50,0,0,0,1
77918,50,0,0,0,1
79513,50,0,0,0,1
80690,50,0,0,1,0
86323,50,0,0,0,1
90920,50,0,0,0,1
95217,50,0,0,0,1
98596,50,0,0,0,1
106700,50,0,0,1,1
106844,50,0,0,0,1
107075,50,0,0,1,0
110390,50,0,0,0,1
112156,50,0,0,0,1
116609,50,0,0,1,1
118128,50,0,0,1,0
125850,50,0,0,1,0
129379,50,0,0,0,1
139815,50,0,0,0,1
139913,50,0,0,0,1
139921,50,0,0,0,1
147375,50,0,0,1,1
149863,50,1,0,0,0
150622,50,0,0,0,1
150701,50,0,0,0,1
150798,50,0,0,0,1
151901,50,0,0,1,0
156470,50,0,0,0,1
163779,50,0,0,0,1
165802,50,0,0,1,1
173106,50,0,0,0,1
177665,50,0,0,1,1
184940,50,0,0,0,1
189731,50,0,0,0,1
196976,50,0,0,0,1
201548,50,0,0,0,1
203350,50,0,0,0,1
205196,50,0,0,0,1
208764,50,0,0,0,1
209156,50,0,0,0,1
216780,50,0,0,0,1
221965,50,0,0,1,0
223392,50,0,0,0,1
225645,50,0,0,0,1
226281,50,0,0,0,1
229839,50,0,0,0,1
231541,50,0,0,0,1
231780,50,0,0,1,1
244052,50,0,0,1,1
253015,50,0,0,0,1
253695,50,0,0,0,1
254305,50,0,0,0,1
255368,50,0,0,0,1
255537,50,0,0,1,1
260198,50,0,0,0,1
273496,50,0,0,0,1
278696,50,0,0,0,1
284009,50,0,0,0,1
284582,50,0,0,0,1
284670,50,0,0,1,0
298112,50,0,0,0,1
299255,50,0,0,0,1
309136,50,0,0,0,1
312022,50,0,0,0,1
313825,50,0,0,0,1
316443,50,0,0,0,1
318887,50,0,0,0,1
319009,50,0,0,0,1
325006,50,0,0,0,1
325135,50,0,0,0,1
333574,50,0,0,0,1
334914,50,0,0,1,0
338139,50,1,0,0,0
344760,50,0,0,0,1
352383,50,0,0,0,1
353551,50,0,0,0,1
355452,50,0,0,1,1
363649,50,0,0,0,1
366337,50,0,0,0,1
391439,50,0,0,0,1
392724,50,0,0,0,1
403438,50,0,0,0,1
419595,50,0,0,1,1
429788,50,0,0,0,1
433243,50,0,0,0,1
434065,50,0,0,0,1
434572,50,0,0,0,1
445587,50,0,0,0,1
447032,50,0,0,0,1
449019,50,1,0,0,0
451275,50,0,0,0,1
451896,50,0,0,0,1
459582,50,0,0,0,1
460422,50,0,0,0,1
476535,50,0,0,0,1
477200,50,0,0,1,0
485659,50,0,0,0,1
486707,50,0,0,0,1
488941,50,0,0,0,1
491408,50,0,0,0,1
496024,50,0,0,0,1
498699,50,0,0,0,1
499177,50,0,0,0,1
503192,50,0,0,1,0
503735,50,0,0,0,1
503790,50,0,0,1,1
518085,50,0,0,0,1
518888,50,0,0,0,1
519362,50,0,0,0,1
528658,50,0,0,0,1
551639,50,0,0,0,1
551821,50,0,0,1,1
552037,50,0,0,0,1
553577,50,0,0,0,1
554298,50,0,0,0,1
557000,50,0,0,0,1
566719,50,0,0,0,1
566903,50,0,0,0,1
570566,50,0,0,1,1
576664,50,0,0,1,1
577681,50,0,0,0,1
577890,50,0,0,0,1
583738,50,0,0,0,1
590282,50,0,0,0,1
592394,50,1,0,0,0
596083,50,0,0,0,1
599012,50,0,0,0,1
601007,50,0,0,0,1
603927,50,0,0,0,1
606338,50,0,0,0,1
608245,50,0,0,0,1
613319,50,0,0,0,1
614834,50,0,0,1,0
618411,50,0,0,0,1
622558,50,0,0,0,1
623503,50,0,0,0,1
629072,50,0,0,0,1
629299,50,0,0,0,1
635613,50,0,0,0,1
639072,50,0,0,1,0
645393,50,0,0,0,1
645508,50,0,0,0,1
646192,50,0,0,0,1
651993,50,0,0,1,1
652422,50,0,0,0,1
656215,50,0,0,1,1
656842,50,0,0,0,1
660442,50,0,0,0,1
661227,50,0,0,0,1
662030,50,0,0,1,0
665613,50,0,0,0,1
669975,50,0,0,0,1
673241,50,0,0,0,1
675983,50,0,0,1,1
677085,50,0,0,0,1
680960,50,0,0,1,1
690745,50,0,0,0,1
696112,50,0,0,0,1
703114,50,0,0,0,1
704114,50,0,0,1,1
706655,50,0,0,0,1
708542,50,0,0,0,1
709021,50,0,0,0,1
717683,50,0,0,1,1
720179,50,0,0,0,1
725839,50,0,0,0,1
745449,50,0,0,0,1
745460,50,0,0,0,1
751084,50,0,0,0,1
752104,50,0,0,0,1
763234,50,0,0,0,1
763955,50,0,0,0,1
764082,50,0,0,0,1
766693,50,0,0,0,1
770185,50,0,0,1,0
774219,50,0,0,0,1
776727,50,0,0,0,1
777757,50,0,0,0,1
779418,50,0,0,0,1
781882,50,0,0,0,1
789815,50,0,0,0,1
798041,50,0,0,0,1
805996,50,0,0,0,1
818069,50,0,0,0,1
822322,50,0,0,0,1
846864,50,0,0,0,1
848122,50,0,0,0,1
854245,50,0,0,0,1
862846,50,0,0,0,1
863457,50,0,0,0,1
864286,50,0,0,0,1
872744,50,0,0,0,1
874916,50,0,0,0,1
876219,50,0,0,0,1
884242,50,0,0,0,1
886749,50,0,0,0,1
886846,50,0,0,0,1
893759,50,0,0,0,1
900680,50,0,0,0,1
904133,50,0,0,1,1
911517,50,0,0,0,1
912017,50,0,0,0,1
920985,50,0,0,0,1
925254,50,0,0,0,1
927408,50,0,0,0,1
929706,50,0,0,0,1
931519,50,0,0,0,1
935323,50,0,0,0,1
941363,50,0,0,1,1
949416,50,0,0,0,1
957089,50,0,0,1,0
965264,50,0,0,0,1
974951,50,0,0,0,1
980011,50,0,0,0,1
982925,50,0,0,0,1
988781,50,0,0,0,1
991246,50,0,0,0,1
996000,50,0,0,0,1
998707,50,0,0,0,1
999863,50,0,0,0,1
1000813,50,0,1,1,0
1002150,50,0,0,0,1
1002607,50,0,0,0,1
1010528,50,0,0,1,1
1020646,50,0,0,0,1
1024270,50,0,0,0,1
1024796,50,0,0,0,1
1026045,50,0,0,0,1
1027114,50,0,0,1,1
1028813,50,0,0,0,1
1028940,50,0,0,0,1
1034985,50,0,0,0,1
1045035,50,0,0,0,1
1046107,50,0,0,0,1
1049747,50,1,0,0,0
1052728,50,0,0,0,1
1054097,50,0,0,0,1
1056305,50,0,0,0,1
1057609,50,0,0,0,1
1064567,50,0,0,0,1
1077532,50,0,0,0,1
1088340,50,0,0,0,1
1092221,50,0,0,0,1
1095266,50,0,0,0,1
1097049,50,0,0,0,1
1103068,50,0,0,1,1
1113962,50,0,0,0,1
1114376,50,0,0,0,1
1124739,50,0,0,0,1
1134107,50,0,0,0,1
1135506,50,0,0,0,1
1139199,50,0,0,0,1
1140451,50,0,0,1,1
1151325,50,0,0,0,1
1153234,50,0,0,0,1
1153917,50,0,0,0,1
1155151,50,0,0,1,1
1160831,50,0,0,1,1
1164485,50,0,0,0,1
1167353,50,0,0,0,1
1175697,50,0,0,0,1
1176414,50,1,0,0,0
1185542,50,0,0,0,1
1203501,50,0,0,1,0
1213188,50,0,0,0,1
1215211,50,0,0,1,0
1216748,50,0,0,0,1
1223046,50,0,0,0,1
1223164,50,0,0,0,1
1224342,50,0,0,0,1
1240619,50,0,0,0,1
1245204,50,0,0,0,1
1251978,50,0,0,0,1
1255518,50,0,0,0,1
1260803,50,0,0,0,1
1265330,50,0,0,0,1
1266251,50,0,0,0,1
1270939,50,0,0,0,1
1275549,50,0,0,0,1
1283332,50,0,0,0,1
1285719,50,0,0,0,1
1288986,50,0,0,0,1
1290925,50,0,0,0,1
1290927,50,0,0,0,1
1296384,50,0,0,0,1
1303592,50,0,0,1,0
1305405,50,0,0,0,1
1305756,50,0,0,0,1
1306512,50,0,0,0,1
1307561,50,0,0,0,1
1308213,50,0,0,0,1
1309332,50,0,0,1,1
1313126,50,0,0,0,1
1317522,50,0,0,1,0
1324606,50,0,0,0,1
1326943,50,0,0,0,1
1328665,50,0,0,0,1
1331091,50,0,0,0,1
1337470,50,0,0,0,1
1339405,50,0,0,0,1
1344079,50,0,0,1,0
1344434,50,0,0,0,1
1347707,50,0,0,0,1
1347867,50,0,0,0,1
1349047,50,0,0,0,1
1363766,50,0,0,0,1
1367236,50,0,0,0,1
1368648,50,0,0,0,1
1371471,50,0,0,1,1
1373551,50,0,0,0,1
1375278,50,0,0,0,1
1377093,50,0,0,0,1
1379477,50,0,0,0,1
1381633,50,0,0,0,1
1383168,50,0,0,0,1
1391619,50,0,0,1,0
1394484,50,0,0,0,1
1406740,50,0,0,0,1
1411849,50,0,0,0,1
1416237,50,0,0,1,0
1416793,50,0,0,0,1
1418827,50,0,0,0,1
1421070,50,0,0,0,1
1427251,50,0,0,0,1
1428100,50,0,0,0,1
1431796,50,0,0,0,1
1442326,50,0,0,1,0
1443856,50,0,0,0,1
1450057,50,0,0,0,1
1457576,50,0,0,0,1
1462148,50,0,0,0,1
1462696,50,1,0,0,0
1473848,50,0,0,0,1
1491755,50,0,0,0,1
1494042,50,0,0,1,0
1496619,50,0,0,0,1
1502933,50,0,0,0,1
1505333,50,0,0,1,0
1512929,50,0,0,1,1
1513632,50,0,0,0,1
1525700,50,0,0,1,1
1527441,50,0,0,0,1
1533241,50,0,0,0,1
1536278,50,0,0,0,1
1538535,50,0,0,0,1
1552241,50,0,0,0,1
1552553,50,0,0,0,1
1556011,50,0,0,0,1
1569511,50,0,0,0,1
1569527,50,0,0,0,1
1583353,50,0,0,0,1
1592163,50,1,0,0,0
1593319,50,0,0,0,1
1597822,50,0,0,0,1
1611002,50,0,0,0,1
1614329,50,0,0,1,1
1617562,50,0,0,0,1
1620851,50,0,0,1,1
1624405,50,0,0,1,1
1631347,50,0,0,0,1
1642051,50,0,0,0,1
1644275,50,0,0,0,1
1650050,50,0,0,0,1
1655857,50,0,0,0,1
1661521,50,0,0,0,1
1666049,50,0,0,0,1
1672633,50,0,0,1,1
1674386,50,0,0,0,1
1679803,50,0,0,0,1
1703382,50,0,0,1,0
1706349,50,0,0,1,1
1718063,50,0,0,0,1
1726827,50,0,0,0,1
1727310,50,0,0,0,1
1729975,50,0,0,0,1
1732489,50,0,0,0,1
1732535,50,0,0,0,1
1747878,50,0,0,0,1
1748130,50,0,0,0,1
1749238,50,0,0,0,1
1756053,50,0,0,0,1
1757582,50,0,0,0,1
1760191,50,0,0,0,1
1760928,50,0,0,0,1
1764033,50,0,0,0,1
1767331,50,0,0,0,1
1775051,50,0,0,0,1
1779175,50,0,0,1,0
1784497,50,0,0,0,1
1789914,50,1,0,0,0
1792054,50,0,0,0,1
1792991,50,0,0,1,0
1806186,50,0,0,1,1
1808929,50,0,0,0,1
1814027,50,0,0,0,1
1818979,50,0,0,0,1
1819533,50,0,0,0,1
1821810,50,0,0,0,1
1822989,50,0,0,0,1
1828859,50,0,0,0,1
1831194,50,0,0,0,1
1833544,50,0,0,0,1
1838833,50,0,0,1,0
1844635,50,0,0,0,1
1845349,50,0,0,0,1
1846788,50,0,0,0,1
1852321,50,0,0,0,1
1855129,50,0,0,0,1
1855872,50,0,0,0,1
1868592,50,0,0,0,1
1869339,50,0,0,0,1
1872170,50,0,0,0,1
1875589,50,0,0,0,1
1877421,50,0,0,0,1
1882987,50,0,0,0,1
1885427,50,0,0,1,0
1886483,50,0,0,0,1
1893579,50,0,0,0,1
1895329,50,0,0,1,0
1899580,50,1,0,0,0
1901272,50,0,0,0,1
1904641,50,0,0,0,1
1907649,50,0,0,0,1
1916990,50,0,0,0,1
1918814,50,0,0,0,1
1919481,50,1,0,0,0
1923181,50,0,0,0,1
1928373,50,0,0,0,1
1928514,50,0,0,0,1
1931564,50,0,0,0,1
1936763,50,0,0,0,1
1937696,50,0,0,0,1
1937824,50,0,0,1,1
1940083,50,0,0,0,1
1940294,50,0,0,0,1
1941703,50,0,0,0,1
1942824,50,0,0,0,1
1948045,50,0,0,1,0
1953238,50,0,0,0,1
1953388,50,0,0,0,1
1970624,50,0,0,0,1
1971199,50,0,0,0,1
1973196,50,0,0,0,1
1974447,50,0,0,0,1
1975307,50,0,1,0,0
1979611,50,0,1,0,0
1982223,50,0,0,0,1
1986381,50,0,0,0,1
1988652,50,0,0,0,1
1990147,50,0,0,1,1
1998228,50,0,0,0,1
1998751,50,0,0,0,1
1999980,50,0,0,0,1
2002495,50,0,0,0,1
2004945,50,0,0,0,1
2017760,50,0,0,0,1
2031943,50,0,0,0,1
2032897,50,0,0,0,1
2034516,50,0,0,1,0
2035797,50,0,0,1,0
2039378,50,0,0,0,1
2041376,50,0,0,0,1
2051991,50,0,0,0,1
2052408,50,0,0,0,1
2060462,50,0,0,0,1
2066436,50,0,0,0,1
2067039,50,0,0,0,1
2069654,50,0,0,0,1
2076161,50,0,0,0,1
2077205,50,0,0,0,1
2079891,50,0,0,0,1
2079915,50,0,0,0,1
2080432,50,0,0,1,1
2095895,50,0,0,0,1
2096134,50,0,0,0,1
2108246,50,0,0,0,1
2109569,50,0,0,0,1
2115332,50,0,0,0,1
2118484,50,0,0,0,1
2120225,50,0,0,0,1
2122592,50,0,0,0,1
2125969,50,0,0,0,1
2126229,50,0,0,0,1
2128083,50,0,0,0,1
2129605,50,0,0,0,1
2132427,50,0,0,0,1
2153133,50,0,0,0,1
2153931,50,0,0,1,1
2163641,50,0,0,0,1
2173876,50,0,0,0,1
2174923,50,0,0,0,1
2179871,50,0,0,0,1
2182580,50,0,0,0,1
2182758,50,0,0,0,1
2186426,50,0,0,0,1
2195018,50,0,0,0,1
2201730,50,0,0,0,1
2201958,50,0,0,0,1
2205428,50,0,0,0,1
2205829,50,0,0,0,1
2208076,50,0,0,0,1
2218382,50,0,0,0,1
2220211,50,0,0,0,1
2243058,50,0,0,0,1
2246633,50,0,0,0,1
2253149,50,0,0,0,1
2256290,50,0,0,0,1
2263761,50,0,0,0,1
2264562,50,0,0,1,1
2271133,50,0,0,0,1
2279297,50,0,0,0,1
2286464,50,0,0,0,1
2288939,50,0,0,1,0
2293614,50,0,0,0,1
2295901,50,0,0,0,1
2306706,50,0,0,0,1
2310917,50,0,0,0,1
2313843,50,0,0,1,1
2317804,50,0,0,0,1
2322226,50,0,0,0,1
2324313,50,0,0,0,1
2324420,50,0,0,0,1
2333528,50,0,0,0,1
2337139,50,0,0,0,1
2337460,50,0,0,0,1
2340726,50,0,0,0,1
2341043,50,0,0,1,1
2347243,50,0,0,0,1
2353585,50,0,0,0,1
2355943,50,0,0,0,1
2365372,50,0,0,0,1
2366001,50,0,0,0,1
2366691,50,0,0,0,1
2375226,50,0,0,0,1
2382353,50,0,0,0,1
2384476,50,0,0,0,1
2389390,50,0,0,1,1
2392029,50,0,0,0,1
2397190,50,0,0,1,1
2399852,50,0,0,0,1
2401284,50,0,0,0,1
2403607,50,0,0,0,1
2406576,50,0,0,0,1
2417277,50,0,0,0,1
2419180,50,0,0,0,1
2419732,50,0,0,0,1
2422540,50,0,0,0,1
2432706,50,0,0,0,1
2435352,50,1,0,0,0
2436714,50,0,0,0,1
2441968,50,0,0,0,1
2443225,50,0,0,0,1
2446262,50,0,0,0,1
2448817,50,0,0,0,1
2467775,50,0,0,0,1
2472302,50,0,0,0,1
2475697,50,0,0,0,1
2476945,50,0,0,0,1
2489306,50,0,0,0,1
2495493,50,0,0,1,1
2500638,50,0,0,0,1
2508550,50,0,0,0,1
2510079,50,0,0,0,1
2516451,50,0,0,1,0
2518535,50,0,0,0,1
2522452,50,0,0,0,1
2524149,50,0,0,0,1
