development_projects_id,raw_id,name,site_name,action,scen0,scen3,scen1,scen2,address,city,zip,county,x,y,geom_id,year_built,duration,building_type_id,building_type,building_sqft,non_residential_sqft,residential_units,unit_ave_sqft,tenure,rent_type,stories,parking_spaces,Average Weighted Rent,rent_ave_sqft,rent_ave_unit,last_sale_year,last_sale_price
1567,1704,0,Bayshore SMT,build,0,1,0,0,,,,,-122.39720,37.70363,12379162769474,2020,,12,MR,11450186,572509,9065,1200,,,,,,,,,
1568,1725,0,Hayward Park,build,0,1,0,0,,,,,-122.30820,37.55441,15999748236023,2020,,12,MR,492414,24621,390,1200,,,,,,,,,
1569,1726,0,Hayward Park,build,0,1,0,0,,,,,-122.30990,37.55584,11912734158969,2020,,12,MR,367033,18352,291,1200,,,,,,,,,
1570,1727,0,Hayward Park,build,0,1,0,0,,,,,-122.30883,37.55585,10807660887569,2020,,12,MR,508409,25420,402,1200,,,,,,,,,
1571,1728,0,Hayward Park,build,0,1,0,0,,,,,-122.30825,37.55545,6382494046966,2020,,12,MR,186049,9302,147,1200,,,,,,,,,
1572,1729,0,Hayward Park,build,0,1,0,0,,,,,-122.30611,37.55348,11667096538911,2020,,12,MR,391128,19556,310,1200,,,,,,,,,
1573,1730,0,Hayward Park,build,0,1,0,0,,,,,-122.30759,37.55312,13979455613758,2020,,12,MR,179343,8967,142,1200,,,,,,,,,
1574,1731,0,Hayward Park,build,0,1,0,0,,,,,-122.30482,37.55370,1713677884039,2020,,12,MR,137412,6871,109,1200,,,,,,,,,
1575,1732,0,Hayward Park,build,0,1,0,0,,,,,-122.30419,37.55393,11865930326292,2020,,12,MR,465922,23296,369,1200,,,,,,,,,
1576,1733,0,Hayward Park,build,0,1,0,0,,,,,-122.30296,37.55379,12102938598772,2020,,12,MR,436366,21818,345,1200,,,,,,,,,
1577,1750,mall,Stanford,build,0,1,0,0,,,,,-122.17131,37.44297,10047654190689,2020,,12,MR,7520277,1504055,5014,1200,,,,,,,,,
1578,1751,mall,Stanford,build,0,1,0,0,,,,,-122.17406,37.43920,9233528031205,2020,,12,MR,1680548,336110,1120,1200,,,,,,,,,
1579,1752,mall,Stanford,build,0,1,0,0,,,,,-122.17231,37.43884,5579012885984,2020,,12,MR,992732,198546,662,1200,,,,,,,,,
1580,1754,0,Stanford,add,0,1,0,0,,,,,-122.14148,37.42117,15823926719967,2020,,12,MR,961046,48052,761,1200,,,,,,,,,
1581,1755,0,Stanford,add,0,1,0,0,,,,,-122.14025,37.41609,7487750895020,2020,,12,MR,922353,46118,730,1200,,,,,,,,,
1582,1756,0,Stanford,add,0,1,0,0,,,,,-122.14572,37.41465,8451737587526,2020,,12,MR,3215726,160786,2546,1200,,,,,,,,,
1583,1757,0,Stanford,add,0,1,0,0,,,,,-122.14808,37.41185,5623883499082,2020,,12,MR,3955201,197760,3131,1200,,,,,,,,,
1584,1800,0,San Antonio,build,0,1,0,0,,,,,-122.11224,37.40157,16419830441307,2020,,12,MR,804993,40250,637,1200,,,,,,,,,
1585,1801,0,San Antonio,build,0,1,0,0,,,,,-122.11066,37.40171,43579209506,2020,,12,MR,279300,69825,175,1200,,,,,,,,,
1586,1802,0,San Antonio,build,0,1,0,0,,,,,-122.10982,37.40244,5808053435224,2020,,12,MR,478830,119708,299,1200,,,,,,,,,
1587,1803,0,San Antonio,build,0,1,0,0,,,,,-122.10898,37.40181,4736347782746,2020,,12,MR,721117,180279,451,1200,,,,,,,,,
1588,1804,0,San Antonio,build,0,1,0,0,,,,,-122.10854,37.40373,14529717235444,2020,,12,MR,744638,186160,465,1200,,,,,,,,,
1589,1805,0,San Antonio,build,0,1,0,0,,,,,-122.10743,37.40318,12626084314626,2020,,12,MR,705346,176337,441,1200,,,,,,,,,
1590,1806,0,San Antonio,build,0,1,0,0,,,,,-122.10638,37.40119,13987487997807,2020,,12,MR,1189475,59474,942,1200,,,,,,,,,
1591,1807,0,San Antonio,build,0,1,0,0,,,,,-122.10668,37.40010,7059212316829,2020,,12,MR,344569,17228,273,1200,,,,,,,,,
1592,1808,0,San Antonio,build,0,1,0,0,,,,,-122.10778,37.40060,5450696924706,2020,,12,MR,200045,10002,158,1200,,,,,,,,,
1593,1809,0,San Antonio,build,0,1,0,0,,,,,-122.10943,37.40089,550148501326,2020,,12,MR,849238,42462,672,1200,,,,,,,,,
1594,1850,0,Colma BART,build,0,1,0,0,,,,,-122.46440,37.68296,1171505750871,2020,,12,MR,297741,14887,236,1200,,,,,,,,,
1595,1851,0,Colma BART,build,0,1,0,0,,,,,-122.46505,37.68318,14263981349036,2020,,12,MR,172199,8610,136,1200,,,,,,,,,
1596,1852,0,Colma BART,build,0,1,0,0,,,,,-122.46734,37.68326,10707646334562,2020,,12,MR,362624,18131,287,1200,,,,,,,,,
1597,1853,0,Colma BART,build,0,1,0,0,,,,,-122.46841,37.68308,6467160988055,2020,,12,MR,778345,38917,616,1200,,,,,,,,,
1598,1854,0,Colma BART,build,0,1,0,0,,,,,-122.46961,37.68187,9951495567885,2020,,4,OF,931212,931212,0,1200,,,,,,,,,
1599,1855,0,Colma BART,build,0,1,0,0,,,,,-122.46992,37.68317,8830447128868,2020,,12,MR,443727,22186,351,1200,,,,,,,,,
1600,1856,0,Colma BART,build,0,1,0,0,,,,,-122.46984,37.68448,11283833974730,2020,,12,MR,575152,28758,455,1200,,,,,,,,,
1601,1857,0,Colma BART,build,0,1,0,0,,,,,-122.47038,37.68519,1275636075576,2020,,12,MR,10000,500,8,1200,,,,,,,,,
1602,1858,0,Colma BART,build,0,1,0,0,,,,,-122.46902,37.68460,12599432976291,2020,,12,MR,365138,18257,289,1200,,,,,,,,,
1603,1859,0,Colma BART,build,0,1,0,0,,,,,-122.46888,37.68487,14199426790034,2020,,12,MR,38682,1934,31,1200,,,,,,,,,
1604,1860,0,Colma BART,build,0,1,0,0,,,,,-122.46889,37.68513,12778645646577,2020,,12,MR,40000,2000,32,1200,,,,,,,,,
1605,1861,0,Colma BART,build,0,1,0,0,,,,,-122.46923,37.68516,11367128551932,2020,,12,MR,35355,1768,28,1200,,,,,,,,,
1606,1862,0,Colma BART,build,0,1,0,0,,,,,-122.47051,37.68557,12063159497557,2020,,12,MR,11442,572,9,1200,,,,,,,,,
1607,1863,0,Colma BART,build,0,1,0,0,,,,,-122.47021,37.68562,15025357698926,2020,,12,MR,91666,4583,73,1200,,,,,,,,,
1608,1864,0,Colma BART,build,0,1,0,0,,,,,-122.46931,37.68605,12075272678581,2020,,12,MR,628248,31412,497,1200,,,,,,,,,
1609,1865,0,Colma BART,build,0,1,0,0,,,,,-122.46898,37.68686,15402753591437,2020,,12,MR,16018,801,13,1200,,,,,,,,,
1610,1866,0,Colma BART,build,0,1,0,0,,,,,-122.47032,37.68644,14161518058897,2020,,12,MR,81813,4091,65,1200,,,,,,,,,
1611,1867,0,Colma BART,build,0,1,0,0,,,,,-122.46985,37.68669,10459519127646,2020,,12,MR,9265,463,7,1200,,,,,,,,,
1612,1868,0,Colma BART,build,0,1,0,0,,,,,-122.46975,37.68727,4438059956624,2020,,12,MR,513407,25670,406,1200,,,,,,,,,
1613,1869,0,Colma BART,build,0,1,0,0,,,,,-122.46886,37.68759,8192732256110,2020,,12,MR,94471,4724,75,1200,,,,,,,,,
1614,1900,0,Daly City BART,build,0,1,0,0,,,,,-122.47033,37.70790,12388511435732,2020,,12,MR,175118,8756,139,1200,,,,,,,,,
1615,1901,0,Daly City BART,build,0,1,0,0,,,,,-122.47011,37.70828,9988437678556,2020,,12,MR,54621,2731,43,1200,,,,,,,,,
1616,1902,0,Daly City BART,build,0,1,0,0,,,,,-122.46897,37.70584,11361237052612,2020,,12,MR,463509,23175,367,1200,,,,,,,,,
1617,1905,0,CCSF,build,0,1,0,0,,,,,-122.45415,37.72558,16811168164944,2020,,12,MR,4956832,247842,3924,1200,,,,,,,,,
1618,1910,0,West Oakland BART,build,0,1,0,0,,,,,-122.29742,37.80557,9595693065214,2020,,12,MR,36672,1834,29,1200,,,,,,,,,
1619,1911,0,West Oakland BART,build,0,1,0,0,,,,,-122.29662,37.80542,4430396010486,2020,,12,MR,95590,4779,76,1200,,,,,,,,,
1620,1912,0,West Oakland BART,build,0,1,0,0,,,,,-122.29569,37.80482,14761459862280,2020,,12,MR,296934,14847,235,1200,,,,,,,,,
1621,1913,0,West Oakland BART,build,0,1,0,0,,,,,-122.29451,37.80456,13520174438669,2020,,12,MR,359001,17950,284,1200,,,,,,,,,
1622,1914,0,West Oakland BART,build,0,1,0,0,,,,,-122.29338,37.80394,16939282571710,2020,,12,MR,152561,7628,121,1200,,,,,,,,,
1623,1915,0,West Oakland BART,build,0,1,0,0,,,,,-122.29343,37.80439,12724742993561,2020,,12,MR,36661,1833,29,1200,,,,,,,,,
1624,1916,0,West Oakland BART,build,0,1,0,0,,,,,-122.29340,37.80463,11672348472540,2020,,12,MR,93729,4686,74,1200,,,,,,,,,
1625,1917,0,West Oakland BART,build,0,1,0,0,,,,,-122.29286,37.80438,16789310430741,2020,,12,MR,165941,8297,131,1200,,,,,,,,,
1626,1918,0,West Oakland BART,build,0,1,0,0,,,,,-122.29214,37.80396,1723370302092,2020,,12,MR,128239,6412,102,1200,,,,,,,,,
1627,1919,0,West Oakland BART,build,0,1,0,0,,,,,-122.29342,37.80311,14883462780440,2020,,4,OF,689022,689022,0,1200,,,,,,,,,
1628,1920,0,West Oakland BART,build,0,1,0,0,,,,,-122.29227,37.80359,7230808176829,2020,,12,MR,42651,2133,34,1200,,,,,,,,,
1629,1921,0,West Oakland BART,build,0,1,0,0,,,,,-122.29132,37.80339,4843558158737,2020,,12,MR,52683,2634,42,1200,,,,,,,,,
1630,1922,0,West Oakland BART,build,0,1,0,0,,,,,-122.29076,37.80418,649987041818,2020,,12,MR,30124,1506,24,1200,,,,,,,,,
1631,1923,0,West Oakland BART,build,0,1,0,0,,,,,-122.29054,37.80271,14061476851880,2020,,12,MR,108217,5411,86,1200,,,,,,,,,
1632,1925,0,Ashby BART,build,0,1,0,0,,,,,-122.27038,37.85344,4579106041872,2020,,12,MR,583047,29152,462,1200,,,,,,,,,
1633,1930,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28287,37.87351,12592217229483,2020,,12,MR,202534,10127,160,1200,,,,,,,,,
1634,1931,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28390,37.87338,1494537467725,2020,,12,MR,335164,16758,265,1200,,,,,,,,,
1635,1932,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28296,37.87431,6370855439251,2020,,12,MR,196684,9834,156,1200,,,,,,,,,
1636,1933,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28400,37.87418,15441000392603,2020,,12,MR,325974,16299,258,1200,,,,,,,,,
1637,1934,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28551,37.87484,11196348619306,2020,,12,MR,132231,6612,105,1200,,,,,,,,,
1638,1935,0,North Berkeley BART,build,0,1,0,0,,,,,-122.28641,37.87521,10212738965533,2020,,12,MR,78218,3911,62,1200,,,,,,,,,
1639,1950,0,Lake Merritt BART,build,0,1,0,0,,,,,-122.26583,37.79751,9821784157779,2020,,4,OF,239966,239966,0,1200,,,,,,,,,
1640,1951,0,Lake Merritt BART,build,0,1,0,0,,,,,-122.26465,37.79705,13392016562898,2020,,12,MR,191041,9552,151,1200,,,,,,,,,
1641,1952,0,Lake Merritt BART,build,0,1,0,0,,,,,-122.26626,37.79682,138962273794,2020,,12,MR,214915,10746,170,1200,,,,,,,,,
1642,1953,0,Lake Merritt BART,build,0,1,0,0,,,,,-122.26396,37.79479,14379987460597,2020,,12,MR,596663,29833,472,1200,,,,,,,,,
1643,1954,0,Lake Merritt BART,build,0,1,0,0,,,,,-122.26129,37.79285,3871759023800,2020,,12,MR,546002,27300,432,1200,,,,,,,,,
1644,1975,0,Coliseum BART,add,0,1,0,0,,,,,-122.20129,37.75125,2912026364073,2020,,12,MR,6743382,674338,5058,1200,,,,,,,,,
1645,1976,0,Coliseum BART,build,0,1,0,0,,,,,-122.19911,37.74677,7336990555960,2020,,12,MR,1555839,155584,1167,1200,,,,,,,,,
1646,1977,0,Coliseum BART,build,0,1,0,0,,,,,-122.19734,37.74695,15479778528371,2020,,12,MR,2136003,213600,1602,1200,,,,,,,,,
1647,1978,0,Coliseum BART,build,0,1,0,0,,,,,-122.19723,37.74845,4710726864543,2020,,12,MR,311101,31110,233,1200,,,,,,,,,
1648,1979,0,Coliseum BART,build,0,1,0,0,,,,,-122.19751,37.75306,5036635713132,2020,,12,MR,301437,30144,226,1200,,,,,,,,,
1649,1980,0,Coliseum BART,build,0,1,0,0,,,,,-122.19647,37.75270,8887147649455,2020,,12,MR,85094,8509,64,1200,,,,,,,,,
1650,1981,0,Coliseum BART,build,0,1,0,0,,,,,-122.19678,37.75268,16651607759209,2020,,12,MR,54924,5492,41,1200,,,,,,,,,
1651,1982,0,Coliseum BART,build,0,1,0,0,,,,,-122.19695,37.75246,10603549766689,2020,,12,MR,60798,6080,46,1200,,,,,,,,,
1652,1983,0,Coliseum BART,build,0,1,0,0,,,,,-122.19721,37.75230,2859615195677,2020,,12,MR,86818,8682,65,1200,,,,,,,,,
1653,1984,0,Coliseum BART,build,0,1,0,0,,,,,-122.19804,37.75247,3053462792644,2020,,12,MR,138675,13867,104,1200,,,,,,,,,
1654,1985,0,Coliseum BART,build,0,1,0,0,,,,,-122.19803,37.75261,11298657695562,2020,,12,MR,122113,12211,92,1200,,,,,,,,,
1655,1986,0,Coliseum BART,build,0,1,0,0,,,,,-122.19890,37.75341,12635505739510,2020,,12,MR,224020,22402,168,1200,,,,,,,,,
1656,1987,0,Coliseum BART,build,0,1,0,0,,,,,-122.19805,37.75353,5228610088563,2020,,12,MR,286038,28604,215,1200,,,,,,,,,
1657,1988,0,Coliseum BART,build,0,1,0,0,,,,,-122.19862,37.75408,10609606914793,2020,,12,MR,213083,21308,160,1200,,,,,,,,,
1658,1989,0,Coliseum BART,build,0,1,0,0,,,,,-122.19917,37.75430,16454099199450,2020,,12,MR,280355,28036,210,1200,,,,,,,,,
1659,1990,0,Coliseum BART,build,0,1,0,0,,,,,-122.19907,37.75481,8749730281721,2020,,12,MR,66132,6613,50,1200,,,,,,,,,
1660,1991,0,Coliseum BART,build,0,1,0,0,,,,,-122.19988,37.75487,11100874076172,2020,,12,MR,614885,61489,461,1200,,,,,,,,,
1661,1992,0,Coliseum BART,build,0,1,0,0,,,,,-122.20103,37.75592,3631950662733,2020,,12,MR,850639,85064,638,1200,,,,,,,,,
1662,1993,0,Coliseum BART,build,0,1,0,0,,,,,-122.20331,37.75528,2112526500021,2020,,4,OF,799683,799683,0,1200,,,,,,,,,
1663,1994,0,Coliseum BART,build,0,1,0,0,,,,,-122.19770,37.74425,15371321857315,2020,,12,MR,1141315,114132,856,1200,,,,,,,,,
1664,1995,0,Coliseum BART,build,0,1,0,0,,,,,-122.19693,37.74529,1692973669053,2020,,12,MR,220060,22006,165,1200,,,,,,,,,
1665,1996,0,Coliseum BART,build,0,1,0,0,,,,,-122.19787,37.74543,12661982539676,2020,,12,MR,106002,10600,80,1200,,,,,,,,,
1666,1997,0,Coliseum BART,build,0,1,0,0,,,,,-122.19677,37.74901,3647839019639,2020,,12,MR,349763,34976,262,1200,,,,,,,,,
1667,1998,0,Coliseum BART,build,0,1,0,0,,,,,-122.19501,37.75381,1084677904204,2020,,12,MR,234100,23410,176,1200,,,,,,,,,
1668,1999,0,Coliseum BART,build,0,1,0,0,,,,,-122.19549,37.75431,14423075963702,2020,,12,MR,343187,34319,257,1200,,,,,,,,,
1669,2000,0,Coliseum BART,build,0,1,0,0,,,,,-122.19598,37.75480,3836059222346,2020,,12,MR,352761,35276,265,1200,,,,,,,,,
1670,2001,0,Coliseum BART,build,0,1,0,0,,,,,-122.19696,37.75509,11288692872954,2020,,12,MR,181210,18121,136,1200,,,,,,,,,
1671,2025,0,Bayfair BART,build,0,1,0,0,,,,,-122.12916,37.69732,10942417729873,2020,,12,MR,114384,5719,91,1200,,,,,,,,,
1672,2026,0,Bayfair BART,build,0,1,0,0,,,,,-122.12849,37.69693,16695344166313,2020,,12,MR,204775,10239,162,1200,,,,,,,,,
1673,2027,0,Bayfair BART,build,0,1,0,0,,,,,-122.12767,37.69644,15018615534916,2020,,12,MR,209454,10473,166,1200,,,,,,,,,
1674,2028,0,Bayfair BART,build,0,1,0,0,,,,,-122.12700,37.69663,15111777890460,2020,,12,MR,153210,7660,121,1200,,,,,,,,,
1675,2029,0,Bayfair BART,build,0,1,0,0,,,,,-122.12810,37.69739,14192369271084,2020,,12,MR,259496,12975,205,1200,,,,,,,,,
1676,2030,0,Bayfair BART,build,0,1,0,0,,,,,-122.12600,37.69748,13018121626377,2020,,12,MR,1495795,74790,1184,1200,,,,,,,,,
1677,2031,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12687,37.69842,2327109103561,2020,,12,MR,229178,22918,172,1200,,,,,,,,,
1678,2032,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12857,37.69849,14153727093149,2020,,12,MR,13899,0,12,1200,,,,,,,,,
1679,2033,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12602,37.70063,4904704651890,2020,,12,MR,5485617,548562,4114,1200,,,,,,,,,
1680,2034,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12899,37.69904,9929842057025,2020,,12,MR,218993,21899,164,1200,,,,,,,,,
1681,2035,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12679,37.69916,11489050207495,2020,,12,MR,1239752,123975,930,1200,,,,,,,,,
1682,2036,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12802,37.70009,13184256452835,2020,,12,MR,135014,13501,101,1200,,,,,,,,,
1683,2037,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12602,37.70063,4904704651890,2020,,12,MR,5485617,548562,4114,1200,,,,,,,,,
1684,2038,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12875,37.70118,8846906101102,2020,,12,MR,961773,96177,721,1200,,,,,,,,,
1685,2039,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12347,37.70102,16337721765643,2020,,12,MR,117559,11756,88,1200,,,,,,,,,
1686,2040,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12292,37.70053,11493057023607,2020,,12,MR,259858,25986,195,1200,,,,,,,,,
1687,2041,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12347,37.70034,370805784332,2020,,12,MR,105638,10564,79,1200,,,,,,,,,
1688,2042,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12290,37.69933,1251778768783,2020,,4,OF,278302,278302,0,1200,,,,,,,,,
1689,2043,main mall,Bayfair BART,build,0,1,0,0,,,,,-122.12346,37.69934,3321678153744,2020,,12,MR,262818,13141,208,1200,,,,,,,,,
1690,2050,0,Fremont BART,build,0,1,0,0,,,,,-121.97785,37.55941,4914503966325,2020,,12,MR,747546,37377,592,1200,,,,,,,,,
1691,2051,0,Fremont BART,build,0,1,0,0,,,,,-121.97754,37.55847,14078522326665,2020,,12,MR,801611,40081,635,1200,,,,,,,,,
1692,2052,0,Fremont BART,build,0,1,0,0,,,,,-121.97529,37.55734,533399943229,2020,,12,MR,561137,28057,444,1200,,,,,,,,,
1693,2053,0,Fremont BART,build,0,1,0,0,,,,,-121.97576,37.55664,4290411132610,2020,,12,MR,869638,43482,688,1200,,,,,,,,,
1694,2054,0,Fremont BART,build,0,1,0,0,,,,,-121.97703,37.55736,11126744066505,2020,,12,MR,438020,21901,347,1200,,,,,,,,,
1695,2075,0,El Cerrito BART,build,0,1,0,0,,,,,-122.29939,37.90401,13209780585726,2020,,12,MR,201638,10082,160,1200,,,,,,,,,
1696,2076,0,El Cerrito BART,build,0,1,0,0,,,,,-122.29871,37.90282,12530636962569,2020,,12,MR,208392,10420,165,1200,,,,,,,,,
1697,2077,0,El Cerrito BART,build,0,1,0,0,,,,,-122.29926,37.90255,15193889904349,2020,,12,MR,212882,10644,169,1200,,,,,,,,,
1698,2078,0,El Cerrito BART,build,0,1,0,0,,,,,-122.29983,37.90231,13484827545810,2020,,12,MR,362894,18145,287,1200,,,,,,,,,
1699,2079,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29862,37.90154,6618958231825,2020,,12,MR,76780,5759,59,1200,,,,,,,,,
1700,2080,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29933,37.90121,666631963325,2020,,12,MR,175647,13174,135,1200,,,,,,,,,
1701,2081,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29888,37.90091,7404218332636,2020,,4,OF,348121,348121,0,1200,,,,,,,,,
1702,2082,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29863,37.90024,12047476601013,2020,,12,MR,863499,64762,666,1200,,,,,,,,,
1703,2083,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.30021,37.90097,15171110318640,2020,,12,MR,101803,7635,78,1200,,,,,,,,,
1704,2084,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29996,37.90055,2132524336957,2020,,12,MR,97486,7311,75,1200,,,,,,,,,
1705,2085,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.30067,37.89985,11231129745071,2020,,12,MR,703039,52728,542,1200,,,,,,,,,
1706,2086,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29951,37.89872,3507525531146,2020,,12,MR,1000974,75073,772,1200,,,,,,,,,
1707,2087,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.30001,37.89930,6720728020593,2020,,12,MR,78090,5857,60,1200,,,,,,,,,
1708,2088,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29982,37.89891,7361714352493,2020,,12,MR,95497,7162,74,1200,,,,,,,,,
1709,2089,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29881,37.89925,14503671667585,2020,,12,MR,178841,13413,138,1200,,,,,,,,,
1710,2090,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29788,37.89955,8590828587039,2020,,12,MR,217218,16291,167,1200,,,,,,,,,
1711,2091,mall,El Cerrito BART,build,0,1,0,0,,,,,-122.29715,37.89942,7760468369295,2020,,12,MR,483065,36230,372,1200,,,,,,,,,
1712,3000,0,Del Norte BART,build,0,1,0,0,,,,,-122.31598,37.92535,2479986217998,2020,,12,MR,676805,33840,536,1200,,,,,,,,,
1713,3001,0,Del Norte BART,build,0,1,0,0,,,,,-122.31736,37.92660,4230115421904,2020,,12,MR,207549,10377,164,1200,,,,,,,,,
1714,3002,0,Del Norte BART,build,0,1,0,0,,,,,-122.31779,37.92655,9121100924085,2020,,12,MR,55095,2755,44,1200,,,,,,,,,
1715,3003,0,Del Norte BART,build,0,1,0,0,,,,,-122.31877,37.92653,551214194520,2020,,12,MR,52032,2602,41,1200,,,,,,,,,
1716,3004,0,Del Norte BART,build,0,1,0,0,,,,,-122.31854,37.92653,13919315918996,2020,,12,MR,18331,917,15,1200,,,,,,,,,
1717,3005,0,Del Norte BART,build,0,1,0,0,,,,,-122.31838,37.92606,16914785514145,2020,,12,MR,205229,10261,162,1200,,,,,,,,,
1718,3006,0,Del Norte BART,build,0,1,0,0,,,,,-122.31726,37.92476,6041143238278,2020,,12,MR,644581,32229,510,1200,,,,,,,,,
1719,3007,0,Del Norte BART,build,0,1,0,0,,,,,-122.31582,37.92285,15460758970423,2020,,12,MR,907556,45378,718,1200,,,,,,,,,
1720,3025,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37777,37.82608,17574746572040,2020,,12,MR,789635,39482,625,1200,,,,,,,,,
1721,3026,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37803,37.82746,3480691659170,2020,,12,MR,545793,27290,432,1200,,,,,,,,,
1722,3027,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37766,37.82842,11134497379846,2020,,12,MR,423183,21159,335,1200,,,,,,,,,
1723,3028,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37592,37.82809,14904001420735,2020,,12,MR,813941,40697,644,1200,,,,,,,,,
1724,3029,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37415,37.82817,6100304069710,2020,,12,MR,782873,39144,620,1200,,,,,,,,,
1725,3030,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37388,37.82673,9220919226847,2020,,12,MR,771151,38558,610,1200,,,,,,,,,
1726,3031,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37270,37.82760,14774962263757,2020,,12,MR,802702,40135,635,1200,,,,,,,,,
1727,3032,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37219,37.82686,7478136134542,2020,,12,MR,663584,33179,525,1200,,,,,,,,,
1728,3033,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37631,37.83022,7301018625842,2020,,12,MR,1049196,52460,831,1200,,,,,,,,,
1729,3034,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37362,37.83066,16318665248582,2020,,12,MR,1202014,60101,952,1200,,,,,,,,,
1730,3036,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37205,37.82990,3641794792230,2020,,12,MR,966900,48345,765,1200,,,,,,,,,
1731,3037,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37195,37.82549,2873451821051,2020,,12,MR,762581,38129,604,1200,,,,,,,,,
1732,3039,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36974,37.82373,6896980661483,2020,,12,MR,1851972,92599,1466,1200,,,,,,,,,
1733,3040,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36933,37.82173,8488613193362,2020,,12,MR,1269428,63471,1005,1200,,,,,,,,,
1734,3041,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36823,37.82112,2185372708238,2020,,12,MR,770260,38513,610,1200,,,,,,,,,
1735,3042,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36730,37.82023,7384092283559,2020,,12,MR,752557,37628,596,1200,,,,,,,,,
1736,3043,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36581,37.81922,10259143642401,2020,,12,MR,1249818,62491,989,1200,,,,,,,,,
1737,3044,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36944,37.81772,2432929072264,2020,,12,MR,1256272,62814,995,1200,,,,,,,,,
1738,3045,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37040,37.81948,14820664398570,2020,,12,MR,1406677,70334,1114,1200,,,,,,,,,
1739,3046,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37216,37.82222,345609129031,2020,,12,MR,2152731,107637,1704,1200,,,,,,,,,
1740,3047,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37477,37.82544,497905158462,2020,,12,MR,1018932,50947,807,1200,,,,,,,,,
1741,3048,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37516,37.82182,16781017571300,2020,,12,MR,670832,33542,531,1200,,,,,,,,,
1742,3049,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37353,37.81947,4788391194781,2020,,12,MR,491345,24567,389,1200,,,,,,,,,
1743,3050,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.37212,37.81833,8723287523796,2020,,12,MR,604314,30216,478,1200,,,,,,,,,
1744,3051,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36448,37.82000,6505203132851,2020,,12,MR,721380,36069,571,1200,,,,,,,,,
1745,3052,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36379,37.82154,9262523026250,2020,,12,MR,509826,25491,404,1200,,,,,,,,,
1746,3053,0,Treasure Island Add-On,build,0,1,0,0,,,,,-122.36487,37.82365,12998547687050,2020,,12,MR,852309,42615,675,1200,,,,,,,,,
