pba50zoningmodcat,FREQUENCY,SUM_ACRES,manual_county,ZONE_ID,juris_id,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat
unapNANANANAexp2_npsfd,22,120.9957734,55,1308,unap,NA,NA,NA,NA,exp2_np,sfd,,,,,0,0,,,
usclNANADRNAexp2_npNA,2,8.768987236,85,696,uscl,NA,NA,DR,NA,exp2_np,NA,,,,,0,0,,,
usclNANAHRADRNAexp2_npsfd,2,3.516511529,85,696,uscl,NA,NA,HRADR,NA,exp2_np,sfd,,,,,0,0,,,
usclNANANANAexp2_npNA,8,149.8906571,85,706,uscl,NA,NA,NA,NA,exp2_np,NA,,,,,0,0,,,
usolGGNADRNAexp2_npNA,1,19.40083739,95,1270,usol,GG,NA,DR,NA,exp2_np,NA,,,,,0,0,,,
usolNANADRNAexp2_npNA,4,173.0612449,95,1270,usol,NA,NA,DR,NA,exp2_np,NA,,,,,0,0,,,
usolNANANANAexp2_npNA,2,440.1777476,95,1287,usol,NA,NA,NA,NA,exp2_np,NA,,,,,0,0,,,
usonNANADRNAexp2_npNA,211,4892.062158,97,1382,uson,NA,NA,DR,NA,exp2_np,NA,,,,,0,0,,,
usonNANADRNAexp2_npsfd,236,532.8682963,97,1370,uson,NA,NA,DR,NA,exp2_np,sfd,,,,,0,0,,,
usonNANAHRANAexp2_npNA,22,16.98936909,97,1328,uson,NA,NA,HRA,NA,exp2_np,NA,,,,,0,0,,,
usonNANAHRANAexp2_npsfd,20,17.11273034,97,1386,uson,NA,NA,HRA,NA,exp2_np,sfd,,,,,0,0,,,
usonNANAHRADRNAexp2_npNA,3,3.858419418,97,1383,uson,NA,NA,HRADR,NA,exp2_np,NA,,,,,0,0,,,
usonNANAHRADRNAexp2_npsfd,7,7.02807163,97,1383,uson,NA,NA,HRADR,NA,exp2_np,sfd,,,,,0,0,,,
usonNANANANAexp2_npNA,66,1267.342033,97,1381,uson,NA,NA,NA,NA,exp2_np,NA,,,,,0,0,,,
usonNANANANAexp2_npsfd,108,468.8912352,97,1381,uson,NA,NA,NA,NA,exp2_np,sfd,,,,,0,0,,,
ualaNANADRNAexp3_auNA,85,5204.620705,1,715,uala,NA,NA,DR,NA,exp3_au,NA,,,,,0,0,,,
ualaNANADRNAexp3_ausfd,49,610.0998277,1,715,uala,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
ualaNANANANAexp3_auNA,5,11.35295184,1,716,uala,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
ualaNANANANAexp3_ausfd,7,17.03161419,1,716,uala,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
ualaNAtra3DRNAexp3_auNA,1,0.040687481,1,720,uala,NA,tra3,DR,NA,exp3_au,NA,,,,,0,0,,,
ucncNANADRNAexp3_auNA,89,189.240062,13,1176,ucnc,NA,NA,DR,NA,exp3_au,NA,,,,,0,0,,,
ucncNANADRNAexp3_ausfd,11,5.019187873,13,1181,ucnc,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
ucncNANAHRADRNAexp3_auNA,1,14.75111347,13,1177,ucnc,NA,NA,HRADR,NA,exp3_au,NA,,,,,0,0,,,
ucncNANAHRADRNAexp3_ausfd,1,1.037894414,13,1177,ucnc,NA,NA,HRADR,NA,exp3_au,sfd,,,,,0,0,,,
umarNANADRNAexp3_auNA,20,28.27877573,41,1406,umar,NA,NA,DR,NA,exp3_au,NA,,,,,0,0,,,
umarNANADRNAexp3_ausfd,619,150.5699971,41,1406,umar,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
umarNANAHRADRNAexp3_auNA,1,0.718757035,41,1405,umar,NA,NA,HRADR,NA,exp3_au,NA,,,,,0,0,,,
umarNANANANAexp3_auNA,5,7.886503144,41,1404,umar,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
umarNANANANAexp3_ausfd,1,0.398769792,41,1404,umar,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
unapNANADRppaexp3_auNA,2,4.900163674,55,1292,unap,NA,NA,DR,ppa,exp3_au,NA,IW,,,2,,,,,
unapNANADRppaexp3_ausfd,1,1.244815194,55,1292,unap,NA,NA,DR,ppa,exp3_au,sfd,IW,,,2,,,,,
unapNANADRNAexp3_ausfd,2,24.94070716,55,1291,unap,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
unapNANAHRANAexp3_auNA,3,2.141805421,55,1311,unap,NA,NA,HRA,NA,exp3_au,NA,,,,,0,0,,,
unapNANAHRANAexp3_ausfd,13,24.88027024,55,1311,unap,NA,NA,HRA,NA,exp3_au,sfd,,,,,0,0,,,
unapNANANANAexp3_auNA,7,37.14576957,55,1291,unap,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
unapNANANANAexp3_ausfd,9,53.26665486,55,1296,unap,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
usclNANADRNAexp3_ausfd,1,2.450436858,85,711,uscl,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
usclNANAHRADRNAexp3_auNA,2,2.318827264,85,347,uscl,NA,NA,HRADR,NA,exp3_au,NA,,,,,0,0,,,
usclNANANANAexp3_auNA,455,3630.02387,85,712,uscl,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
usclNANANANAexp3_ausfd,242,575.641397,85,713,uscl,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
usclNAtra3NANAexp3_auNA,11,81.07882681,85,702,uscl,NA,tra3,NA,NA,exp3_au,NA,,,,,0,0,,,
usclNAtra3NANAexp3_ausfd,7,55.08339968,85,712,uscl,NA,tra3,NA,NA,exp3_au,sfd,,,,,0,0,,,
usolNANADRNAexp3_auNA,787,61067.83091,95,1249,usol,NA,NA,DR,NA,exp3_au,NA,,,,,0,0,,,
usolNANADRNAexp3_ausfd,896,7149.639586,95,1279,usol,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
usolNANAHRADRNAexp3_auNA,13,194.9982868,95,1290,usol,NA,NA,HRADR,NA,exp3_au,NA,,,,,0,0,,,
usolNANAHRADRNAexp3_ausfd,21,6.552040185,95,1290,usol,NA,NA,HRADR,NA,exp3_au,sfd,,,,,0,0,,,
usolNANANANAexp3_auNA,736,53408.95957,95,1287,usol,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
usolNANANANAexp3_ausfd,22,427.8717879,95,1287,usol,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
usonNANADRNAexp3_auNA,626,9563.060972,97,1393,uson,NA,NA,DR,NA,exp3_au,NA,,,,,0,0,,,
usonNANADRNAexp3_ausfd,821,2284.294037,97,1393,uson,NA,NA,DR,NA,exp3_au,sfd,,,,,0,0,,,
usonNANAHRANAexp3_auNA,182,292.4956335,97,1387,uson,NA,NA,HRA,NA,exp3_au,NA,,,,,0,0,,,
usonNANAHRANAexp3_ausfd,338,451.9916503,97,1388,uson,NA,NA,HRA,NA,exp3_au,sfd,,,,,0,0,,,
usonNANAHRADRNAexp3_auNA,29,49.82354093,97,1392,uson,NA,NA,HRADR,NA,exp3_au,NA,,,,,0,0,,,
usonNANAHRADRNAexp3_ausfd,36,56.11134475,97,1392,uson,NA,NA,HRADR,NA,exp3_au,sfd,,,,,0,0,,,
usonNANANANAexp3_auNA,862,6484.772314,97,1387,uson,NA,NA,NA,NA,exp3_au,NA,,,,,0,0,,,
usonNANANANAexp3_ausfd,885,3007.105634,97,1328,uson,NA,NA,NA,NA,exp3_au,sfd,,,,,0,0,,,
ualaNANADRNAexpmaxNA,17,952.7669927,1,715,uala,NA,NA,DR,NA,expmax,NA,,,,,0,0,,,
ualaNANADRNAexpmaxsfd,9,145.4648456,1,715,uala,NA,NA,DR,NA,expmax,sfd,,,,,0,0,,,
ucncNANADRNAexpmaxNA,8,43.66369069,13,1181,ucnc,NA,NA,DR,NA,expmax,NA,,,,,0,0,,,
umarNANADRNAexpmaxNA,15,920.5566581,41,1415,umar,NA,NA,DR,NA,expmax,NA,,,,,0,0,,,
umarNANADRNAexpmaxsfd,1,11.15602321,41,1415,umar,NA,NA,DR,NA,expmax,sfd,,,,,0,0,,,
usolNANADRNAexpmaxNA,176,18532.28671,95,1290,usol,NA,NA,DR,NA,expmax,NA,,,,,0,0,,,
usolNANADRNAexpmaxsfd,95,594.8792751,95,1286,usol,NA,NA,DR,NA,expmax,sfd,,,,,0,0,,,
usolNANAHRADRNAexpmaxNA,8,2.732558669,95,1290,usol,NA,NA,HRADR,NA,expmax,NA,,,,,0,0,,,
usolNANAHRADRNAexpmaxsfd,6,3.431160063,95,1290,usol,NA,NA,HRADR,NA,expmax,sfd,,,,,0,0,,,
usolNANANANAexpmaxNA,357,29175.2025,95,1287,usol,NA,NA,NA,NA,expmax,NA,,,,,0,0,,,
usolNANANANAexpmaxsfd,3,175.3524207,95,1287,usol,NA,NA,NA,NA,expmax,sfd,,,,,0,0,,,
ualaNANADRNAexpmax_npNA,104,10589.20371,1,715,uala,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
ualaNANADRNAexpmax_npsfd,77,2013.825963,1,715,uala,NA,NA,DR,NA,expmax_np,sfd,,,,,0,0,,,
ualaNANANANAexpmax_npNA,2,40.00011227,1,723,uala,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
ucncNANADRNAexpmax_npNA,197,12850.35096,13,1177,ucnc,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
ucncNANADRNAexpmax_npsfd,29,166.331026,13,1177,ucnc,NA,NA,DR,NA,expmax_np,sfd,,,,,0,0,,,
ucncNANAHRADRNAexpmax_npsfd,5,25.98894374,13,1177,ucnc,NA,NA,HRADR,NA,expmax_np,sfd,,,,,0,0,,,
ucncNANANANAexpmax_npNA,81,889.3647236,13,1179,ucnc,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
ucncNANANANAexpmax_npsfd,64,240.7204354,13,1179,ucnc,NA,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,
umarNANADRNAexpmax_npNA,36,3494.107858,41,1415,umar,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
umarNANADRNAexpmax_npsfd,4,33.86576512,41,1415,umar,NA,NA,DR,NA,expmax_np,sfd,,,,,0,0,,,
umarNANANANAexpmax_npNA,1,18.44685873,41,1404,umar,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
unapNANAHRANAexpmax_npNA,3,1.305620237,55,1311,unap,NA,NA,HRA,NA,expmax_np,NA,,,,,0,0,,,
unapNANAHRANAexpmax_npsfd,16,10.2002425,55,1311,unap,NA,NA,HRA,NA,expmax_np,sfd,,,,,0,0,,,
unapNANANANAexpmax_npNA,91,3088.214103,55,1311,unap,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
unapNANANANAexpmax_npsfd,158,567.582558,55,1311,unap,NA,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,
usclNANANANAexpmax_npNA,10,842.4390571,85,706,uscl,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
usolGGNANANAexpmax_npNA,5,102.2467977,95,1271,usol,GG,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
usolGGNANANAexpmax_npsfd,2,2.323347155,95,1271,usol,GG,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,
usolNANADRNAexpmax_npNA,22,8080.98283,95,1290,usol,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
usolNANAHRADRNAexpmax_npNA,1,46.01931561,95,1290,usol,NA,NA,HRADR,NA,expmax_np,NA,,,,,0,0,,,
usolNANANANAexpmax_npNA,7,719.3514506,95,1287,usol,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
usolNANANANAexpmax_npsfd,1,5.441285814,95,1271,usol,NA,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,
unapNANADRNAexpmax_npNA,3,409.7906909,97,1324,unap,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
usonNANADRNAexpmax_npNA,699,30872.93511,97,1393,uson,NA,NA,DR,NA,expmax_np,NA,,,,,0,0,,,
usonNANADRNAexpmax_npsfd,536,1725.960291,97,1393,uson,NA,NA,DR,NA,expmax_np,sfd,,,,,0,0,,,
usonNANAHRANAexpmax_npNA,12,442.5124186,97,1328,uson,NA,NA,HRA,NA,expmax_np,NA,,,,,0,0,,,
usonNANAHRANAexpmax_npsfd,3,2.961067327,97,1328,uson,NA,NA,HRA,NA,expmax_np,sfd,,,,,0,0,,,
usonNANAHRADRNAexpmax_npNA,7,4.189003538,97,1392,uson,NA,NA,HRADR,NA,expmax_np,NA,,,,,0,0,,,
usonNANAHRADRNAexpmax_npsfd,9,6.629972673,97,1392,uson,NA,NA,HRADR,NA,expmax_np,sfd,,,,,0,0,,,
usonNANANANAexpmax_npNA,351,18628.00607,97,1400,uson,NA,NA,NA,NA,expmax_np,NA,,,,,0,0,,,
usonNANANANAexpmax_npsfd,108,503.0392821,97,1328,uson,NA,NA,NA,NA,expmax_np,sfd,,,,,0,0,,,
alamGGNAHRANAinNA,1561,350.6782706,1,952,alam,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,3
alamGGNAHRANAinsfd,1973,206.5660497,1,957,alam,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,3
alamGGNAHRADRNAinNA,1551,268.5217187,1,953,alam,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,3
alamGGNAHRADRNAinsfd,710,83.15452454,1,958,alam,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,3
alamGGNANANAinNA,284,51.33810394,1,961,alam,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,3
alamGGNANANAinsfd,55,5.191538023,1,961,alam,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,3
alamGGtra3HRANAinNA,2913,635.4930684,1,960,alam,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
alamGGtra3HRANAinsfd,2602,280.1917039,1,951,alam,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
alamGGtra3HRADRNAinNA,699,133.4794691,1,953,alam,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
alamGGtra3HRADRNAinsfd,514,56.7315011,1,963,alam,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,3
alamGGtra3NANAinNA,623,680.8839392,1,949,alam,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,3
alamGGtra3NANAinsfd,298,29.84349246,1,948,alam,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,3
alamGGtra3c2HRANAinNA,16,22.06584912,1,960,alam,GG,tra3c2,HRA,NA,in,NA,HM,,50,2.5,,,,,3
alamGGtra3c2NANAinNA,2,7.914514079,1,961,alam,GG,tra3c2,NA,NA,in,NA,HM,,35,2,,,,,3
albaGGNAHRANAinNA,124,37.23129198,1,1034,alba,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,3
albaGGNAHRANAinsfd,720,73.23156326,1,1034,alba,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,3
albaGGtra2HRANAinNA,123,27.85634159,1,1039,alba,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,3
albaGGtra2HRANAinsfd,254,24.07009921,1,1036,alba,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,3
albaGGtra3HRANAinNA,695,138.6440349,1,1036,alba,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
albaGGtra3HRANAinsfd,1929,172.9294569,1,1034,alba,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
albaGGtra3NANAinNA,1,1.391519897,1,1038,alba,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,3
berkGGNADRNAinNA,15,2.65567294,1,1007,berk,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,3
berkGGNADRNAinsfd,4,0.443252744,1,1007,berk,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,3
berkGGNAHRANAinNA,502,108.5744672,1,1026,berk,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,3
berkGGNAHRANAinsfd,2655,329.5552511,1,1032,berk,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,3
berkGGNAHRADRNAinNA,443,80.84417501,1,1027,berk,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,3
berkGGNAHRADRNAinsfd,1897,283.7384159,1,1027,berk,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,3
berkGGtra2DRNAinNA,508,138.5266069,1,1009,berk,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,3
berkGGtra2DRNAinsfd,16,1.980612741,1,1009,berk,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,3
berkGGtra2HRANAinNA,2272,361.232512,1,1016,berk,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,3
berkGGtra2HRANAinsfd,2262,219.5673657,1,1017,berk,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra2HRADRNAinNA,719,112.7718957,1,1022,berk,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,3
berkGGtra2HRADRNAinsfd,414,41.5087559,1,1022,berk,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra2NANAinNA,1,0.154960423,1,995,berk,GG,tra2,NA,NA,in,NA,HM,,75,2,,,,,3
berkGGtra2NANAinsfd,3,0.054699127,1,995,berk,GG,tra2,NA,NA,in,sfd,HM,,35,1.5,,,,,3
berkGGtra3DRNAinNA,282,78.48259481,1,1007,berk,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,3
berkGGtra3DRNAinsfd,34,5.925264488,1,1007,berk,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,3
berkGGtra3HRANAinNA,2403,339.6156778,1,1017,berk,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
berkGGtra3HRANAinsfd,2990,294.3373164,1,1025,berk,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra3HRADRNAinNA,519,82.73235627,1,1015,berk,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
berkGGtra3HRADRNAinsfd,320,29.78621007,1,1027,berk,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra3NANAinNA,78,16.55046137,1,1014,berk,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,3
berkGGtra3NANAinsfd,35,3.876054676,1,994,berk,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,3
berkGGtra3c2HRANAinNA,216,29.39319275,1,1024,berk,GG,tra3c2,HRA,NA,in,NA,HM,,50,2.5,,,,,3
berkGGtra3c2HRANAinsfd,113,13.1131036,1,1024,berk,GG,tra3c2,HRA,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra3c2HRADRNAinNA,191,33.8984899,1,1015,berk,GG,tra3c2,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
berkGGtra3c2HRADRNAinsfd,130,13.86927946,1,1015,berk,GG,tra3c2,HRADR,NA,in,sfd,HM,,50,2,,,,,3
berkGGtra3c2NANAinNA,19,15.58395168,1,1014,berk,GG,tra3c2,NA,NA,in,NA,HM,,35,2,,,,,3
berkGGtra3c2NANAinsfd,1,1.707978409,1,1014,berk,GG,tra3c2,NA,NA,in,sfd,HM,,35,2,,,,,3
dublGGNADRNAinNA,2,14.39075955,1,729,dubl,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,
dublGGNADRNAinsfd,2,17.80035164,1,729,dubl,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,
dublGGNAHRANAinNA,66,21.58953889,1,734,dubl,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,
dublGGNAHRANAinsfd,10,5.025184756,1,734,dubl,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,
dublGGNAHRADRNAinNA,47,5.021628966,1,730,dubl,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
dublGGNAHRADRNAinsfd,23,3.06495839,1,730,dubl,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
dublGGtra2DRNAinNA,9,52.95595855,1,730,dubl,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
dublGGtra2HRANAinNA,93,199.4574034,1,733,dubl,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,
dublGGtra2HRANAinsfd,1,3.54728737,1,733,dubl,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,
dublGGtra2HRADRNAinNA,17,51.83975703,1,734,dubl,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,
dublGGtra3DRNAinNA,19,346.1298693,1,729,dubl,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
dublGGtra3DRNAinsfd,1,42.30776587,1,729,dubl,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
dublGGtra3HRANAinNA,87,90.90546111,1,733,dubl,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,
dublGGtra3HRANAinsfd,30,1.7558652,1,733,dubl,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,
dublGGtra3HRADRNAinNA,648,428.1684514,1,730,dubl,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,
dublGGtra3HRADRNAinsfd,511,68.43054835,1,730,dubl,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,
elceGGtra3HRANAinNA,1,0.996095348,1,1039,elce,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,
emerGGtra3DRNAinNA,60,21.53264321,1,991,emer,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,3
emerGGtra3NANAinNA,217,165.0538931,1,991,emer,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,3
emerGGtra3NANAinsfd,7,1.162131602,1,977,emer,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,3
emerGGtra3c2DRNAinNA,188,123.6902025,1,991,emer,GG,tra3c2,DR,NA,in,NA,HM,,35,2,,,,,3
emerGGtra3c2NANAinNA,113,137.5986452,1,991,emer,GG,tra3c2,NA,NA,in,NA,HM,,35,2,,,,,3
fremGGNADRNAinNA,318,677.888028,1,763,frem,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,
fremGGNADRNAinsfd,293,40.63803968,1,760,frem,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,
fremGGNAHRANAinNA,670,692.2262415,1,756,frem,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,
fremGGNAHRANAinsfd,835,126.5554245,1,749,frem,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,
fremGGNAHRADRNAinNA,1170,397.2519831,1,799,frem,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
fremGGNAHRADRNAinsfd,1956,278.0915788,1,789,frem,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
fremGGNANANAinNA,54,41.9012372,1,785,frem,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
fremGGNANANAinsfd,120,21.96802234,1,785,frem,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
fremGGtra2DRNAinNA,85,384.9056078,1,752,frem,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
fremGGtra2HRANAinNA,1164,586.5342415,1,778,frem,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,
fremGGtra2HRANAinsfd,918,166.2656165,1,761,frem,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,
fremGGtra2HRADRNAinNA,11,15.27217786,1,763,frem,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,
fremGGtra2HRADRNAinsfd,87,15.76545119,1,779,frem,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,
fremGGtra2NANAinsfd,1,13.552279,1,778,frem,GG,tra2,NA,NA,in,sfd,HM,,35,1.5,,,,,
fremGGtra3DRNAinNA,282,50.43910904,1,750,frem,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
fremGGtra3DRNAinsfd,18,2.698515018,1,750,frem,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
fremGGtra3HRADRNAinNA,3,0.55714348,1,748,frem,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,
fremGGtra3HRADRNAinsfd,108,16.45893929,1,748,frem,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,
fremGGtra3NANAinNA,2,0.102990936,1,612,frem,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
fremGGtra3c2HRANAinNA,117,58.28184652,1,776,frem,GG,tra3c2,HRA,NA,in,NA,HM,,50,2.5,,,,,
fremGGtra3c2HRANAinsfd,314,46.26026304,1,784,frem,GG,tra3c2,HRA,NA,in,sfd,HM,,50,2,,,,,
fremGGtra3c2HRADRNAinNA,51,28.07374344,1,775,frem,GG,tra3c2,HRADR,NA,in,NA,HM,,50,2.5,,,,,
fremGGtra3c2HRADRNAinsfd,58,14.09297861,1,775,frem,GG,tra3c2,HRADR,NA,in,sfd,HM,,50,2,,,,,
fremGGtra3c2NANAinNA,415,186.4989029,1,774,frem,GG,tra3c2,NA,NA,in,NA,HM,,35,2,,,,,
fremGGtra3c2NANAinsfd,281,42.37758589,1,774,frem,GG,tra3c2,NA,NA,in,sfd,HM,,35,2,,,,,
haywGGNADRNAinNA,43,35.57225029,1,820,hayw,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,
haywGGNADRNAinsfd,15,5.757822622,1,820,hayw,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,
haywGGNANANAinNA,223,173.0018119,1,824,hayw,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
haywGGNANANAinsfd,170,35.88628642,1,828,hayw,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
haywGGtra2DRNAinNA,181,196.8064308,1,820,hayw,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
haywGGtra2DRNAinsfd,390,50.27103142,1,806,hayw,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,
haywGGtra2NANAinNA,1389,331.4476952,1,839,hayw,GG,tra2,NA,NA,in,NA,HM,,75,2,,,,,
haywGGtra2NANAinsfd,958,137.7380007,1,819,hayw,GG,tra2,NA,NA,in,sfd,HM,,35,1.5,,,,,
haywGGtra3NANAinNA,208,118.7242347,1,839,hayw,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
haywGGtra3NANAinsfd,54,7.934299721,1,824,hayw,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,
haywGGtra3c2NANAinNA,110,73.61602689,1,828,hayw,GG,tra3c2,NA,NA,in,NA,HM,,35,2,,,,,
haywGGtra3c2NANAinsfd,352,32.53639054,1,828,hayw,GG,tra3c2,NA,NA,in,sfd,HM,,35,2,,,,,
livrGGNAHRADRNAinNA,54,53.47923132,1,724,livr,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
livrGGNAHRADRNAinsfd,6,0.688705396,1,724,livr,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
livrGGNANANAinNA,153,498.1619385,1,718,livr,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
livrGGNANANAinsfd,3,3.633501902,1,718,livr,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
livrGGtra3DRNAinNA,278,485.3302621,1,715,livr,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
livrGGtra3DRNAinsfd,262,91.14386858,1,717,livr,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
