TAZ,shrq1_2010,shrq2_2010,shrq3_2010,shrq4_2010,shrw0_2010,shrw1_2010,shrw2_2010,shrw3_2010,shra1_2010,shra2_2010,shra3_2010,shra4_2010,shrn_2010,shry_2010,qmn,qsd,wmn,wsd,amn,asd
114,0.055909091,0.134572193,0.229812834,0.579705882,0.155534759,0.435855615,0.275053476,0.13355615,0.200190658,0.188751192,0.477597712,0.133460439,0.708502674,0.291497326," 97,743 "," 10,640,775 ", 1.42670 , 79 , 45 ," 6,842 "
115,0.115882353,0.403431373,0.180261438,0.300424837,0.155527958,0.435863917,0.275041668,0.133566456,0.18940248,0.204058625,0.487034949,0.119503946,0.708496732,0.291503268," 71,867 "," 3,929,444 ", 1.42672 , 65 , 44 ," 5,871 "
116,0.476949153,0.225811138,0.154382567,0.142857143,0.316513317,0.332033898,0.280072639,0.071380145,0.287568306,0.245218579,0.370901639,0.096311475,0.543970944,0.456029056," 47,523 "," 1,615,904 ", 1.12773 , 83 , 44 ," 6,481 "
117,0.215270936,0.32679803,0.379655172,0.078275862,0.316519298,0.332036157,0.280066993,0.071377552,0.281118881,0.238461538,0.367132867,0.113286713,0.543965517,0.456034483," 58,092 "," 4,066,308 ", 1.12772 , 82 , 45 ," 6,286 "
118,0.22242346,0.051598235,0.197510645,0.52846766,0.130867052,0.314990366,0.42283237,0.131310212,0.161521895,0.212491027,0.521177315,0.104809763,0.754816956,0.245183044," 87,518 "," 13,521,873 ", 1.59398 , 157 , 43 ," 10,075 "
119,0.038617162,0.231702971,0.233736556,0.495943311,0.130859539,0.314989518,0.422830189,0.131320755,0.171503958,0.175901495,0.54001759,0.112576957,0.754821803,0.245178197," 91,698 "," 11,185,652 ", 1.59401 , 144 , 44 ," 8,673 "
120,0.068298611,0.408125,0.164236111,0.359340278,0.111875,0.338402778,0.277638889,0.272083333,0.261884183,0.205704408,0.419187554,0.113223855,0.487083333,0.512916667," 77,447 "," 4,619,393 ", 1.79156 , 94 , 45 ," 6,193 "
121,0.232761786,0.35987684,0.257280868,0.150080506,0.405310734,0.314237288,0.154548023,0.125903955,0.294699647,0.221908127,0.385865724,0.097526502,0.491694915,0.508305085," 59,028 "," 2,367,769 ", 1.03882 , 55 , 45 ," 6,648 "
122,0.525865593,0.212648196,0.048838014,0.212648196,0.405327212,0.314223718,0.154564609,0.125884462,0.313501144,0.235697941,0.372234935,0.07856598,0.491698113,0.508301887," 47,945 "," 2,758,090 ", 1.03877 , 50 , 44 ," 5,876 "
123,0.091541096,0.119726027,0.443664384,0.345068493,0.165513699,0.395684932,0.413390411,0.025410959,0.158176944,0.198391421,0.490616622,0.152815013,0.77619863,0.22380137," 85,388 "," 5,321,343 ", 1.30632 , 95 , 45 ," 5,124 "
124,0.079865783,0.133685487,0.328117473,0.458331257,0.1655177,0.395687636,0.413395571,0.025399093,0.166666667,0.230027548,0.488980716,0.114325069,0.776196013,0.223803987," 90,755 "," 13,291,546 ", 1.30630 , 195 , 43 ," 9,623 "
125,0.147333333,0.194186667,0.40624,0.25224,0.16552,0.39568,0.413386667,0.025413333,0.153583618,0.216154721,0.515358362,0.114903299,0.776213333,0.223786667," 74,978 "," 5,052,673 ", 1.30632 , 122 , 43 ," 6,262 "
126,0.110588093,0.181175377,0.29176347,0.41647306,0.130868687,0.314989899,0.422828283,0.131313131,0.186510668,0.271851342,0.451479697,0.090158293,0.754828283,0.245171717," 85,212 "," 9,613,875 ", 1.59398 , 150 , 42 ," 8,665 "
127,0.098088235,0.234338235,0.204362745,0.463210784,0.241495098,0.460514706,0.186544118,0.111446078,0.192139738,0.139737991,0.492576419,0.175545852,0.708112745,0.291887255," 86,267 "," 8,828,106 ", 1.20138 , 72 , 47 ," 8,310 "
128,0.322931655,0.091744604,0.177985612,0.407338129,0.241492806,0.460521583,0.186528777,0.111456835,0.181758958,0.198697068,0.460586319,0.158957655,0.708111511,0.291888489," 74,129 "," 10,629,854 ", 1.20139 , 99 , 46 ," 9,839 "
129,0,0.197954023,0.087402299,0.714643678,0.177061542,0.356490954,0.37872135,0.087726155,0.142005958,0.2224429,0.486593843,0.148957299,0.763195402,0.236804598," 105,231 "," 15,893,588 ", 1.40343 , 118 , 44 ," 6,790 "
130,0.122831978,0.085447154,0.21895664,0.572764228,0.177057221,0.356485684,0.378721156,0.087735939,0.165247019,0.232254401,0.48608745,0.11641113,0.763197832,0.236802168," 94,800 "," 20,887,435 ", 1.40346 , 199 , 43 ," 11,582 "
131,0.087100917,0.18759633,0.38693578,0.338366972,0.17704912,0.356501954,0.378722545,0.08772638,0.159075459,0.223657376,0.482664854,0.134602311,0.763192661,0.236807339," 82,999 "," 9,029,187 ", 1.40344 , 147 , 44 ," 9,682 "
132,0.0502079,0.206819127,0.152619543,0.59035343,0.177047817,0.356486486,0.378731809,0.087733888,0.159967846,0.20096463,0.48392283,0.155144695,0.763201663,0.236798337," 96,064 "," 13,971,331 ", 1.40347 , 130 , 45 ," 8,421 "
133,0.140879881,0.103083767,0.336780866,0.419255485,0.177072243,0.356501901,0.378707224,0.087718631,0.191549296,0.187323944,0.494366197,0.126760563,0.763193916,0.236806084," 86,101 "," 5,333,262 ", 1.40339 , 71 , 45 ," 4,826 "
134,0.143360752,0.339162692,0.178313864,0.339162692,0.171059908,0.407741935,0.230230415,0.190967742,0.219840784,0.264543784,0.397428047,0.118187385,0.641543779,0.358456221," 74,073 "," 6,388,620 ", 1.49840 , 100 , 43 ," 8,133 "
135,0.19635514,0.30135514,0.164392523,0.337897196,0.171066773,0.407737956,0.230222887,0.190972384,0.202976996,0.220568336,0.441136671,0.135317997,0.641542056,0.358457944," 71,895 "," 3,132,915 ", 1.49839 , 50 , 45 ," 4,321 "
136,0.196375884,0.405702499,0.201545732,0.196375884,0.17106603,0.407743923,0.230228976,0.190961072,0.209992759,0.217958001,0.449674149,0.122375091,0.64154047,0.35845953," 61,873 "," 3,012,283 ", 1.49837 , 89 , 44 ," 8,193 "
137,0.342,0.278815789,0.171,0.208184211,0.171052632,0.407736842,0.230236842,0.190973684,0.217642805,0.234273319,0.429501085,0.118582791,0.641552632,0.358447368," 57,380 "," 2,849,801 ", 1.49842 , 88 , 44 ," 7,669 "
138,0.36485882,0.240993658,0.229730797,0.164416726,0.171052632,0.407736842,0.230236842,0.190973684,0.214935065,0.279220779,0.386363636,0.119480519,0.641552632,0.358447368," 55,248 "," 2,285,019 ", 1.49842 , 88 , 43 ," 7,410 "
139,0.183095784,0.376756703,0.04226054,0.397886973,0.182298415,0.332934649,0.335359979,0.149406957,0.16152019,0.231591449,0.454869359,0.152019002,0.746146179,0.253853821," 72,817 "," 5,739,532 ", 1.49670 , 74 , 44 ," 5,231 "
140,0.154514768,0.178101266,0.330464135,0.336919831,0.182299578,0.332932489,0.33535865,0.149409283,0.158123371,0.253692441,0.437880104,0.150304083,0.746139241,0.253860759," 78,884 "," 7,443,881 ", 1.49670 , 117 , 44 ," 6,795 "
141,0.333333333,0.137457045,0.06185567,0.467353952,0.182302405,0.332920962,0.335360825,0.149415808,0.188084112,0.202102804,0.456775701,0.153037383,0.746116838,0.253883162," 74,553 "," 6,685,102 ", 1.49671 , 72 , 45 ," 5,377 "
142,0.046179546,0.173207625,0.263278336,0.517334493,0.182292501,0.33293668,0.335362365,0.149408453,0.169243287,0.287225386,0.39625712,0.147274207,0.746132723,0.253867277," 94,216 "," 10,853,459 ", 1.49671 , 108 , 44 ," 6,402 "
143,0.199217687,0.264353741,0.068979592,0.46744898,0.182306724,0.332913846,0.335362743,0.149416687,0.171182266,0.188423645,0.448275862,0.192118227,0.746122449,0.253877551," 78,834 "," 6,641,739 ", 1.49671 , 73 , 47 ," 5,413 "
144,0.20984127,0.178761905,0.240920635,0.37047619,0.182291501,0.332931204,0.335375726,0.149401568,0.169977925,0.187637969,0.442604857,0.199779249,0.746126984,0.253873016," 76,775 "," 5,264,037 ", 1.49671 , 78 , 47 ," 6,080 "
145,0.243691756,0.142867384,0.117634409,0.495806452,0.182287373,0.332927135,0.335364324,0.149421168,0.18943299,0.175257732,0.471649485,0.163659794,0.746129032,0.253870968," 81,471 "," 6,726,269 ", 1.49675 , 69 , 46 ," 5,189 "
146,0.154463722,0.189495268,0.165599369,0.49044164,0.130865444,0.314979259,0.422832447,0.13132285,0.142135642,0.212842713,0.548340548,0.096681097,0.754826498,0.245173502," 85,397 "," 14,830,520 ", 1.59401 , 192 , 42 ," 10,748 "
147,0.138246206,0.143628286,0.208261015,0.509864493,0.088073248,0.447484076,0.350111465,0.11433121,0.124282983,0.341618866,0.421924793,0.112173359,0.769092357,0.230907643," 88,931 "," 15,409,891 ", 1.52500 , 157 , 41 ," 8,754 "
148,0.02940919,0.237133479,0.284923414,0.448533917,0.088074398,0.447483589,0.350109409,0.114332604,0.177052423,0.18793274,0.577645895,0.057368942,0.769102845,0.230897155," 89,973 "," 9,567,933 ", 1.52500 , 115 , 41 ," 8,614 "
149,0.365384615,0.177869822,0.24760355,0.209142012,0.088076923,0.447485207,0.350118343,0.114319527,0.162244898,0.354081633,0.407142857,0.076530612,0.769112426,0.230887574," 59,436 "," 2,861,838 ", 1.52498 , 85 , 39 ," 5,338 "
150,0.050639535,0.177209302,0.167732558,0.604418605,0.088081395,0.44747093,0.350116279,0.114331395,0.167082294,0.228179551,0.509975062,0.094763092,0.769098837,0.230901163," 97,705 "," 10,270,888 ", 1.52500 , 86 , 42 ," 5,637 "
151,0.198842105,0.181552632,0.100868421,0.518736842,0.155526316,0.435842105,0.275052632,0.133578947,0.193647541,0.183401639,0.480532787,0.142418033,0.7085,0.2915," 84,064 "," 9,648,120 ", 1.42676 , 80 , 45 ," 6,479 "
152,0.128494453,0.229001585,0.289952456,0.352551506,0.163676704,0.412979398,0.209255151,0.214088748,0.188322839,0.247853463,0.435603892,0.128219805,0.656687797,0.343312203," 79,498 "," 10,027,125 ", 1.53798 , 159 , 44 ," 9,958 "
153,0.188917362,0.379877074,0.131423287,0.299782278,0.135433526,0.465356455,0.340154143,0.059055877,0.209386282,0.258483755,0.4433213,0.088808664,0.720211946,0.279788054," 67,915 "," 6,676,365 ", 1.34055 , 134 , 42 ," 8,033 "
154,0.255114843,0.253909889,0.19855654,0.292418728,0.163677019,0.412981366,0.209254658,0.214086957,0.251984127,0.218650794,0.421825397,0.107539683,0.65668323,0.34331677," 67,690 "," 9,761,220 ", 1.53798 , 203 , 44 ," 13,552 "
155,0.089974425,0.228797954,0.354757033,0.326470588,0.135425458,0.46535717,0.340162152,0.059055219,0.184234647,0.276810266,0.456461962,0.082493126,0.720230179,0.279769821," 80,835 "," 6,010,068 ", 1.34056 , 101 , 41 ," 6,645 "
156,0.14334507,0.334471831,0.191126761,0.331056338,0.138397887,0.38709507,0.226848592,0.247658451,0.19031339,0.20968661,0.46039886,0.13960114,0.680633803,0.319366197," 73,874 "," 8,098,223 ", 1.65807 , 165 , 45 ," 10,927 "
157,0.114285714,0.404761905,0.204761905,0.276190476,0.133952381,0.315857143,0.319952381,0.230238095,0.190994916,0.24691358,0.442992012,0.119099492,0.656142857,0.343857143," 70,833 "," 4,882,614 ", 1.71555 , 124 , 43 ," 7,978 "
158,0.196206897,0.272155172,0.202528736,0.329109195,0.133965517,0.315862069,0.319942529,0.230229885,0.209122203,0.209122203,0.428571429,0.153184165,0.656149425,0.343850575," 72,531 "," 4,916,434 ", 1.71551 , 103 , 46 ," 6,736 "
159,0.139492754,0.324275362,0.088768116,0.447463768,0.133961353,0.315845411,0.319951691,0.230241546,0.210174029,0.220883534,0.454484605,0.114457831,0.656135266,0.343864734," 79,719 "," 8,800,436 ", 1.71555 , 123 , 44 ," 8,955 "
160,0.175869162,0.165644921,0.102242408,0.556243508,0.133971487,0.315845214,0.319959267,0.230224033,0.198746082,0.202507837,0.434482759,0.164263323,0.656130346,0.343869654," 87,802 "," 13,528,118 ", 1.71550 , 145 , 46 ," 9,619 "
161,0.333322148,0,0.161409396,0.505268456,0.133959732,0.315838926,0.319966443,0.230234899,0.207272727,0.216363636,0.433636364,0.142727273,0.65614094,0.34385906," 81,071 "," 7,505,827 ", 1.71555 , 88 , 45 ," 6,353 "
162,0.241466083,0.19512035,0.2,0.363413567,0.181115974,0.334442013,0.360371991,0.124070022,0.171143515,0.201841903,0.44666155,0.180353031,0.712757112,0.287242888," 73,829 "," 7,394,068 ", 1.46462 , 117 , 46 ," 8,392 "
163,0.120465116,0.225,0.125,0.529534884,0.181116279,0.33444186,0.360372093,0.124069767,0.190184049,0.230828221,0.410276074,0.168711656,0.712744186,0.287255814," 88,124 "," 11,058,799 ", 1.46462 , 110 , 46 ," 7,399 "
164,0.18379475,0.090903502,0.207504252,0.517797496,0.181106557,0.334446721,0.360368852,0.124077869,0.167289022,0.239731143,0.420463032,0.172516804,0.712745902,0.287254098," 88,173 "," 12,310,481 ", 1.46464 , 125 , 45 ," 7,877 "
165,0.058527132,0.269715762,0.167932817,0.503824289,0.181111111,0.334444444,0.360361757,0.124082687,0.204766108,0.201235658,0.441306267,0.152691968,0.712739018,0.287260982," 89,428 "," 9,270,797 ", 1.46464 , 99 , 46 ," 6,816 "
166,0.124034417,0.113690249,0.085277247,0.676998088,0.18111245,0.334442341,0.360370179,0.12407503,0.204944697,0.187378009,0.450878334,0.156798959,0.712753346,0.287246654," 98,424 "," 18,146,914 ", 1.46463 , 134 , 46 ," 9,594 "
167,0.037384988,0.20748184,0.145786925,0.609346247,0.181113801,0.334455206,0.360363196,0.124067797,0.202961672,0.162020906,0.445993031,0.18902439,0.712760291,0.287239709," 97,729 "," 12,454,185 ", 1.46461 , 106 , 48 ," 7,627 "
168,0.156622391,0.142865275,0.285711575,0.414800759,0.255559772,0.282637571,0.337495256,0.1243074,0.229877217,0.154160982,0.427012278,0.188949523,0.696944972,0.303055028," 83,485 "," 10,257,136 ", 1.36784 , 128 , 49 ," 9,356 "
169,0.296710963,0.161162791,0.076910299,0.465215947,0.255548173,0.282624585,0.337508306,0.124318937,0.214379085,0.147712418,0.433986928,0.203921569,0.696943522,0.303056478," 76,008 "," 6,810,220 ", 1.36789 , 73 , 49 ," 5,174 "
170,0.146339523,0.021352785,0.176816976,0.655490716,0.255550545,0.282633492,0.337515584,0.124300379,0.214555766,0.143667297,0.471644612,0.170132325,0.696949602,0.303050398," 99,238 "," 12,584,924 ", 1.36786 , 92 , 48 ," 7,237 "
171,0.164099751,0.061521583,0.056415883,0.717962783,0.255558837,0.282646302,0.337496308,0.124298553,0.187039764,0.162002946,0.409425626,0.241531664,0.696962025,0.303037975," 99,489 "," 8,878,293 ", 1.36782 , 58 , 50 ," 4,888 "
172,0.203972179,0.185919629,0.433214838,0.176893354,0.191576507,0.312179289,0.398732612,0.097511592,0.149739583,0.292317708,0.44921875,0.108723958,0.802720247,0.197279753," 68,195 "," 7,968,682 ", 1.43143 , 184 , 42 ," 9,114 "
173,0.106662765,0.297147972,0.278094287,0.318094976,0.191583477,0.312168675,0.398726334,0.097521515,0.149932157,0.308683853,0.444369064,0.097014925,0.802719449,0.197280551," 76,981 "," 8,091,219 ", 1.43144 , 166 , 41 ," 8,675 "
174,0.232412474,0.10448122,0.364607371,0.298498934,0.269730336,0.261884354,0.366915013,0.101470297,0.174058577,0.249372385,0.441841004,0.134728033,0.717428571,0.282571429," 74,669 "," 6,761,994 ", 1.33057 , 120 , 44 ," 6,990 "
175,0.112869757,0.259602649,0.26410596,0.363421634,0.269741054,0.261882161,0.366917592,0.101459193,0.1575179,0.280827367,0.448687351,0.112967383,0.717439294,0.282560706," 79,931 "," 7,347,026 ", 1.33053 , 119 , 42 ," 7,430 "
176,0.118488425,0.141613981,0.242770259,0.497127335,0.269735577,0.261875,0.366923077,0.101466346,0.175347222,0.197916667,0.457465278,0.169270833,0.717427885,0.282572115," 89,712 "," 9,910,649 ", 1.33056 , 109 , 46 ," 7,458 "
177,0.085812274,0.100758123,0.388050542,0.425379061,0.269737555,0.261867803,0.366918162,0.101476481,0.223863636,0.184090909,0.473863636,0.118181818,0.717436823,0.282563177," 90,038 "," 5,854,066 ", 1.33058 , 73 , 45 ," 5,631 "
178,0.091578533,0.282190369,0.106427467,0.51980363,0.269735447,0.261886724,0.36692021,0.10145762,0.180020812,0.204994797,0.45057232,0.164412071,0.717424242,0.282575758," 87,562 "," 8,316,583 ", 1.33054 , 87 , 46 ," 6,048 "
179,0.164709768,0.164709768,0.047055644,0.623524819,0.26972973,0.261891892,0.366906907,0.101471471,0.180512821,0.186666667,0.491282051,0.141538462,0.717447447,0.282552553," 91,588 "," 10,600,074 ", 1.33056 , 88 , 45 ," 6,647 "
180,0.113587806,0.37776701,0.170370697,0.338274487,0.269735683,0.261872247,0.3669163,0.101475771,0.213783404,0.203938115,0.41350211,0.168776371,0.717444934,0.282555066," 74,617 "," 6,709,838 ", 1.33057 , 119 , 47 ," 8,181 "
181,0.252835821,0.207462687,0.236623134,0.303078358,0.191567164,0.312182836,0.398731343,0.097518657,0.158536585,0.303353659,0.420731707,0.117378049,0.802723881,0.197276119," 69,943 "," 6,948,036 ", 1.43146 , 153 , 42 ," 7,162 "
182,0.168763736,0.353131868,0.243736264,0.234368132,0.212582418,0.450027473,0.266703297,0.070686813,0.179754021,0.230842006,0.432355724,0.15704825,0.737802198,0.262197802," 67,217 "," 3,490,664 ", 1.21670 , 75 , 45 ," 6,219 "
183,0.185787671,0.047431507,0.363630137,0.403150685,0.133968015,0.315845348,0.319954796,0.230231841,0.186770428,0.229571984,0.447470817,0.13618677,0.656130137,0.343869863," 84,405 "," 5,871,018 ", 1.71552 , 86 , 44 ," 6,127 "
184,0.062953157,0.181486762,0.185193483,0.570366599,0.170448065,0.307189409,0.361629328,0.160733198,0.210755024,0.206952743,0.447582835,0.134709397,0.639287169,0.360712831," 95,223 "," 13,676,249 ", 1.56087 , 132 , 45 ," 10,989 "
185,0.127721823,0.36470024,0.193285372,0.314292566,0.170455635,0.307194245,0.361630695,0.160719424,0.209768316,0.232936756,0.432060113,0.125234815,0.639280576,0.360719424," 73,077 "," 5,596,543 ", 1.56083 , 112 , 44 ," 8,976 "
186,0.321424051,0.275981013,0.126613924,0.275981013,0.170443038,0.307183544,0.36164557,0.160727848,0.199808795,0.190248566,0.4416826,0.168260038,0.639272152,0.360727848," 61,867 "," 3,579,587 ", 1.56088 , 85 , 47 ," 6,504 "
187,0.316706587,0.193562874,0.266856287,0.222874251,0.170449102,0.307185629,0.361646707,0.160718563,0.175485009,0.207231041,0.418871252,0.198412698,0.639281437,0.360718563," 62,669 "," 3,117,556 ", 1.56085 , 90 , 47 ," 7,159 "
188,0.493209903,0.108597878,0.230775949,0.16741627,0.237947598,0.291179039,0.339432314,0.131441048,0.217834395,0.215286624,0.438216561,0.12866242,0.641615721,0.358384279," 51,674 "," 1,577,714 ", 1.40380 , 56 , 45 ," 4,520 "
189,0.149849859,0.455322002,0.083583569,0.31124457,0.237923093,0.291186846,0.339436168,0.131453893,0.218723404,0.193191489,0.450212766,0.13787234,0.641603499,0.358396501," 68,329 "," 4,899,153 ", 1.40386 , 84 , 45 ," 7,115 "
190,0.203411581,0.0957277,0.256416275,0.444444444,0.26,0.235383412,0.313082942,0.191533646,0.205166418,0.187779434,0.425235966,0.181818182,0.672190923,0.327809077," 83,428 "," 13,536,522 ", 1.49361 , 172 , 47 ," 12,395 "
191,0.202896367,0.304344551,0.113877328,0.378881754,0.26,0.235386064,0.31306968,0.191544256,0.213580963,0.191526407,0.437608822,0.157283807,0.672184557,0.327815443," 73,209 "," 9,131,646 ", 1.49362 , 143 , 46 ," 10,369 "
192,0.225428371,0.364163323,0.208102427,0.202305879,0.26,0.235414013,0.313057325,0.191528662,0.220952381,0.19047619,0.441904762,0.146666667,0.672165605,0.327834395," 61,705 "," 1,228,023 ", 1.49357 , 42 , 46 ," 3,142 "
193,0.115696401,0.277683881,0.247934272,0.358685446,0.232018779,0.25086072,0.378419405,0.138701095,0.21913836,0.257663629,0.411764706,0.111433306,0.586541471,0.413458529," 78,902 "," 10,135,979 ", 1.46541 , 177 , 43 ," 12,574 "
194,0.135180316,0.387623288,0.172641753,0.304554642,0.20600304,0.331945289,0.303586626,0.158465046,0.201472298,0.234017823,0.407981403,0.156528477,0.617431611,0.382568389," 71,351 "," 8,551,865 ", 1.46205 , 154 , 45 ," 14,131 "
195,0.178428478,0.155795801,0.408784458,0.256991263,0.158949468,0.277260638,0.250890957,0.312898936,0.217182131,0.253608247,0.410309278,0.118900344,0.587234043,0.412765957," 74,514 "," 10,431,344 ", 1.81161 , 285 , 44 ," 15,145 "
196,0.184676924,0.13414127,0.297906889,0.383274916,0.232024397,0.250856453,0.378423335,0.138695816,0.227248816,0.219358233,0.421883219,0.131509732,0.586534653,0.413465347," 80,548 "," 9,052,560 ", 1.46540 , 140 , 45 ," 10,420 "
197,0.206718346,0.405684755,0.051679587,0.335917313,0.138397933,0.387105943,0.226847545,0.247648579,0.153158189,0.189491336,0.331470095,0.32588038,0.680620155,0.319379845," 67,481 "," 6,072,035 ", 1.65804 , 112 , 52 ," 15,824 "
198,0.249109141,0.330957708,0.206403138,0.213530013,0.250808033,0.280339236,0.31417995,0.154672781,0.209125475,0.20608365,0.428136882,0.156653992,0.624392265,0.375607735," 61,833 "," 2,946,586 ", 1.41912 , 87 , 46 ," 7,668 "
199,0.213990047,0.314822566,0.092600344,0.378587042,0.250802363,0.28033862,0.31420066,0.154658356,0.190217391,0.20923913,0.438858696,0.161684783,0.624418605,0.375581395," 72,108 "," 3,732,588 ", 1.41911 , 52 , 46 ," 4,462 "
200,0.188417085,0.191306533,0.307236181,0.313040201,0.25080402,0.280351759,0.314170854,0.154673367,0.239283429,0.216890595,0.41074856,0.133077415,0.624396985,0.375603015," 75,144 "," 5,648,677 ", 1.41912 , 96 , 45 ," 8,282 "
201,0,0.235893855,0.342178771,0.421927374,0.250810056,0.280335196,0.314189944,0.154664804,0.208782104,0.212096106,0.449047225,0.130074565,0.624413408,0.375586592," 90,730 "," 7,127,790 ", 1.41911 , 86 , 45 ," 7,196 "
