id,juris,city,name,min_far,max_far,max_height,min_front_setback,max_front_setback,side_setback,rear_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,HS,HT,HM,OF_,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME
20454,101,San Francisco,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-40-X",,3.6,40,,,,,,108.9,,,,,x,x,,x,x,,,,,,x,x,
20455,101,San Francisco,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65/240-EP",,3.6,240,,,,,,108.9,,,,,x,x,,x,x,,,,,,x,x,
20456,101,San Francisco,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-A",,3.6,65,,,,,,108.9,,,,,x,x,,x,x,,,,,,x,x,
20457,101,San Francisco,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-N",,3.6,65,,,,,,108.9,,,,,x,x,,x,x,,,,,,x,x,
20458,101,San Francisco,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-80-D",,3.6,80,,,,,,108.9,,,,,x,x,,x,x,,,,,,x,x,
20459,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-105-D",,4.8,105,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20460,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-110-X",,4.8,110,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20461,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-120-X",,4.8,120,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20462,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-E",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20463,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-F",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20464,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-V",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20465,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-275-E",,4.8,275,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20466,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-400-W",,4.8,400,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20467,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-A",,4.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20468,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-X",,4.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20469,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-130-F",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20470,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-A",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20471,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-B",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20472,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-D",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20473,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20474,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T-120-T",,4.8,120,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20475,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T-130-T",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20476,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-X",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20477,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-85/200-R",,4.8,200,,,,,,217,,,,,x,x,,x,x,,,,,,x,x,
20478,101,San Francisco,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20479,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-130-L,,1,130,,,,,,217,,,,,x,x,,,,,,,,,,,
20480,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-40-X,,1,40,,,,,,217,,,,,x,x,,,,,,,,,,,
20481,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-45-X,,1,45,,,,,,217,,,,,x,x,,,,,,,,,,,
20482,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-50-X,,1,50,,,,,,217,,,,,x,x,,,,,,,,,,,
20483,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-65-X,,1,65,,,,,,217,,,,,x,x,,,,,,,,,,,
20484,101,San Francisco,SOUTH OF MARKET RESIDENTIAL ENCLAVE-85-X,,1,85,,,,,,217,,,,,x,x,,,,,,,,,,,
20485,101,San Francisco,RINCON HILL DOWNTOWN RESIDENTIAL-105-F,,,105,,,,,,,,,,,x,x,x,,x,x,,,,,x,x,x
20486,101,San Francisco,RINCON HILL DOWNTOWN RESIDENTIAL-105-X,,,105,,,,,,,,,,,x,x,x,,x,x,,,,,x,x,x
20487,101,San Francisco,RINCON HILL DOWNTOWN RESIDENTIAL-65-X,,,65,,,,,,,,,,,x,x,x,,x,x,,,,,x,x,x
20488,101,San Francisco,RINCON HILL DOWNTOWN RESIDENTIAL-84-X,,,84,,,,,,,,,,,x,x,x,,x,x,,,,,x,x,x
20489,101,San Francisco,RINCON HILL DOWNTOWN RESIDENTIAL-85/200-R,,,200,,,,,,,,,,,x,x,x,,x,x,,,,,x,x,x
20490,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-25-X",,1.8,25,,,,,,14,,,,,x,,,,x,,,,,,,,
20491,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-26-X",,1.8,26,,,,,,14,,,,,x,,,,x,,,,,,,,
20492,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-30-X",,1.8,30,,,,,,14,,,,,x,,,,x,,,,,,,,
20493,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-32-X",,1.8,32,,,,,,14,,,,,x,,,,x,,,,,,,,
20494,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-40/65-X",,1.8,65,,,,,,14,,,,,x,,,,x,,,,,,,,
20495,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",,1.8,40,,,,,,14,,,,,x,,,,x,,,,,,,,
20496,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",,1.8,45,,,,,,14,,,,,x,,,,x,,,,,,,,
20497,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-50-X",,1.8,50,,,,,,14,,,,,x,,,,x,,,,,,,,
20498,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-55-X",,1.8,55,,,,,,14,,,,,x,,,,x,,,,,,,,
20499,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-65-A",,1.8,65,,,,,,14,,,,,x,,,,x,,,,,,,,
20500,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",,1.8,65,,,,,,14,,,,,x,,,,x,,,,,,,,
20501,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-80-A",,1.8,80,,,,,,14,,,,,x,,,,x,,,,,,,,
20502,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",,,0,,,,,,14,,,,,,,,,,,,,,,,,
20503,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-26-X",,1.8,26,,,,,,,,,,x,x,,,,x,,,,,,,,
20504,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",,1.8,28,,,,,,,,,,x,x,,,,x,,,,,,,,
20505,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",,1.8,40,,,,,,,,,,x,x,,,,x,,,,,,,,
20506,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-45-X",,1.8,45,,,,,,,,,,x,x,,,,x,,,,,,,,
20507,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-65-A",,1.8,65,,,,,,,,,,x,x,,,,x,,,,,,,,
20508,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-CP",,,0,,,,,,,,,,x,x,,,,x,,,,,,,,
20509,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20510,101,San Francisco,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",,1.8,40,,,,,,14,,,,,x,x,,,x,,,,,,,,
20511,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-105-A",,1.8,105,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20512,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-105-D",,1.8,105,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20513,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-105-E",,1.8,105,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20514,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-130-D",,1.8,130,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20515,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-160-D",,1.8,160,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20516,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-25-X",,1.8,25,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20517,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-26-X",,1.8,26,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20518,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-28-X",,1.8,28,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20519,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-30-X",,1.8,30,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20520,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-32-X",,1.8,32,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20521,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",,1.8,40,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20522,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",,1.8,45,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20523,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-48-X",,1.8,48,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20524,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",,1.8,50,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20525,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-55-X",,1.8,55,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20526,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-58-X",,1.8,58,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20527,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",,1.8,65,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20529,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",,1.8,65,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20530,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-68-X",,1.8,68,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20531,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-80-A",,1.8,80,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20532,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-80-D",,1.8,80,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20533,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-80-E",,1.8,80,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20534,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-CP",,,0,,,,,,29,,,,,x,x,,x,x,,,,,,,,
20535,101,San Francisco,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20536,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-105-D",,1.8,105,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20537,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-130-D",,1.8,130,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20538,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-130-E",,1.8,130,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20539,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-130-L",,1.8,130,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20540,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",,1.8,40,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20541,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-45-X",,1.8,45,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20542,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-48-X",,1.8,48,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20543,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",,1.8,50,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20544,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-55-X",,1.8,55,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20545,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",,1.8,65,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20546,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A-1",,1.8,65,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20547,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-65-N",,1.8,65,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20548,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-65-X",,1.8,65,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20549,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-80-A",,1.8,80,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20550,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",,1.8,80,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20551,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-80-E",,1.8,80,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20552,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-85-X",,1.8,85,,,,,,43,,,,,x,x,,x,x,,,,,,,,
20553,101,San Francisco,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20554,101,San Francisco,"RESIDENTIAL - MIXED, LOW DENSITY-40-X",,1.8,40,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20555,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-",,1.8,0,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20556,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-105-A",,1.8,105,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20557,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-160-F",,1.8,160,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20558,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-25-X",,1.8,25,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20559,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-28-X",,1.8,28,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20560,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-30-X",,1.8,30,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20561,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-32-X",,1.8,32,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20562,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-40/65-X",,1.8,65,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20563,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",,1.8,40,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20564,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-45-X",,1.8,45,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20565,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-50-X",,1.8,50,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20566,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-55-X",,1.8,55,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20567,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",,1.8,65,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20568,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-65-PM",,1.8,65,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20569,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-65-X",,1.8,65,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20570,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-80-D",,1.8,80,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20571,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-80-E",,1.8,80,,,,,,54,,,,,x,x,,x,x,,,,,,,,
20572,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-CP",,,0,,,,,,54,,,,,,,,,,,,,,,,,
20573,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-HP-RA",,,0,,,,,,54,,,,,,,,,,,,,,,,,
20574,101,San Francisco,"RESIDENTIAL- MIXED, LOW DENSITY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20575,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-100-A",,1.8,100,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20576,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-105-D",,1.8,105,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20577,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-25-X",,1.8,25,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20578,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-35-X",,1.8,35,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20579,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",,1.8,40,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20580,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-50-X",,1.8,50,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20581,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A",,1.8,65,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20582,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A-1",,1.8,65,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20583,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-A",,1.8,80,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20584,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-D",,1.8,80,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20585,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-E",,1.8,80,,,,,,72,,,,,x,x,,x,x,,,,,,,,
20586,101,San Francisco,"RESIDENTIAL- MIXED, MODERATE DENSITY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20587,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-105-D",,3.6,105,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20588,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-130-B",,3.6,130,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20589,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-160-B",,3.6,160,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20590,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-240-E",,3.6,240,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20591,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",,3.6,40,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20592,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-50-X",,3.6,50,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20593,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-A",,3.6,65,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20594,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-N",,3.6,65,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20595,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-X",,3.6,65,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20596,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-A",,3.6,80,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20597,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-B",,3.6,80,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20598,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-D",,3.6,80,,,,,,108,,,,,x,x,,x,x,,,,,,,,
20599,101,San Francisco,"RESIDENTIAL- MIXED, MEDIUM DENSITY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20601,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-105-D",,4.8,105,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20603,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-130-E",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20604,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-130-V",,4.8,130,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20605,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-160-A",,4.8,160,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20607,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-240-E",,4.8,240,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20608,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-240-G",,4.8,240,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20609,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-300-E-2",,4.8,300,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20610,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-320-E",,4.8,320,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20611,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",,4.8,40,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20612,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-50-X",,4.8,50,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20613,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-65-85-N",,4.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20614,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",,4.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20615,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-65-N",,4.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20616,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-80-A",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20617,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-80-B",,4.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20618,101,San Francisco,"RESIDENTIAL- MIXED, HIGH DENSITY-OS",,,0,,,,,,,,,,,,,,,,,,,,,,,
20619,101,San Francisco,SOMA RESIDENTIAL- SERVICE-120-F,,1.8,120,,,,,,217,,,,,x,x,,x,x,x,x,,x,,x,x,
20620,101,San Francisco,SOMA RESIDENTIAL- SERVICE-130-L,,1.8,130,,,,,,217,,,,,x,x,,x,x,x,x,,x,,x,x,
20621,101,San Francisco,SOMA RESIDENTIAL- SERVICE-40-X/85-B,,1.8,40,,,,,,217,,,,,x,x,,x,x,x,x,,x,,x,x,
20622,101,San Francisco,SOMA RESIDENTIAL- SERVICE-85-X,,1.8,85,,,,,,217,,,,,x,x,,x,x,x,x,,x,,x,x,
20623,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,,1.8,40,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20624,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X/50-X,,1.8,40,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20625,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,,1.8,50,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20626,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-60/65-X,,1.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20627,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-85-X,,1.8,85,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20628,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
20629,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,,1.8,40,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20630,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-45-X,,1.8,45,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20631,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,,1.8,50,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20632,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,,1.8,55,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20633,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-58-X,,1.8,58,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20634,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-B,,1.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20635,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,,1.8,65,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20636,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,,1.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20637,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-X,,1.8,80,,,,,,217,,,,,x,x,,x,x,,,,,,,,
20638,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-OS,,,0,,,,,,,,,,,,,,,,,,,,,,,
