x,y,apn
-121.889140353,37.5962894269,Unincorporated Alameda-096 016502100
-122.004983385,37.9862635474,Concord-266519
-122.114660286,37.6792519367,Unincorporated Alameda-413 007907600-1
-122.062752358,37.6904988079,Unincorporated Alameda-416 007002603
-122.029953449,37.6750507854,Unincorporated Alameda-417 028900800
-122.09289395,37.614030362,Hayward-456 009900400
-122.094780613,37.6069391003,Hayward-461 010300300
-122.073798498,37.6183571811,Hayward-464 012000102
-122.064147541,37.604502437,Union City-475 017001002-1
-122.085732719,37.5929334857,Union City-482 004309500
-122.00804261,37.5698666186,Fremont-501 142502106
-121.934267865,37.5176062713,Fremont-513 073302700
-121.885125418,37.5125304053,Fremont-513 020000803-2
-121.973669012,37.4661297545,Fremont-519 080000121
-122.204415686,37.8246956051,Oakland-048E735001000
-122.216148742,37.8592115595,Oakland-048H790201400
-122.23299506,37.8660329414,Oakland-048H769106701
-121.856083819,37.6931940713,Pleasanton-946 458911700
-122.237032774,37.8675815946,Oakland-048H769600400
-121.899796937,37.6519602867,Pleasanton-946 459302400
-121.799102555,37.6396648017,Pleasanton-950 001505900
-122.34648994,37.9136928945,Richmond-113224
-122.112928689,37.9967315918,Martinez-292216-1
-121.890045989,37.9996345204,Pittsburg-292635
-121.632703331,38.0100779886,Unincorporated Contra Costa-311043
-122.235016524,37.7514030965,Alameda-069 002500135
-122.362807864,37.9194156395,Unincorporated Contra Costa-125855
-122.347862886,37.9228254006,Richmond-128499
-121.918030072,37.9297631522,Clayton-133595-3
-121.699533825,37.9339225138,Brentwood-134817
-122.055124547,37.9517567748,Pleasant Hill-181956
-122.284714184,37.769579877,Alameda-074 131302900-2
-122.326819916,37.97236149,Richmond-239851
-121.634605512,37.985177481,Oakley-250427
-121.625092829,37.9894401108,Unincorporated Contra Costa-263045
-122.173308192,37.9817680324,Unincorporated Contra Costa-263497-2
-121.814251049,38.0173930185,Antioch-329890
-122.169966003,37.7253592266,San Leandro-075 022800100
-122.019229789,37.8379861969,Unincorporated Contra Costa-48062
-121.850298007,37.842339176,Unincorporated Contra Costa-50177
-122.164836683,37.6974217581,San Leandro-077B085102500
-122.136349728,37.6908327892,San Leandro-077C129001600
-122.287295926,38.2887327543,Napa-8240
-122.111763681,37.6889472459,Unincorporated Alameda-080B031101401
-122.393343994,37.7629557569,San Francisco-3999004
-122.162823575,37.6686752241,Unincorporated Alameda-080G091000211
-122.158618243,37.6773610519,San Leandro-080G140906700
-122.467766127,37.7091716797,San Francisco-7177046
-122.388185178,37.5886257025,Burlingame-25130090
-122.238840464,37.4811206993,Redwood City-52291010
-122.231995547,37.4726580317,Redwood City-53102210
-122.204546973,37.4733477537,Unincorporated San Mateo-60071230
-122.437720379,37.6778392202,Unincorporated San Mateo-90110050
-122.260821481,37.5467024486,Foster City-94853901
-121.931161519,37.3482797342,Santa Clara-23013027-1
-121.920423511,37.3402935387,San Jose-26112065
-121.937343796,37.2886981688,Campbell-27946004
-122.161008025,37.2931241268,Unincorporated San Mateo-80410280-1
-122.161008025,37.2931241268,Unincorporated Santa Clara-35112048
-122.161008025,37.2931241268,Unincorporated San Mateo-80410280-1
-122.161008025,37.2931241268,Unincorporated Santa Clara-35112048
-121.765213447,37.6838436242,Livermore-097 013600101
-121.848230363,37.3058033746,San Jose-49760009
-121.847897553,37.3054471131,San Jose-49760015
-121.742024967,37.7189043417,Livermore-099 002400108
-121.82785847,38.4644300788,Dixon-108275010
-122.132094796,38.2311374357,Fairfield-27791010
-122.038449953,38.2467145239,Fairfield-30295060
-121.935522362,38.2038309901,Unincorporated Solano-46120130
-122.039706918,38.2636368444,Fairfield-33095300
-121.791359143,38.3034884865,Unincorporated Solano-42300120-1
-122.262397253,38.0995312911,Vallejo-55170400
-122.26858813,38.1485216986,Vallejo-67346030
-122.192405261,38.1276266534,Vallejo-81781160-2
-122.023316996,38.270818828,Fairfield-94130470
-121.721186228,37.6822721078,Livermore-099A140000803
-121.821575739,38.4471196948,Dixon-115081050
-121.996733404,38.3413300987,Vacaville-127391050
-121.995789324,38.3415191719,Vacaville-127392100
-121.982086638,38.3581682793,Vacaville-130122070
-121.982045503,38.3573138687,Vacaville-130123090
-121.991802663,38.3488389191,Vacaville-130323010
-121.994783268,38.2873562948,Fairfield-167190360
-122.027911025,38.2973829286,Fairfield-167422140
-122.023114814,38.2930913331,Fairfield-167650250
-122.01421147,38.2747054655,Fairfield-168456030
-122.730779246,38.4020822678,Santa Rosa-043-121-009
-123.251338446,38.5907163965,Unincorporated Sonoma-109-220-017
-122.221411502,37.8550337493,Oakland-048H752001500
-122.481990367,37.958900233,Unincorporated Marin-914218
-122.476019447,37.9619115721,Unincorporated Marin-914209
-122.040604131,37.6841622864,Unincorporated Alameda-417 028800200
-122.507840337,37.9417915429,Unincorporated Marin-2302103
-122.539186701,37.9044049911,Mill Valley-2919207
-122.460484705,37.8623656071,Unincorporated Marin-5930002
-122.70328998,38.1872976718,Unincorporated Marin-10615011
-122.920868969,38.196838692,Unincorporated Marin-10415010
-122.910166248,38.1816800701,Unincorporated Marin-10423018
-122.852449936,38.0989698047,Unincorporated Marin-11231039
-122.587173754,38.138075714,Novato-12518057-1
-122.559294618,38.1390869571,Unincorporated Marin-12519041
-122.542962079,37.871692177,Unincorporated Marin-20001050
-122.542962079,37.871692177,Unincorporated Marin-20001004-2
-122.542962079,37.871692177,Unincorporated Marin-20001050
-122.542962079,37.871692177,Unincorporated Marin-20001004-2
-122.500430782,37.8720711954,Unincorporated Marin-90101010
-122.394231368,37.7943144452,San Francisco-3714012
-122.365802719,37.8221882895,San Francisco-8023001
-122.173014696,37.2844823033,Unincorporated San Mateo-85130050-2
-122.070706749,37.6658205586,Hayward-445 013009500
-122.0689418,37.65730033,Hayward-445 022008200
-121.84660171,37.3542166806,San Jose-48120029
-121.957545572,37.4671030627,Fremont-519 080000120
-121.944524629,37.4867932886,Fremont-519 085001440
-121.973651845,37.466607256,Fremont-519 080000121
-121.972882066,37.4662778626,Fremont-519 080000121
-121.972889078,37.4657867427,Fremont-519 080000121
-122.057435681,37.5254699173,Newark-537 055502700
-122.090436366,37.6116602269,Hayward-456 009800300
-122.056573702,37.5920743594,Fremont-543 035308000
-122.11799616,37.6223809277,Hayward-461 000104700
-122.075807794,37.6017323015,Union City-463 010100100-1
-122.852649326,38.3888169837,Unincorporated Sonoma-076-210-018
-122.053447317,37.5984279132,Union City-475 015000501
-122.050199092,37.6142660216,Hayward-475 017403600
-122.090145813,37.6028657571,Union City-482 000501200
-122.084533327,37.5889001428,Union City-482 004503100
-122.081704686,37.602982574,Union City-483 000500202
-121.921908493,37.7034332657,Dublin-941 140101301-2
-123.524084398,38.7540545348,Unincorporated Sonoma-156-560-007-1
-121.89782482,37.7013152059,Pleasanton-941 277101300
-122.257336951,37.7895956408,Oakland-000O046500100
-122.020403949,37.5932038549,Union City-486 004505403-1
-122.02701569,37.5874554586,Union City-486 009900505
-122.238806403,37.798883471,Oakland-022 034301000
-122.190735886,37.758348764,Oakland-041 413502800
-121.858096425,37.6953890537,Pleasanton-946 112709400
-121.894104681,37.6456596194,Pleasanton-946 459100500
-122.195468855,37.8153386656,Oakland-048D726800800
-122.201123779,37.8253179135,Oakland-048D724901200
-122.199583748,37.8242672509,Oakland-048D725000400
-121.983216768,37.562581248,Fremont-501 155000105
-122.295059915,37.8356810599,Emeryville-049 151501201
-122.310371681,37.8925060649,Albany-066 276001701
-122.307124455,37.8895484747,Albany-066 273201300
-122.157318793,37.7257948282,San Leandro-075 000100500
-122.170891761,37.7280255074,Oakland-075 020700900
-122.174423492,37.7265401519,Oakland-077A066015201
-122.145502236,37.7041989586,San Leandro-077B122601400
-122.0310804,37.6305739338,Hayward-083 012500310-2
-122.14623031,37.7905005219,Oakland-085 010702600
-121.912783397,37.522361565,Fremont-513 030504100
-122.169964053,37.80510586,Unincorporated Alameda-085 010103300
-121.770391349,37.6808797372,Livermore-097 001300900
-121.929589706,37.520593354,Fremont-513 072300200
-121.920921435,37.5149925416,Fremont-513 072704400
-121.735775083,37.7072372871,Livermore-099 002800803
-121.805182259,37.6786746827,Livermore-099 017600505
-121.722648298,37.6794471926,Livermore-099A150000639
-121.935846326,37.4800656082,Fremont-519 100601600
-121.924786417,37.4613170296,Fremont-519 101004501
-121.744939559,37.6918175572,Livermore-099 137400100
-121.725647038,37.6783425814,Livermore-099A150401800
-121.72389076,37.6787537443,Livermore-099A150402600
-121.713579438,37.7150507027,Livermore-099B540101700
-121.609105108,37.7986619625,Unincorporated Alameda-099B701000209
-122.087258671,37.6900513415,Unincorporated Alameda-415 004000902
-122.075070324,37.6815570226,Unincorporated Alameda-415 022008102
-122.038367514,37.6868858536,Unincorporated Alameda-417 028600200
-122.098253027,37.6672637465,Hayward-431 001608102
-122.028803362,37.5909620684,Union City-486 005405700
-121.912978358,37.4616353332,Fremont-519 166303600
-122.062304121,37.6142454374,Hayward-475 002013100
-122.084778668,37.5877692574,Union City-482 004404302
-121.938379505,37.4691457188,Fremont-519 169402205
-122.011195458,37.5488433136,Fremont-501 055101200
-121.950392947,37.5503114994,Fremont-525 010500104
-121.8190205,37.9324843813,Unincorporated Contra Costa-140526
-121.963428102,37.5301392114,Fremont-525 111900300
-122.056573973,37.9558971413,Pleasant Hill-194336-1
-122.270196408,37.9529629041,Unincorporated Contra Costa-193301
-122.408507074,37.9508894556,Richmond-198401
-121.636044393,37.9841064674,Oakley-248271
-122.340498514,37.9579630617,San Pablo-207691
-122.093425143,37.9646153419,Pleasant Hill-224831
-121.951580883,37.5124486809,Fremont-525 165307900
-122.487333294,37.5818764018,Pacifica-23810999-2
-121.975557385,37.5465525785,Fremont-525 166316500
-121.97568199,37.5465571957,Fremont-525 166316500
-121.978011718,37.5465729153,Fremont-525 166406100
-121.974722853,37.5451877482,Fremont-525 166100400
-121.736411294,37.9776580301,Oakley-229893
-122.030393454,37.9719909795,Concord-230483
-122.0345987,37.9746306413,Concord-235794
-121.993564005,37.5326385033,Fremont-531 002106700-1
-121.636570422,37.9860660039,Oakley-250127
-121.714994659,37.9992939452,Oakley-287243
-121.826955455,37.988658793,Antioch-266053
-122.060141334,37.5249453202,Newark-537 055502800
-122.052255636,37.5525568007,Fremont-543 023101806
-121.617879014,38.0156188579,Unincorporated Contra Costa-323094
-121.638122391,38.0207564643,Unincorporated Contra Costa-333082
-122.13583269,38.0166054525,Martinez-333667
-121.904024888,37.6851364519,Pleasanton-941 130710400
-122.179986776,38.0457938461,Unincorporated Contra Costa-350876-1
-122.045186955,37.5726964672,Fremont-543 043213300
-122.060029746,37.8900533765,Walnut Creek-76603
-122.173797936,37.8910391834,Orinda-78957
-122.010656375,37.5168483385,Newark-901 011001303-1
-122.342474286,37.9016974194,Unincorporated Contra Costa-99986
-121.827834932,37.6909233368,Livermore-904 000300101
-122.288783063,38.5585253362,Unincorporated Napa-7692
-121.809955503,37.6936281078,Livermore-904 000400600
-122.34781069,38.802052686,Unincorporated Napa-2579-3
-121.808342604,37.7029295433,Livermore-905 001501900-2
-122.28624309,38.276667201,Napa-18095
-122.29012648,38.2757804017,Napa-18135
-121.904043372,37.6837204805,Pleasanton-941 130906700
-121.959255053,37.7094903873,Dublin-941 279900302-1
-122.390150982,37.7714995915,San Francisco-8711032
-121.861370389,37.6926525501,Pleasanton-946 114401100
-121.856935384,37.6706702777,Pleasanton-946 125102400
-122.434619793,37.4674160893,Half Moon Bay-56141140
-122.42605695,37.4740580675,Half Moon Bay-56310020
-122.44151514,37.455074609,Half Moon Bay-64162130
-121.927261142,37.6391055401,Unincorporated Alameda-946 452500104-2
-122.398952782,37.2591347008,Unincorporated San Mateo-86230010
-122.392663217,37.1838688299,Unincorporated San Mateo-86300170
-122.226693183,37.5215483708,Redwood City-95030370
-122.228313156,37.5277902432,Redwood City-95012300-3
-122.243094384,37.5060649112,Redwood City-95030230
-121.862398855,37.6758132687,Pleasanton-946 459502400
-121.88713097,37.6487299426,Pleasanton-947 001204100
-121.885311304,37.6493447259,Pleasanton-947 001208500
-121.973130387,37.2315725446,Los Gatos-52913016
-121.822872796,37.6554625843,Pleasanton-950 003100500
-121.868683285,37.7201408567,Dublin-985 001404300
-121.874072782,37.71557308,Dublin-986 001512700
-122.31135955,37.9162322485,El Cerrito-107328
-122.335136885,37.9247548336,Richmond-107725
-121.882803319,37.1882152473,Unincorporated Santa Clara-57512001
-121.550066904,37.1901225248,Unincorporated Santa Clara-62715043
-122.357968953,37.9166931607,Richmond-118578
-122.361241727,37.9170621954,Richmond-119769
-122.11109307,38.2172927803,Fairfield-46030300
-121.931528046,38.1176685664,Unincorporated Solano-46250060
-121.968283461,38.1408079746,Unincorporated Solano-46260080-1
-121.871148633,37.9217692969,Unincorporated Contra Costa-121470-1
-122.166918039,38.0501068701,Unincorporated Solano-89231040
-121.946401052,38.0822463088,Unincorporated Solano-90030140
-121.844992431,38.0766746639,Unincorporated Solano-90130320
-122.000532158,38.3183361043,Vacaville-128050120
-121.977064107,38.3612444144,Vacaville-129320170
-121.977133094,38.3615139122,Vacaville-129320190
-121.951622982,38.3159467081,Unincorporated Solano-136140010
-122.069170851,38.2918240079,Fairfield-151652030
-122.066469794,38.2909302135,Fairfield-151712030
-122.072807815,38.2901013835,Fairfield-151100200
-122.071164027,38.2683125841,Fairfield-152031040
-122.051661607,38.2893314616,Fairfield-156444050
-122.051272386,38.2890136311,Fairfield-156444070
-122.030919344,38.2976980615,Fairfield-167414130
-122.028259805,38.2956574972,Fairfield-167100160
-122.138667687,38.1722544082,Fairfield-181411050
-122.35177736,37.9313214192,Richmond-146662-5
-122.36668733,37.9313226729,Richmond-146767
-122.191715564,37.937547694,Unincorporated Contra Costa-158088-1
-122.017054113,37.948541779,Concord-173869
-121.987543058,37.7712708055,San Ramon-17518
-121.695019862,37.9533195088,Brentwood-177424
-122.358665107,37.9447589887,Richmond-178240-2
-121.681064694,37.9563741197,Unincorporated Contra Costa-187752
-121.945651288,37.7290388584,San Ramon-1895
-122.358968495,37.9509066238,Richmond-193509-1
-122.315275553,37.9526538226,Richmond-193988
-122.05282039,37.9541993814,Concord-194901-2
-121.729909441,37.9607362965,Brentwood-195305
-122.338528403,37.9535770981,San Pablo-197611
-121.801077071,37.7770833477,Unincorporated Contra Costa-20706
-122.316567566,37.9564141908,Richmond-203006
-122.075314314,37.9586260028,Pleasant Hill-205445
-122.004241542,37.9653590884,Concord-215065
-122.346463019,37.9609307826,San Pablo-216159
-122.160026636,37.8256594861,Unincorporated Contra Costa-21909-2
-122.031398336,37.9681719416,Concord-221447
-122.034885163,37.9704428424,Concord-228694
-122.358940365,37.9667948972,Unincorporated Contra Costa-229147
-121.587957279,37.9759592503,Unincorporated Contra Costa-231813
-121.802971565,37.975247611,Antioch-232317
-122.053153994,37.9709649034,Concord-233122-2
-121.61184933,37.9782077445,Unincorporated Contra Costa-234628
-122.017657166,37.9759669052,Concord-241405-2
-121.638176032,37.9844751614,Oakley-249040
-121.629845958,37.9880086645,Oakley-257690
-121.630068593,37.9896372854,Oakley-261563
-121.63681779,37.9906743578,Oakley-264278
-121.666084948,37.990003457,Unincorporated Contra Costa-264319
-121.658923326,37.9908802052,Oakley-265914
-121.718274681,38.0004018437,Oakley-289796
-121.718070296,38.0018216423,Oakley-292708
-121.628279183,38.0107529279,Unincorporated Contra Costa-308918
-121.633520054,38.014539843,Unincorporated Contra Costa-321832
-122.221939317,38.0006744817,Hercules-320896-2
-122.118157656,38.0106262761,Unincorporated Contra Costa-323766
-122.307427372,38.0096174662,Pinole-327771
-121.63538108,38.0190055684,Unincorporated Contra Costa-329998
-121.923209506,37.8043076088,Unincorporated Contra Costa-33412
-121.838010115,38.0216375226,Antioch-337628-2
-122.024892284,38.0219675805,Unincorporated Contra Costa-337681
-121.891714248,38.0322598576,Pittsburg-346156
-121.881965974,38.0350739879,Pittsburg-347114
-121.745843889,37.9105633354,Brentwood-92990
-121.664234501,38.0906818259,Unincorporated Contra Costa-352159
-121.964835199,37.8318488225,Danville-45128-2
-121.892334211,37.8523946717,Unincorporated Contra Costa-53502
-122.195097929,37.8504943937,Unincorporated Contra Costa-53853
-122.040216794,37.8643267624,Unincorporated Contra Costa-59800
