zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
1,1,1,1,9.0,15488.0,900.0,267.0,19679,805.0,2210.0,30.0,15.0,2.0,1.0,0.238,48.0,8,60.0,1.0,9.14991145662,2.54006108887,15.0,1.0,20.3,77,85,35,3.0,7.0,32.0,28.0,15.0
2,1,2,1,49.0,23841.0,2146.0,535.0,29952,810.0,2571.0,94.0,36.0,8.0,5.0,0.238,143.0,25,147.0,5.0,15.0639055692,3.84589397024,24.0,1.0,31.1,227,252,101,8.0,20.0,95.0,84.0,45.0
3,1,3,1,0.0,657.0,968.0,118.0,1930,34.0,153.0,157.0,79.0,21.0,10.0,0.238,267.0,46,285.0,9.0,7.30323636572,1.79219463656,2.0,1.0,14.7,425,471,191,16.0,37.0,177.0,158.0,83.0
4,1,4,1,116.0,9739.0,2142.0,497.0,15855,1584.0,1777.0,53.0,37.0,6.0,4.0,0.238,100.0,13,210.0,6.0,9.09633124488,2.92244595288,18.0,1.0,19.3,157,170,70,5.0,14.0,64.0,57.0,30.0
5,1,5,1,2.0,3463.0,5412.0,2625.0,12785,408.0,875.0,311.0,153.0,36.0,25.0,0.238,525.0,90,671.0,22.0,21.2856709717,10.921042807,15.0,1.00000000002,52.7,833,923,371,31.0,74.0,345.0,309.0,164.0
6,1,6,1,1.0,460.0,2176.0,163.0,3423,26.0,597.0,1080.0,783.0,248.0,124.0,0.142,2235.0,616,2406.0,0.0,7.529699093,12.5485206927,8.0,7.0,29.0,3290,3906,1810,75.0,220.0,2294.0,923.0,394.0
7,1,7,1,1.0,5784.0,5146.0,262.0,11704,95.0,416.0,2340.0,1062.0,256.0,90.0,0.191,3748.0,445,4174.0,0.0,13.7993203722,15.7452664395,14.0,13.0,45.0,5516,5961,3009,170.0,416.0,2681.0,1877.0,817.0
8,1,8,1,6.0,1280.0,1843.0,406.0,4145,47.0,563.0,3331.0,877.0,157.0,25.0,0.25,4390.0,2214,4808.0,19.0,11.2726769657,16.8523689235,15.0,8.0,51.0,7216,9430,3014,370.0,829.0,3039.0,3436.0,1756.0
9,1,9,1,0.0,3006.0,8506.0,124.0,23371,131.0,11604.0,3331.0,1284.0,366.0,60.0,0.163,5041.0,640,5416.0,35.0,41.986725501,22.1530991829,47.0,9.00000000003,112.0,8594,9234,3867,376.0,932.0,4440.0,2401.0,1085.0
10,1,10,1,0.0,1216.0,2581.0,138.0,8134,141.0,4058.0,979.0,539.0,204.0,93.0,0.148,1815.0,97,2501.0,5.0,25.18212225,16.1617480522,35.0,7.00000000002,73.5,3113,3210,1607,91.0,281.0,1406.0,1125.0,307.0
11,1,11,1,0.0,860.0,2266.0,2741.0,8286,176.0,2243.0,1480.0,692.0,341.0,147.0,0.148,2660.0,156,2780.0,10.0,33.068268295,14.2651163923,38.0,12.0,81.0,4561,4717,2361,134.0,413.0,2065.0,1654.0,451.0
12,1,12,1,12.0,2994.0,4871.0,642.0,12680,301.0,3860.0,136.0,154.0,31.0,46.0,0.09,367.0,9,984.0,0.0,28.6096281929,7.59070568848,16.0,1.0,53.3,551,560,365,4.0,7.0,333.0,190.0,26.0
13,1,13,1,0.0,9289.0,1486.0,974.0,12936,166.0,1021.0,1.0,2.0,2.0,2.0,0.09,7.0,9,8.0,0.0,12.4072703191,2.15097801455,19.0,1.0,26.5,11,20,13,0.0,0.0,12.0,7.0,1.0
14,1,14,1,9.0,13117.0,1342.0,271.0,21636,2977.0,3920.0,44.0,70.0,25.0,35.0,0.09,174.0,6,422.0,0.0,15.8193863289,2.17097505569,26.0,1.0,30.6,263,269,174,3.0,3.0,160.0,91.0,12.0
15,1,15,1,4.0,6617.0,1587.0,179.0,11339,588.0,2364.0,81.0,85.0,62.0,88.0,0.09,316.0,45,319.0,0.0,10.4022482661,4.90677927723,14.0,3.0,28.5,476,521,329,4.0,7.0,309.0,177.0,24.0
16,1,16,1,66.0,5353.0,4554.0,3829.0,17814,374.0,3638.0,367.0,341.0,318.0,465.0,0.076,1491.0,122,2377.0,15.0,38.5067290313,22.4332492939,72.0,6.00000000005,123.4,2443,2565,1741,54.0,69.0,1671.0,668.0,103.0
17,1,17,1,5.0,2446.0,1065.0,335.0,7945,174.0,3920.0,866.0,754.0,976.0,1436.0,0.076,4032.0,394,4105.0,25.0,33.0795025171,40.0527552425,36.0,21.0,152.3,6603,6997,4705,147.0,188.0,4559.0,1821.0,282.0
18,1,18,1,22.0,1552.0,803.0,356.0,5447,431.0,2283.0,100.0,133.0,55.0,132.0,0.056,420.0,344,1068.0,56.0,36.7329322383,20.9013644384,50.0,2.0,107.3,690,1034,560,18.0,68.0,698.0,222.0,28.0
19,1,19,1,0.0,1651.0,377.0,1090.0,7775,904.0,3753.0,103.0,80.0,73.0,207.0,0.056,463.0,209,449.0,22.0,59.0695151876,16.870851353,74.0,9.00000000003,125.4,759,968,500,16.0,63.0,653.0,209.0,27.0
20,1,20,1,0.0,582.0,950.0,276.0,2972,423.0,741.0,1014.0,418.0,143.0,171.0,0.394,1746.0,326,1664.0,97.0,36.677344751,26.6642888792,35.0,12.0,98.3,2900,3226,1286,72.0,182.0,1104.0,796.0,1072.0
21,1,21,1,0.0,1549.0,1533.0,426.0,5587,156.0,1923.0,1429.0,670.0,202.0,227.0,0.394,2528.0,388,3026.0,117.0,28.7007069052,21.1446799117,44.0,14.0,78.9,4200,4588,1837,102.0,259.0,1571.0,1132.0,1524.0
22,1,22,1,2.0,9862.0,3557.0,381.0,15144,431.0,911.0,277.0,319.0,210.0,412.0,0.317,1218.0,18,1291.0,98.0,26.3225488575,16.6162143641,46.0,9.0,87.7,1935,1953,1002,31.0,40.0,541.0,872.0,469.0
23,1,23,1,0.0,3670.0,1076.0,267.0,8044,1531.0,1500.0,122.0,133.0,81.0,156.0,0.317,492.0,6,553.0,43.0,49.0666215131,9.80014278705,20.0,4.0,90.8,781,787,407,12.0,17.0,218.0,351.0,189.0
24,1,24,1,11.0,7099.0,1434.0,221.0,12367,645.0,2957.0,479.0,125.0,8.0,13.0,0.369,625.0,7,668.0,0.0,13.6345540371,9.14630259319,20.0,2.0,39.0,1002,1009,322,34.0,48.0,223.0,408.0,296.0
25,1,25,1,0.0,250.0,702.0,359.0,1597,94.0,192.0,1147.0,320.0,45.0,26.0,0.41,1538.0,6,1553.0,130.0,2.92836745836,11.0563241036,4.0,4.0,21.0,3366,3372,1078,118.0,428.0,672.0,997.0,1157.0
26,1,26,1,1.0,1861.0,560.0,162.0,2872,101.0,187.0,442.0,176.0,76.0,18.0,0.349,712.0,13,793.0,7.0,3.62406482228,5.49789568607,5.0,2.0,13.0,1529,1542,587,50.0,172.0,411.0,472.0,437.0
27,1,27,1,0.0,84.0,880.0,148.0,1451,32.0,307.0,917.0,385.0,114.0,130.0,0.369,1546.0,0,1540.0,68.0,5.00569833245,11.4440215327,6.0,8.0,26.0,3193,3193,1327,104.0,359.0,818.0,945.0,967.0
28,1,28,1,0.0,255.0,185.0,13.0,597,12.0,132.0,503.0,415.0,302.0,710.0,0.269,1930.0,2,2331.0,0.0,7.55836048091,20.4952438485,5.0,20.0,44.0,3424,3426,1999,113.0,166.0,1373.0,1063.0,711.0
29,1,29,1,1.0,176.0,2702.0,23.0,3004,3.0,99.0,1119.0,1016.0,589.0,461.0,0.184,3185.0,329,3692.0,0.0,6.07797124687,19.1817467215,4.0,15.0,37.0,4831,5160,2872,105.0,219.0,2668.0,1482.0,686.0
30,1,30,1,0.0,188.0,843.0,116.0,1999,52.0,800.0,2195.0,1316.0,505.0,214.0,0.139,4230.0,529,4539.0,0.0,9.18419620514,19.0436647601,10.0,14.0,46.0,7133,7662,3858,342.0,694.0,3892.0,2003.0,731.0
31,1,31,1,0.0,888.0,1134.0,67.0,2186,32.0,65.0,1420.0,756.0,297.0,111.0,0.171,2584.0,81,2786.0,10.0,4.87510137942,14.0739436418,9.0,8.0,32.0,3823,3904,2135,127.0,240.0,2034.0,1017.0,486.0
32,1,32,1,0.0,409.0,1704.0,201.0,2594,63.0,217.0,1387.0,1025.0,358.0,321.0,0.212,3091.0,23,3268.0,120.0,10.5632935717,28.0543848166,13.0,21.0,58.0,5192,5215,3327,123.0,371.0,2476.0,1409.0,836.0
33,1,33,1,0.0,248.0,644.0,218.0,2014,148.0,756.0,898.0,724.0,462.0,410.0,0.206,2494.0,10,2567.0,127.0,7.29959834438,30.2799075044,9.0,23.0,59.0,4872,4882,2821,145.0,387.0,2293.0,1300.0,757.0
34,1,34,1,0.0,123.0,283.0,201.0,701,28.0,66.0,737.0,613.0,531.0,770.0,0.22,2651.0,1,2910.0,0.0,2.77119176329,36.2870287908,4.0,29.0,60.0,4374,4375,2747,99.0,165.0,2293.0,1077.0,741.0
35,1,35,1,0.0,133.0,106.0,23.0,327,31.0,34.0,705.0,691.0,356.0,630.0,0.236,2382.0,0,2608.0,111.0,1.90966431542,34.4371292717,2.0,30.0,58.0,4682,4682,2602,164.0,430.0,1946.0,1293.0,849.0
36,1,36,1,0.0,281.0,1006.0,288.0,2593,105.0,913.0,1792.0,640.0,203.0,172.0,0.38,2807.0,0,2960.0,65.0,6.41343733599,21.2836735949,7.0,14.0,47.0,5672,5672,1995,197.0,534.0,1489.0,1666.0,1786.0
37,1,37,1,0.0,1048.0,902.0,162.0,2596,215.0,269.0,883.0,572.0,364.0,230.0,0.223,2049.0,1,2229.0,57.0,6.88768784477,20.8518304083,8.0,12.0,43.0,3973,3974,2170,135.0,385.0,1547.0,1247.0,660.0
38,1,38,1,0.0,856.0,257.0,293.0,2112,55.0,651.0,601.0,582.0,633.0,698.0,0.201,2514.0,14,2837.0,47.0,10.4802789679,40.6083740064,6.0,37.0,83.0,4612,4626,2841,176.0,296.0,2027.0,1455.0,672.0
39,1,39,1,0.0,93.0,69.0,52.0,289,4.0,71.0,539.0,498.0,500.0,519.0,0.238,2056.0,0,2190.0,150.0,5.31625914073,36.0280685762,6.0,31.0,67.0,3924,3924,2084,154.0,272.0,1661.0,1122.0,715.0
40,1,40,1,2.0,334.0,1724.0,1076.0,4935,1496.0,303.0,589.0,573.0,518.0,926.0,0.217,2606.0,5,2969.0,0.0,38.0579360684,50.2343221898,28.0,43.0,128.0,4255,4260,2558,118.0,130.0,2100.0,1221.0,691.0
41,1,41,1,0.0,2802.0,5924.0,816.0,11297,1005.0,750.0,769.0,535.0,426.0,364.0,0.237,2094.0,14,2156.0,111.0,88.6053794817,36.5030893952,90.0,20.0,183.0,3746,3760,1923,97.0,257.0,1734.0,979.0,693.0
42,1,42,1,0.0,72.0,164.0,6.0,1232,17.0,973.0,119.0,157.0,155.0,239.0,0.019,670.0,699,642.0,144.0,186.2760607,19.1377287357,484.0,100.0,628.0,2237,2936,1347,108.0,410.0,2094.0,306.0,18.0
43,2,43,1,2.0,278.0,845.0,290.0,2264,57.0,792.0,640.0,703.0,619.0,1288.0,0.184,3250.0,16,3156.0,408.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5290,5306,3268,195.0,156.0,3039.0,1175.0,741.0
44,2,44,1,0.0,528.0,883.0,83.0,1629,39.0,96.0,712.0,962.0,847.0,1085.0,0.176,3606.0,81,3713.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,5909,5990,3916,135.0,176.0,3642.0,1233.0,804.0
45,2,45,1,1.0,816.0,1107.0,485.0,3981,146.0,1426.0,395.0,421.0,466.0,1139.0,0.162,2421.0,0,2551.0,127.0,6.76859063683,54.303267173,15.0,40.0,93.0,4080,4080,2696,133.0,140.0,2302.0,1029.0,476.0
46,2,46,1,0.0,385.0,731.0,80.0,1517,40.0,281.0,816.0,857.0,846.0,1482.0,0.181,4001.0,109,4312.0,79.0,15.9911555682,53.29153123,8.0,42.0,102.0,6399,6508,4089,166.0,244.0,3491.0,1750.0,857.0
47,2,47,1,0.0,312.0,3750.0,265.0,5228,55.0,846.0,252.0,325.0,325.0,769.0,0.184,1671.0,30,1839.0,18.0,9.18980407481,29.3382281283,11.0,24.0,56.0,2611,2641,1554,100.0,96.0,1328.0,767.0,350.0
48,2,48,1,5.0,176.0,521.0,97.0,891,15.0,77.0,358.0,466.0,377.0,807.0,0.147,2008.0,44,1996.0,184.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3621,3665,2287,156.0,189.0,1956.0,992.0,372.0
49,2,49,1,12.0,291.0,370.0,28.0,800,6.0,93.0,158.0,254.0,299.0,1600.0,0.186,2311.0,28,2162.0,428.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4243,4271,2475,227.0,342.0,1744.0,1398.0,560.0
50,2,50,1,1.0,373.0,1302.0,278.0,2870,70.0,846.0,263.0,417.0,349.0,1379.0,0.192,2408.0,3,2297.0,332.0,11.2516213258,67.439097739,12.0,59.0,121.0,4198,4201,2711,193.0,234.0,2073.0,1102.0,599.0
51,2,51,1,2.0,178.0,99.0,25.0,382,9.0,69.0,355.0,429.0,432.0,886.0,0.178,2102.0,10,2035.0,243.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3503,3513,2161,172.0,121.0,1958.0,794.0,468.0
52,2,52,1,7.0,817.0,516.0,15.0,2823,320.0,1148.0,157.0,234.0,275.0,277.0,0.022,943.0,9,842.0,110.0,0.0,1507.42949434,280.0,57.0,1491.0,2752,2761,1668,229.0,325.0,1874.0,310.0,23.0
53,2,53,1,25.0,3.0,1156.0,13.0,3255,1.0,2057.0,18.0,11.0,8.0,2.0,0.043,39.0,125,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,50,175,56,2.0,4.0,122.0,45.0,2.0
54,2,54,1,0.0,177.0,471.0,268.0,1005,20.0,69.0,675.0,718.0,730.0,566.0,0.225,2689.0,78,1628.0,1265.0,9.18323893722,104.504908879,4.0,105.0,257.0,6391,6469,3540,259.0,745.0,2431.0,1937.0,1097.0
55,2,55,1,3.0,76.0,47.0,52.0,764,3.0,583.0,372.0,451.0,363.0,336.0,0.215,1522.0,0,811.0,820.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3582,3582,1780,176.0,415.0,1300.0,1119.0,572.0
56,2,56,1,0.0,5.0,206.0,3.0,522,0.0,308.0,19.0,13.0,9.0,26.0,0.452,67.0,190,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,140,330,194,6.0,21.0,74.0,103.0,126.0
57,2,57,1,4.0,125.0,149.0,5.0,311,8.0,20.0,37.0,38.0,100.0,766.0,0.235,941.0,0,271.0,737.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2403,2403,1172,196.0,366.0,592.0,829.0,420.0
58,2,58,1,0.0,93.0,437.0,245.0,894,14.0,105.0,717.0,595.0,608.0,452.0,0.206,2372.0,30,2233.0,343.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5360,5390,2899,210.0,662.0,2164.0,1527.0,827.0
59,2,59,1,0.0,160.0,590.0,37.0,1058,22.0,249.0,808.0,975.0,755.0,630.0,0.225,3168.0,76,1907.0,1479.0,20.0581395107,117.386446285,21.0,110.0,200.0,7704,7780,4172,328.0,936.0,2878.0,2317.0,1321.0
60,2,60,1,3.0,37.0,89.0,10.0,186,16.0,31.0,410.0,463.0,333.0,367.0,0.222,1573.0,1,945.0,722.0,3.14177835944,56.0699978368,2.0,55.0,87.0,3883,3884,2096,184.0,452.0,1522.0,1070.0,656.0
61,2,61,1,0.0,70.0,316.0,56.0,1049,6.0,601.0,683.0,543.0,407.0,277.0,0.228,1910.0,3,1556.0,463.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4443,4446,2339,196.0,531.0,1752.0,1188.0,779.0
62,2,62,1,1.0,279.0,545.0,171.0,1345,48.0,301.0,770.0,883.0,737.0,729.0,0.195,3119.0,7,2896.0,507.0,9.61477118366,89.716256884,11.0,80.0,158.0,7015,7022,3821,353.0,791.0,2842.0,2033.0,1003.0
63,2,63,1,0.0,196.0,397.0,78.0,824,25.0,128.0,530.0,648.0,521.0,497.0,0.209,2196.0,7,1603.0,735.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5205,5212,2820,262.0,594.0,2031.0,1516.0,809.0
64,2,64,1,0.0,245.0,266.0,162.0,1462,36.0,753.0,835.0,807.0,432.0,692.0,0.199,2766.0,10,2273.0,707.0,6.63358521072,85.2460184039,6.0,80.0,146.0,6561,6571,3395,289.0,808.0,2727.0,1768.0,979.0
65,2,65,1,0.0,357.0,546.0,236.0,1454,68.0,247.0,550.0,752.0,394.0,688.0,0.179,2384.0,26,2178.0,381.0,24.5611620572,63.128210681,14.0,56.0,136.0,5255,5281,2862,297.0,545.0,2320.0,1432.0,687.0
66,2,66,1,0.0,161.0,700.0,257.0,1338,125.0,95.0,604.0,476.0,374.0,424.0,0.192,1878.0,82,1689.0,333.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4054,4136,2236,182.0,453.0,1810.0,1102.0,589.0
67,2,67,1,1.0,103.0,58.0,60.0,273,13.0,38.0,608.0,658.0,413.0,476.0,0.174,2155.0,9,1791.0,499.0,5.04526387494,56.4492773587,7.0,53.0,96.0,5017,5026,2772,225.0,574.0,2256.0,1336.0,635.0
68,2,68,1,0.0,76.0,334.0,51.0,574,24.0,89.0,289.0,383.0,263.0,365.0,0.164,1300.0,11,1133.0,267.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2788,2799,1654,103.0,224.0,1454.0,684.0,334.0
69,2,69,1,0.0,250.0,3746.0,494.0,4714,13.0,211.0,745.0,672.0,579.0,604.0,0.134,2600.0,2412,2093.0,686.0,43.6256535098,95.6744180717,46.0,97.0,208.0,5493,7905,4094,233.0,1448.0,4044.0,1397.0,783.0
70,2,70,1,1.0,632.0,1656.0,554.0,4315,122.0,1350.0,681.0,654.0,614.0,898.0,0.186,2847.0,9,2583.0,480.0,28.9962394272,90.5636253621,29.0,82.0,182.0,5649,5658,3425,277.0,453.0,2723.0,1419.0,786.0
71,2,71,1,15.0,393.0,1619.0,193.0,2564,56.0,288.0,86.0,135.0,258.0,1446.0,0.208,1925.0,255,1498.0,592.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4072,4327,2273,249.0,488.0,1601.0,1329.0,660.0
72,2,72,1,0.0,189.0,1025.0,43.0,1426,31.0,138.0,224.0,244.0,218.0,290.0,0.232,976.0,146,824.0,227.0,8.96384525953,28.2830710884,13.0,21.0,59.0,1939,2085,1335,56.0,106.0,1039.0,508.0,376.0
73,2,73,1,0.0,204.0,990.0,169.0,2523,849.0,311.0,784.0,617.0,477.0,553.0,0.255,2431.0,90,2373.0,251.0,6.8301934198,37.5658671429,9.0,32.0,69.0,3861,3951,2319,86.0,142.0,1912.0,1019.0,792.0
74,2,74,1,0.0,466.0,3009.0,258.0,3895,39.0,123.0,968.0,625.0,314.0,299.0,0.397,2206.0,149,2313.0,128.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3534,3683,1430,113.0,247.0,1366.0,704.0,1253.0
75,2,75,1,0.0,985.0,836.0,489.0,3398,65.0,1023.0,473.0,437.0,359.0,434.0,0.357,1703.0,138,1904.0,0.0,12.2500677897,13.0833029008,13.0,10.0,44.0,2433,2571,1310,43.0,64.0,1100.0,598.0,766.0
76,2,76,1,4.0,639.0,892.0,160.0,4761,77.0,2989.0,577.0,434.0,374.0,266.0,0.252,1651.0,12,1840.0,7.0,6.60224929279,13.2296342204,13.0,7.0,41.0,2488,2500,1251,49.0,82.0,1143.0,741.0,485.0
77,2,77,1,0.0,205.0,810.0,105.0,1445,63.0,262.0,931.0,679.0,400.0,275.0,0.243,2285.0,85,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4282,4367,2089,185.0,424.0,1856.0,1066.0,836.0
78,2,78,1,0.0,151.0,221.0,6.0,1897,1.0,1518.0,1696.0,650.0,242.0,194.0,0.309,2782.0,11,2550.0,323.0,19.0771524753,41.9396153059,9.0,22.0,91.0,5426,5437,1822,284.0,781.0,1765.0,1230.0,1377.0
79,2,79,1,1.0,373.0,3040.0,128.0,4541,38.0,961.0,618.0,633.0,228.0,126.0,0.102,1605.0,39,1694.0,48.0,10.0900210011,23.4682287594,25.0,9.00000000004,68.0,2529,2568,1655,65.0,203.0,1475.0,661.0,164.0
80,2,80,1,0.0,90.0,135.0,18.0,309,2.0,64.0,779.0,554.0,431.0,284.0,0.096,2048.0,80,1833.0,352.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4230,4310,2467,187.0,461.0,2498.0,896.0,268.0
81,2,81,1,0.0,249.0,966.0,125.0,2220,41.0,839.0,1005.0,1137.0,734.0,554.0,0.09,3430.0,233,3288.0,346.0,15.8399260863,49.4117812942,21.0,38.0,110.0,6258,6491,4300,190.0,441.0,3999.0,1503.0,358.0
82,2,82,1,0.0,199.0,897.0,362.0,2115,21.0,636.0,376.0,460.0,381.0,375.0,0.123,1592.0,17,1658.0,66.0,12.2126888434,35.2502763363,15.0,29.0,76.0,2924,2941,1905,62.0,91.0,1804.0,742.0,242.0
83,2,83,1,10.0,137.0,98.0,14.0,294,6.0,29.0,371.0,504.0,477.0,787.0,0.163,2139.0,0,1806.0,526.0,19.7046997582,64.051409526,2.0,60.0,119.0,3727,3727,2359,91.0,109.0,1775.0,1353.0,399.0
84,2,84,1,1.0,120.0,133.0,96.0,1326,25.0,951.0,455.0,604.0,592.0,625.0,0.078,2276.0,87,2288.0,160.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4580,4667,3119,122.0,274.0,3004.0,1054.0,213.0
85,2,85,1,0.0,229.0,380.0,365.0,1732,33.0,725.0,534.0,514.0,446.0,316.0,0.146,1810.0,218,1875.0,76.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3572,3790,2289,81.0,187.0,2426.0,681.0,415.0
86,2,86,1,0.0,325.0,647.0,48.0,1133,10.0,103.0,1078.0,876.0,679.0,493.0,0.115,3126.0,164,3207.0,138.0,18.6495246777,60.8274781279,16.0,51.0,125.0,6419,6583,3719,273.0,773.0,3437.0,1598.0,502.0
87,2,87,1,0.0,134.0,2487.0,43.0,2747,4.0,79.0,779.0,694.0,410.0,459.0,0.166,2342.0,346,2337.0,146.0,8.48418905489,52.5588853862,14.0,43.0,93.0,4751,5097,3034,171.0,258.0,2941.0,1096.0,631.0
88,2,88,1,0.0,190.0,687.0,526.0,1536,30.0,103.0,591.0,626.0,523.0,752.0,0.064,2492.0,71,2506.0,162.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5042,5113,3700,154.0,203.0,3495.0,1086.0,175.0
89,2,89,1,0.0,224.0,508.0,138.0,1168,92.0,206.0,551.0,835.0,834.0,1204.0,0.1,3424.0,108,3135.0,568.0,7.12549932858,96.1172550419,5.0,89.0,150.0,6931,7039,4748,298.0,471.0,3996.0,1843.0,431.0
90,3,90,1,0.0,127.0,1608.0,115.0,2099,12.0,237.0,487.0,581.0,464.0,492.0,0.095,2024.0,121,1927.0,230.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4184,4305,2694,160.0,309.0,2575.0,1004.0,257.0
91,3,91,1,3.0,130.0,4291.0,15.0,5044,10.0,595.0,479.0,536.0,505.0,707.0,0.174,2227.0,358,1444.0,894.0,117.782531744,102.658286894,100.0,91.0,320.0,4546,4904,2528,315.0,442.0,2233.0,1294.0,620.0
92,3,92,1,0.0,62.0,6881.0,5.0,8034,8.0,1078.0,246.0,197.0,229.0,330.0,0.456,1002.0,891,145.0,876.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2155,3046,973,101.0,287.0,625.0,850.0,1183.0
93,3,93,1,0.0,206.0,175.0,41.0,508,16.0,70.0,630.0,976.0,1199.0,1205.0,0.133,4010.0,1,3369.0,1012.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,6885,6886,4584,139.0,215.0,3693.0,2267.0,572.0
94,3,94,1,0.0,301.0,531.0,171.0,1130,15.0,112.0,295.0,366.0,291.0,383.0,0.134,1335.0,100,1149.0,248.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2511,2611,1665,58.0,82.0,1371.0,883.0,217.0
95,3,95,1,0.0,238.0,304.0,40.0,1217,11.0,624.0,208.0,285.0,363.0,557.0,0.132,1413.0,15,897.0,608.0,3.76447130481,53.9325586242,3.0,51.0,86.0,2808,2823,1693,137.0,210.0,1325.0,916.0,235.0
96,3,96,1,0.0,108.0,86.0,27.0,284,5.0,58.0,151.0,270.0,267.0,481.0,0.123,1169.0,1,706.0,552.0,0.459228618249,48.0660200006,1.0,44.0,75.0,2479,2480,1543,135.0,199.0,1215.0,736.0,195.0
97,3,97,1,0.0,155.0,377.0,106.0,1306,38.0,630.0,387.0,340.0,307.0,591.0,0.122,1625.0,1,1322.0,448.0,4.57890065118,52.9126387386,5.0,47.0,84.0,3286,3287,2028,176.0,227.0,1685.0,940.0,259.0
98,3,98,1,1.0,307.0,286.0,159.0,802,10.0,39.0,395.0,460.0,422.0,588.0,0.122,1865.0,1,1536.0,501.0,3.95812497096,64.611721027,5.0,60.0,106.0,3871,3872,2230,184.0,275.0,1975.0,1137.0,301.0
99,3,99,1,0.0,123.0,536.0,90.0,886,41.0,96.0,525.0,717.0,399.0,374.0,0.114,2015.0,171,2124.0,18.0,5.13775520715,44.3223886957,4.0,38.0,72.0,4059,4230,2633,197.0,327.0,2384.0,1000.0,322.0
100,3,100,1,0.0,262.0,1133.0,287.0,2136,48.0,406.0,638.0,552.0,351.0,204.0,0.129,1745.0,66,1811.0,88.0,13.8149071459,35.623516538,19.0,27.0,80.0,4330,4396,2672,263.0,597.0,2194.0,941.0,401.0
101,3,101,1,2.0,425.0,1053.0,351.0,2269,75.0,363.0,1040.0,783.0,468.0,249.0,0.122,2540.0,132,2489.0,229.0,13.1786660339,43.1246203187,19.0,33.0,87.0,6462,6594,3914,428.0,1015.0,3289.0,1284.0,578.0
102,3,102,1,0.0,155.0,292.0,48.0,870,61.0,314.0,619.0,894.0,732.0,462.0,0.123,2707.0,45,2725.0,171.0,5.76668528218,52.8318122261,3.0,45.0,81.0,5124,5169,3493,162.0,347.0,2987.0,1239.0,434.0
103,3,103,1,0.0,217.0,479.0,135.0,971,19.0,121.0,579.0,595.0,651.0,780.0,0.131,2605.0,7,2153.0,534.0,13.2061394588,74.3728333945,8.0,67.0,137.0,4742,4749,3231,125.0,157.0,2673.0,1387.0,407.0
104,3,104,1,5.0,158.0,823.0,210.0,1480,13.0,271.0,376.0,463.0,401.0,403.0,0.111,1643.0,24,1723.0,59.0,13.1738535857,30.2412977571,13.0,24.0,68.0,2988,3012,2070,55.0,124.0,1794.0,831.0,208.0
105,3,105,1,0.0,229.0,568.0,119.0,1123,34.0,173.0,1242.0,978.0,612.0,390.0,0.142,3222.0,89,3244.0,145.0,6.29191585153,47.5418070483,10.0,34.0,80.0,6193,6282,3616,242.0,588.0,3315.0,1504.0,633.0
106,3,106,1,2.0,427.0,1066.0,443.0,5989,116.0,3935.0,1613.0,789.0,360.0,234.0,0.135,2996.0,284,3152.0,151.0,30.4431976837,29.538694358,38.0,21.0,110.0,6007,6291,3239,409.0,931.0,2831.0,1525.0,595.0
107,3,107,1,0.0,1820.0,2195.0,1512.0,8289,1026.0,1736.0,115.0,261.0,229.0,139.0,0.105,744.0,277,713.0,88.0,91.9474373958,21.1778006989,106.0,10.0,223.0,1858,2135,1099,99.0,274.0,1121.0,496.0,145.0
